modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Actros,Actros_8,31B,2,0.0,555.0,3722.0,4277.0,555.0
Atego,Atego_2,38,1,0.0,633.0,3650.0,4283.0,633.0
Atego (ATP),Atego (ATP)_11,30A,1,0.0,326.0,3960.0,4286.0,326.0
Accelo,Accelo_3,34A,1,144.0,671.0,3650.0,4321.0,671.0
Atego (ATP),Atego (ATP)_4,33A,1,0.0,376.0,3952.0,4328.0,376.0
Atego,Atego_5,32C,1,475.0,544.0,3952.0,4496.0,544.0
Accelo,Accelo_12,30A,1,0.0,253.0,4290.0,4543.0,253.0
Atego (ATP),Atego (ATP)_11,31A,1,0.0,330.0,4286.0,4616.0,330.0
Atego,Atego_9,32A,1,317.0,414.0,4245.0,4659.0,414.0
Actros,Actros_1,33B,2,0.0,761.0,3920.0,4681.0,761.0
Atego,Atego_5,33A,1,0.0,428.0,4496.0,4924.0,428.0
Accelo,Accelo_12,31A,1,73.0,316.0,4616.0,4932.0,316.0
Atego,Atego_13,30A,1,0.0,314.0,4620.0,4934.0,314.0
Accelo,Accelo_3,38,1,0.0,633.0,4321.0,4954.0,633.0
Atego (ATP),Atego (ATP)_4,34A,1,0.0,650.0,4328.0,4978.0,650.0
Accelo,Accelo_10,32A,1,415.0,354.0,4659.0,5013.0,354.0
Atego,Atego_6,32C,1,605.0,544.0,4496.0,5040.0,544.0
Actros,Actros_8,32B,2,0.0,965.0,4277.0,5242.0,965.0
Atego,Atego_13,31A,1,0.0,314.0,4934.0,5248.0,314.0
Atego,Atego_6,33A,1,0.0,428.0,5040.0,5468.0,428.0
Atego,Atego_15,30A,1,0.0,314.0,5280.0,5594.0,314.0
Accelo,Accelo_7,32C,1,795.0,561.0,5040.0,5601.0,561.0
Atego (ATP),Atego (ATP)_4,38,1,0.0,633.0,4978.0,5611.0,633.0
Atego,Atego_5,34A,1,54.0,646.0,4978.0,5624.0,646.0
Atego (ATP),Atego (ATP)_11,32A,1,397.0,677.0,5013.0,5690.0,677.0
Actros,Actros_14,30B,2,0.0,752.0,4950.0,5702.0,752.0
Atego,Atego_15,31A,1,0.0,314.0,5594.0,5908.0,314.0
Atego,Atego_16,30A,1,0.0,314.0,5610.0,5924.0,314.0
Accelo,Accelo_7,33A,1,0.0,369.0,5601.0,5970.0,369.0
Accelo,Accelo_12,32A,1,758.0,354.0,5690.0,6044.0,354.0
Atego,Atego_9,32C,1,942.0,544.0,5601.0,6145.0,544.0
Accelo,Accelo_17,30A,1,0.0,253.0,5940.0,6193.0,253.0
Actros,Actros_8,32D,2,0.0,988.0,5242.0,6230.0,988.0
Atego,Atego_16,31A,1,0.0,314.0,5924.0,6238.0,314.0
Atego,Atego_5,38,1,0.0,633.0,5624.0,6257.0,633.0
Actros,Actros_14,31B,2,0.0,555.0,5702.0,6257.0,555.0
Atego,Atego_6,34A,1,156.0,646.0,5624.0,6270.0,646.0
Actros,Actros_1,34B,2,0.0,1623.0,4681.0,6304.0,1623.0
Atego,Atego_13,32A,1,796.0,414.0,6044.0,6458.0,414.0
Accelo,Accelo_17,31A,1,45.0,316.0,6238.0,6554.0,316.0
Atego,Atego_9,33A,1,0.0,428.0,6145.0,6573.0,428.0
Atego,Atego_18,30A,1,0.0,314.0,6270.0,6584.0,314.0
Actros,Actros_1,39,2,0.0,354.0,6304.0,6658.0,354.0
Accelo,Accelo_10,32C,1,1132.0,561.0,6145.0,6706.0,561.0
Atego,Atego_15,32A,1,550.0,414.0,6458.0,6872.0,414.0
Atego,Atego_18,31A,1,0.0,314.0,6584.0,6898.0,314.0
Atego,Atego_6,38,1,0.0,633.0,6270.0,6903.0,633.0
Accelo,Accelo_7,34A,1,300.0,671.0,6270.0,6941.0,671.0
Actros,Actros_8,33B,2,0.0,761.0,6230.0,6991.0,761.0
Accelo,Accelo_10,33A,1,0.0,369.0,6706.0,7075.0,369.0
Actros,Actros_14,32B,2,0.0,965.0,6257.0,7222.0,965.0
Atego,Atego_20,30A,1,0.0,314.0,6930.0,7244.0,314.0
Atego,Atego_16,32A,1,634.0,414.0,6872.0,7286.0,414.0
Actros,Actros_19,30B,2,0.0,752.0,6600.0,7352.0,752.0
Atego (ATP),Atego (ATP)_11,32C,1,1016.0,815.0,6706.0,7521.0,815.0
Atego,Atego_20,31A,1,0.0,314.0,7244.0,7558.0,314.0
Accelo,Accelo_7,38,1,0.0,633.0,6941.0,7574.0,633.0
Atego (ATP),Atego (ATP)_21,30A,1,0.0,326.0,7260.0,7586.0,326.0
Atego,Atego_9,34A,1,368.0,646.0,6941.0,7587.0,646.0
Accelo,Accelo_17,32A,1,732.0,354.0,7286.0,7640.0,354.0
Atego (ATP),Atego (ATP)_11,33A,1,0.0,376.0,7521.0,7897.0,376.0
Atego,Atego_22,30A,1,0.0,314.0,7590.0,7904.0,314.0
Actros,Actros_19,31B,2,0.0,555.0,7352.0,7907.0,555.0
Atego (ATP),Atego (ATP)_21,31A,1,0.0,330.0,7586.0,7916.0,330.0
Atego,Atego_18,32A,1,742.0,414.0,7640.0,8054.0,414.0
Accelo,Accelo_12,32C,1,1477.0,561.0,7521.0,8082.0,561.0
Actros,Actros_14,32D,2,0.0,988.0,7222.0,8210.0,988.0
Atego,Atego_9,38,1,0.0,633.0,7587.0,8220.0,633.0
Atego,Atego_22,31A,1,12.0,314.0,7916.0,8230.0,314.0
Atego,Atego_23,30A,1,0.0,314.0,7920.0,8234.0,314.0
Accelo,Accelo_10,34A,1,512.0,671.0,7587.0,8258.0,671.0
Accelo,Accelo_12,33A,1,0.0,369.0,8082.0,8451.0,369.0
Atego,Atego_20,32A,1,496.0,414.0,8054.0,8468.0,414.0
Atego,Atego_23,31A,1,0.0,314.0,8234.0,8548.0,314.0
Actros,Actros_8,34B,2,0.0,1623.0,6991.0,8614.0,1623.0
Atego,Atego_13,32C,1,1624.0,544.0,8082.0,8626.0,544.0
Accelo,Accelo_25,30A,1,0.0,253.0,8580.0,8833.0,253.0
Actros,Actros_19,32B,2,0.0,965.0,7907.0,8872.0,965.0
Accelo,Accelo_10,38,1,0.0,633.0,8258.0,8891.0,633.0
Atego (ATP),Atego (ATP)_11,34A,1,361.0,650.0,8258.0,8908.0,650.0
Actros,Actros_8,39,2,0.0,354.0,8614.0,8968.0,354.0
Actros,Actros_14,33B,2,0.0,761.0,8210.0,8971.0,761.0
Actros,Actros_24,30B,2,0.0,752.0,8250.0,9002.0,752.0
Atego,Atego_13,33A,1,0.0,428.0,8626.0,9054.0,428.0
Atego (ATP),Atego (ATP)_21,32A,1,552.0,677.0,8468.0,9145.0,677.0
Accelo,Accelo_25,31A,1,0.0,316.0,8833.0,9149.0,316.0
Atego,Atego_15,32C,1,1754.0,544.0,8626.0,9170.0,544.0
Atego,Atego_26,30A,1,0.0,314.0,8910.0,9224.0,314.0
Atego,Atego_26,31A,1,0.0,314.0,9224.0,9538.0,314.0
Atego (ATP),Atego (ATP)_11,38,1,0.0,633.0,8908.0,9541.0,633.0
Atego,Atego_27,30A,1,0.0,314.0,9240.0,9554.0,314.0
Actros,Actros_24,31B,2,0.0,555.0,9002.0,9557.0,555.0
Atego,Atego_22,32A,1,915.0,414.0,9145.0,9559.0,414.0
Accelo,Accelo_12,34A,1,457.0,671.0,8908.0,9579.0,671.0
Atego,Atego_15,33A,1,0.0,428.0,9170.0,9598.0,428.0
Atego,Atego_16,32C,1,1884.0,544.0,9170.0,9714.0,544.0
Actros,Actros_19,32D,2,0.0,988.0,8872.0,9860.0,988.0
Atego,Atego_27,31A,1,0.0,314.0,9554.0,9868.0,314.0
Atego,Atego_28,30A,1,0.0,314.0,9570.0,9884.0,314.0
Atego,Atego_23,32A,1,1011.0,414.0,9559.0,9973.0,414.0
Atego,Atego_16,33A,1,0.0,428.0,9714.0,10142.0,428.0
Atego,Atego_28,31A,1,0.0,314.0,9884.0,10198.0,314.0
Accelo,Accelo_12,38,1,0.0,633.0,9579.0,10212.0,633.0
Atego,Atego_13,34A,1,525.0,646.0,9579.0,10225.0,646.0
Atego (ATP),Atego (ATP)_29,30A,1,0.0,326.0,9900.0,10226.0,326.0
Accelo,Accelo_17,32C,1,2074.0,561.0,9714.0,10275.0,561.0
Accelo,Accelo_25,32A,1,824.0,354.0,9973.0,10327.0,354.0
Actros,Actros_24,32B,2,0.0,965.0,9557.0,10522.0,965.0
Atego (ATP),Atego (ATP)_29,31A,1,0.0,330.0,10226.0,10556.0,330.0
Atego (ATP),Atego (ATP)_30,30A,1,0.0,326.0,10230.0,10556.0,326.0
Actros,Actros_14,34B,2,0.0,1623.0,8971.0,10594.0,1623.0
Actros,Actros_19,33B,2,0.0,761.0,9860.0,10621.0,761.0
Accelo,Accelo_17,33A,1,0.0,369.0,10275.0,10644.0,369.0
Atego,Atego_26,32A,1,789.0,414.0,10327.0,10741.0,414.0
Atego,Atego_18,32C,1,2221.0,544.0,10275.0,10819.0,544.0
Atego,Atego_13,38,1,0.0,633.0,10225.0,10858.0,633.0
Atego,Atego_15,34A,1,627.0,646.0,10225.0,10871.0,646.0
Atego,Atego_31,30A,1,0.0,314.0,10560.0,10874.0,314.0
Atego (ATP),Atego (ATP)_30,31A,1,0.0,330.0,10556.0,10886.0,330.0
Actros,Actros_14,39,2,0.0,354.0,10594.0,10948.0,354.0
Accelo,Accelo_32,30A,1,0.0,253.0,10890.0,11143.0,253.0
Atego,Atego_27,32A,1,873.0,414.0,10741.0,11155.0,414.0
Atego,Atego_31,31A,1,12.0,314.0,10886.0,11200.0,314.0
Atego,Atego_18,33A,1,0.0,428.0,10819.0,11247.0,428.0
Atego,Atego_20,32C,1,2351.0,544.0,10819.0,11363.0,544.0
Atego,Atego_15,38,1,0.0,633.0,10871.0,11504.0,633.0
Actros,Actros_24,32D,2,0.0,988.0,10522.0,11510.0,988.0
Accelo,Accelo_32,31A,1,57.0,316.0,11200.0,11516.0,316.0
Atego,Atego_16,34A,1,729.0,646.0,10871.0,11517.0,646.0
Atego,Atego_28,32A,1,957.0,414.0,11155.0,11569.0,414.0
Atego,Atego_20,33A,1,0.0,428.0,11363.0,11791.0,428.0
Atego,Atego_34,30A,1,0.0,314.0,11550.0,11864.0,314.0
Actros,Actros_33,30B,2,0.0,752.0,11220.0,11972.0,752.0
Atego,Atego_16,38,1,0.0,633.0,11517.0,12150.0,633.0
Atego (ATP),Atego (ATP)_21,32C,1,2218.0,815.0,11363.0,12178.0,815.0
Atego,Atego_34,31A,1,0.0,314.0,11864.0,12178.0,314.0
Accelo,Accelo_17,34A,1,873.0,671.0,11517.0,12188.0,671.0
Atego,Atego_35,30A,1,0.0,314.0,11880.0,12194.0,314.0
Actros,Actros_19,34B,2,0.0,1623.0,10621.0,12244.0,1623.0
Atego (ATP),Atego (ATP)_29,32A,1,1013.0,677.0,11569.0,12246.0,677.0
Actros,Actros_24,33B,2,0.0,761.0,11510.0,12271.0,761.0
Atego,Atego_35,31A,1,0.0,314.0,12194.0,12508.0,314.0
Actros,Actros_33,31B,2,0.0,555.0,11972.0,12527.0,555.0
Atego (ATP),Atego (ATP)_21,33A,1,0.0,376.0,12178.0,12554.0,376.0
Actros,Actros_19,39,2,0.0,354.0,12244.0,12598.0,354.0
Atego,Atego_22,32C,1,2619.0,544.0,12178.0,12722.0,544.0
Accelo,Accelo_37,30A,1,0.0,253.0,12540.0,12793.0,253.0
Accelo,Accelo_17,38,1,0.0,633.0,12188.0,12821.0,633.0
Atego,Atego_18,34A,1,941.0,646.0,12188.0,12834.0,646.0
Atego (ATP),Atego (ATP)_30,32A,1,1360.0,677.0,12246.0,12923.0,677.0
Actros,Actros_36,30B,2,0.0,752.0,12210.0,12962.0,752.0
Accelo,Accelo_37,31A,1,0.0,316.0,12793.0,13109.0,316.0
Atego,Atego_22,33A,1,0.0,428.0,12722.0,13150.0,428.0
Atego,Atego_38,30A,1,0.0,314.0,12870.0,13184.0,314.0
Atego,Atego_23,32C,1,2749.0,544.0,12722.0,13266.0,544.0
Atego,Atego_31,32A,1,1723.0,414.0,12923.0,13337.0,414.0
Atego,Atego_18,38,1,0.0,633.0,12834.0,13467.0,633.0
Atego,Atego_20,34A,1,1043.0,646.0,12834.0,13480.0,646.0
Actros,Actros_33,32B,2,0.0,965.0,12527.0,13492.0,965.0
Atego,Atego_38,31A,1,0.0,314.0,13184.0,13498.0,314.0
Actros,Actros_36,31B,2,0.0,555.0,12962.0,13517.0,555.0
Atego (ATP),Atego (ATP)_39,30A,1,0.0,326.0,13200.0,13526.0,326.0
Accelo,Accelo_32,32A,1,1821.0,354.0,13337.0,13691.0,354.0
Atego,Atego_23,33A,1,0.0,428.0,13266.0,13694.0,428.0
Accelo,Accelo_40,30A,1,0.0,253.0,13530.0,13783.0,253.0
Accelo,Accelo_25,32C,1,2939.0,561.0,13266.0,13827.0,561.0
Atego (ATP),Atego (ATP)_39,31A,1,0.0,330.0,13526.0,13856.0,330.0
Actros,Actros_24,34B,2,0.0,1623.0,12271.0,13894.0,1623.0
Atego,Atego_34,32A,1,1513.0,414.0,13691.0,14105.0,414.0
Atego,Atego_20,38,1,0.0,633.0,13480.0,14113.0,633.0
Accelo,Accelo_41,30A,1,0.0,253.0,13860.0,14113.0,253.0
Atego (ATP),Atego (ATP)_21,34A,1,926.0,650.0,13480.0,14130.0,650.0
Accelo,Accelo_40,31A,1,73.0,316.0,13856.0,14172.0,316.0
Accelo,Accelo_25,33A,1,0.0,369.0,13827.0,14196.0,369.0
Actros,Actros_24,39,2,0.0,354.0,13894.0,14248.0,354.0
Atego,Atego_26,32C,1,3086.0,544.0,13827.0,14371.0,544.0
Actros,Actros_33,32D,2,0.0,988.0,13492.0,14480.0,988.0
Actros,Actros_36,32B,2,0.0,965.0,13517.0,14482.0,965.0
Accelo,Accelo_41,31A,1,59.0,316.0,14172.0,14488.0,316.0
Atego,Atego_42,30A,1,0.0,314.0,14190.0,14504.0,314.0
Atego,Atego_35,32A,1,1597.0,414.0,14105.0,14519.0,414.0
Atego (ATP),Atego (ATP)_21,38,1,0.0,633.0,14130.0,14763.0,633.0
Atego,Atego_22,34A,1,980.0,646.0,14130.0,14776.0,646.0
Atego,Atego_26,33A,1,0.0,428.0,14371.0,14799.0,428.0
Atego,Atego_42,31A,1,0.0,314.0,14504.0,14818.0,314.0
Accelo,Accelo_37,32A,1,1410.0,354.0,14519.0,14873.0,354.0
Atego,Atego_27,32C,1,3216.0,544.0,14371.0,14915.0,544.0
Atego,Atego_44,30A,1,0.0,314.0,14850.0,15164.0,314.0
Actros,Actros_33,33B,2,0.0,761.0,14480.0,15241.0,761.0
Actros,Actros_43,30B,2,0.0,752.0,14520.0,15272.0,752.0
Atego,Atego_38,32A,1,1375.0,414.0,14873.0,15287.0,414.0
Atego,Atego_27,33A,1,0.0,428.0,14915.0,15343.0,428.0
Atego,Atego_22,38,1,0.0,633.0,14776.0,15409.0,633.0
Atego,Atego_23,34A,1,1082.0,646.0,14776.0,15422.0,646.0
Accelo,Accelo_45,30A,1,0.0,253.0,15180.0,15433.0,253.0
Atego,Atego_28,32C,1,3346.0,544.0,14915.0,15459.0,544.0
Actros,Actros_36,32D,2,0.0,988.0,14482.0,15470.0,988.0
Atego,Atego_44,31A,1,0.0,314.0,15164.0,15478.0,314.0
Accelo,Accelo_45,31A,1,45.0,316.0,15478.0,15794.0,316.0
Actros,Actros_43,31B,2,0.0,555.0,15272.0,15827.0,555.0
Atego (ATP),Atego (ATP)_46,30A,1,0.0,326.0,15510.0,15836.0,326.0
Atego,Atego_28,33A,1,0.0,428.0,15459.0,15887.0,428.0
Atego (ATP),Atego (ATP)_39,32A,1,1431.0,677.0,15287.0,15964.0,677.0
Atego,Atego_23,38,1,0.0,633.0,15422.0,16055.0,633.0
Accelo,Accelo_25,34A,1,1226.0,671.0,15422.0,16093.0,671.0
Atego,Atego_47,30A,1,0.0,314.0,15840.0,16154.0,314.0
Atego (ATP),Atego (ATP)_46,31A,1,0.0,330.0,15836.0,16166.0,330.0
Actros,Actros_36,33B,2,0.0,761.0,15470.0,16231.0,761.0
Atego (ATP),Atego (ATP)_29,32C,1,3213.0,815.0,15459.0,16274.0,815.0
Accelo,Accelo_40,32A,1,1792.0,354.0,15964.0,16318.0,354.0
Atego,Atego_47,31A,1,12.0,314.0,16166.0,16480.0,314.0
Atego (ATP),Atego (ATP)_29,33A,1,0.0,376.0,16274.0,16650.0,376.0
Accelo,Accelo_41,32A,1,1830.0,354.0,16318.0,16672.0,354.0
Accelo,Accelo_25,38,1,0.0,633.0,16093.0,16726.0,633.0
Atego,Atego_26,34A,1,1294.0,646.0,16093.0,16739.0,646.0
Accelo,Accelo_49,30A,1,0.0,253.0,16500.0,16753.0,253.0
Actros,Actros_43,32B,2,0.0,965.0,15827.0,16792.0,965.0
Actros,Actros_33,34B,2,0.0,1623.0,15241.0,16864.0,1623.0
Actros,Actros_48,30B,2,0.0,752.0,16170.0,16922.0,752.0
Accelo,Accelo_49,31A,1,0.0,316.0,16753.0,17069.0,316.0
Atego,Atego_42,32A,1,1854.0,414.0,16672.0,17086.0,414.0
Atego (ATP),Atego (ATP)_30,32C,1,3351.0,815.0,16274.0,17089.0,815.0
Atego,Atego_50,30A,1,0.0,314.0,16830.0,17144.0,314.0
Actros,Actros_33,39,2,0.0,354.0,16864.0,17218.0,354.0
Atego,Atego_26,38,1,0.0,633.0,16739.0,17372.0,633.0
Atego,Atego_27,34A,1,1396.0,646.0,16739.0,17385.0,646.0
Atego,Atego_50,31A,1,0.0,314.0,17144.0,17458.0,314.0
Atego (ATP),Atego (ATP)_30,33A,1,0.0,376.0,17089.0,17465.0,376.0
Actros,Actros_48,31B,2,0.0,555.0,16922.0,17477.0,555.0
Atego (ATP),Atego (ATP)_51,30A,1,0.0,326.0,17160.0,17486.0,326.0
Atego,Atego_44,32A,1,1608.0,414.0,17086.0,17500.0,414.0
Atego,Atego_31,32C,1,3752.0,544.0,17089.0,17633.0,544.0
Actros,Actros_43,32D,2,0.0,988.0,16792.0,17780.0,988.0
Atego (ATP),Atego (ATP)_51,31A,1,0.0,330.0,17486.0,17816.0,330.0
Atego (ATP),Atego (ATP)_52,30A,1,0.0,326.0,17490.0,17816.0,326.0
Accelo,Accelo_45,32A,1,1706.0,354.0,17500.0,17854.0,354.0
Atego,Atego_27,38,1,0.0,633.0,17385.0,18018.0,633.0
Atego,Atego_28,34A,1,1498.0,646.0,17385.0,18031.0,646.0
Atego,Atego_31,33A,1,0.0,428.0,17633.0,18061.0,428.0
Atego,Atego_53,30A,1,0.0,314.0,17820.0,18134.0,314.0
Atego (ATP),Atego (ATP)_52,31A,1,0.0,330.0,17816.0,18146.0,330.0
Accelo,Accelo_32,32C,1,3942.0,561.0,17633.0,18194.0,561.0
Actros,Actros_48,32B,2,0.0,965.0,17477.0,18442.0,965.0
Atego,Atego_53,31A,1,12.0,314.0,18146.0,18460.0,314.0
Actros,Actros_36,34B,2,633.0,1623.0,16864.0,18487.0,1623.0
Atego (ATP),Atego (ATP)_46,32A,1,1688.0,677.0,17854.0,18531.0,677.0
Actros,Actros_43,33B,2,0.0,761.0,17780.0,18541.0,761.0
Accelo,Accelo_32,33A,1,0.0,369.0,18194.0,18563.0,369.0
Atego,Atego_28,38,1,0.0,633.0,18031.0,18664.0,633.0
Atego (ATP),Atego (ATP)_29,34A,1,1381.0,650.0,18031.0,18681.0,650.0
Atego,Atego_34,32C,1,4089.0,544.0,18194.0,18738.0,544.0
Atego,Atego_55,30A,1,0.0,314.0,18480.0,18794.0,314.0
Actros,Actros_36,39,2,0.0,354.0,18487.0,18841.0,354.0
Axor (ATP +),Axor (ATP +)_54,30B,2,0.0,752.0,18150.0,18902.0,752.0
Atego,Atego_47,32A,1,2051.0,414.0,18531.0,18945.0,414.0
Accelo,Accelo_56,30A,1,0.0,253.0,18810.0,19063.0,253.0
Atego,Atego_55,31A,1,0.0,314.0,18794.0,19108.0,314.0
Atego,Atego_34,33A,1,0.0,428.0,18738.0,19166.0,428.0
Atego,Atego_35,32C,1,4219.0,544.0,18738.0,19282.0,544.0
Accelo,Accelo_49,32A,1,1876.0,354.0,18945.0,19299.0,354.0
Atego (ATP),Atego (ATP)_29,38,1,0.0,633.0,18681.0,19314.0,633.0
Atego (ATP),Atego (ATP)_30,34A,1,1216.0,650.0,18681.0,19331.0,650.0
Accelo,Accelo_56,31A,1,45.0,316.0,19108.0,19424.0,316.0
Actros,Actros_48,32D,2,0.0,988.0,18442.0,19430.0,988.0
Axor (ATP +),Axor (ATP +)_54,31B,2,0.0,555.0,18902.0,19457.0,555.0
Atego,Atego_35,33A,1,0.0,428.0,19282.0,19710.0,428.0
Atego,Atego_50,32A,1,1841.0,414.0,19299.0,19713.0,414.0
Accelo,Accelo_58,30A,1,0.0,253.0,19470.0,19723.0,253.0
Accelo,Accelo_37,32C,1,4409.0,561.0,19282.0,19843.0,561.0
Actros,Actros_57,30B,2,0.0,752.0,19140.0,19892.0,752.0
Atego (ATP),Atego (ATP)_30,38,1,0.0,633.0,19331.0,19964.0,633.0
Atego,Atego_31,34A,1,1270.0,646.0,19331.0,19977.0,646.0
Accelo,Accelo_58,31A,1,0.0,316.0,19723.0,20039.0,316.0
Atego,Atego_59,30A,1,0.0,314.0,19800.0,20114.0,314.0
Actros,Actros_43,34B,2,0.0,1623.0,18541.0,20164.0,1623.0
Actros,Actros_48,33B,2,0.0,761.0,19430.0,20191.0,761.0
Accelo,Accelo_37,33A,1,0.0,369.0,19843.0,20212.0,369.0
Atego,Atego_38,32C,1,4556.0,544.0,19843.0,20387.0,544.0
Atego (ATP),Atego (ATP)_51,32A,1,1897.0,677.0,19713.0,20390.0,677.0
Axor (ATP +),Axor (ATP +)_54,32B,2,0.0,965.0,19457.0,20422.0,965.0
Atego,Atego_59,31A,1,0.0,314.0,20114.0,20428.0,314.0
Actros,Actros_57,31B,2,0.0,555.0,19892.0,20447.0,555.0
Atego (ATP),Atego (ATP)_60,30A,1,0.0,326.0,20130.0,20456.0,326.0
Actros,Actros_43,39,2,0.0,354.0,20164.0,20518.0,354.0
Atego,Atego_31,38,1,0.0,633.0,19977.0,20610.0,633.0
Accelo,Accelo_32,34A,1,1414.0,671.0,19977.0,20648.0,671.0
Atego,Atego_61,30A,1,0.0,314.0,20460.0,20774.0,314.0
Atego (ATP),Atego (ATP)_60,31A,1,0.0,330.0,20456.0,20786.0,330.0
Atego,Atego_38,33A,1,0.0,428.0,20387.0,20815.0,428.0
Accelo,Accelo_62,30A,1,0.0,253.0,20790.0,21043.0,253.0
Atego (ATP),Atego (ATP)_52,32A,1,2244.0,677.0,20390.0,21067.0,677.0
Atego,Atego_61,31A,1,12.0,314.0,20786.0,21100.0,314.0
Atego (ATP),Atego (ATP)_39,32C,1,4423.0,815.0,20387.0,21202.0,815.0
Accelo,Accelo_32,38,1,0.0,633.0,20648.0,21281.0,633.0
Atego,Atego_34,34A,1,1482.0,646.0,20648.0,21294.0,646.0
Axor (ATP +),Axor (ATP +)_54,32D,2,0.0,988.0,20422.0,21410.0,988.0
Actros,Actros_57,32B,2,0.0,965.0,20447.0,21412.0,965.0
Accelo,Accelo_62,31A,1,57.0,316.0,21100.0,21416.0,316.0
Atego,Atego_53,32A,1,2607.0,414.0,21067.0,21481.0,414.0
Atego (ATP),Atego (ATP)_39,33A,1,0.0,376.0,21202.0,21578.0,376.0
Accelo,Accelo_40,32C,1,4884.0,561.0,21202.0,21763.0,561.0
Atego,Atego_64,30A,1,0.0,314.0,21450.0,21764.0,314.0
Actros,Actros_48,34B,2,0.0,1623.0,20191.0,21814.0,1623.0
Actros,Actros_63,30B,2,0.0,752.0,21120.0,21872.0,752.0
Atego,Atego_55,32A,1,2373.0,414.0,21481.0,21895.0,414.0
Atego,Atego_34,38,1,0.0,633.0,21294.0,21927.0,633.0
Atego,Atego_35,34A,1,1584.0,646.0,21294.0,21940.0,646.0
Accelo,Accelo_65,30A,1,0.0,253.0,21780.0,22033.0,253.0
Atego,Atego_64,31A,1,0.0,314.0,21764.0,22078.0,314.0
Accelo,Accelo_40,33A,1,0.0,369.0,21763.0,22132.0,369.0
Actros,Actros_48,39,2,0.0,354.0,21814.0,22168.0,354.0
Axor (ATP +),Axor (ATP +)_54,33B,2,0.0,761.0,21410.0,22171.0,761.0
Accelo,Accelo_56,32A,1,2471.0,354.0,21895.0,22249.0,354.0
Accelo,Accelo_41,32C,1,5091.0,561.0,21763.0,22324.0,561.0
Accelo,Accelo_65,31A,1,45.0,316.0,22078.0,22394.0,316.0
Actros,Actros_57,32D,2,0.0,988.0,21412.0,22400.0,988.0
Actros,Actros_63,31B,2,0.0,555.0,21872.0,22427.0,555.0
