modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Atego,Atego_1,30A,660.0,974.0,314.0,1
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego (ATP),Atego (ATP)_2,30B,990.0,1316.0,326.0,2
Accelo,Accelo_3,30A,1320.0,1573.0,253.0,1
Atego (ATP),Atego (ATP)_2,31B,1316.0,1646.0,330.0,2
Accelo,Accelo_3,31A,1573.0,1889.0,316.0,1
Atego,Atego_4,30A,1650.0,1964.0,314.0,1
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Atego (ATP),Atego (ATP)_2,32B,1646.0,2203.0,557.0,2
Atego,Atego_4,31A,1964.0,2278.0,314.0,1
Accelo,Accelo_6,30A,2310.0,2563.0,253.0,1
Actros,Actros_5,30B,1980.0,2732.0,752.0,2
Accelo,Accelo_6,31A,2563.0,2879.0,316.0,1
Atego (ATP),Atego (ATP)_7,30B,2732.0,3058.0,326.0,2
Atego,Atego_1,32A,1288.0,3101.0,1813.0,1
Actros,Actros_5,31B,2732.0,3287.0,555.0,2
Atego,Atego_8,30A,3062.0,3376.0,314.0,1
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Atego (ATP),Atego (ATP)_7,31B,3058.0,3617.0,559.0,2
Atego,Atego_8,31A,3376.0,3690.0,314.0,1
Atego,Atego_9,30A,3392.0,3706.0,314.0,1
Atego,Atego_9,31A,3706.0,4020.0,314.0,1
Accelo,Accelo_3,32A,1889.0,4169.0,2280.0,1
Actros,Actros_5,32B,3287.0,4252.0,965.0,2
Atego,Atego_11,30A,4052.0,4366.0,314.0,1
Actros,Actros_10,30B,3722.0,4474.0,752.0,2
Atego (ATP),Atego (ATP)_2,32D,2203.0,4573.0,2370.0,2
Accelo,Accelo_12,30A,4382.0,4635.0,253.0,1
Atego,Atego_11,31A,4366.0,4680.0,314.0,1
Atego (ATP),Atego (ATP)_7,32B,3617.0,4809.0,1192.0,2
Accelo,Accelo_12,31A,4635.0,4996.0,361.0,1
Atego,Atego_13,30A,4712.0,5026.0,314.0,1
Actros,Actros_10,31B,4474.0,5029.0,555.0,2
Actros,Actros_5,32D,4252.0,5067.0,815.0,2
Atego,Atego_1,32C,3101.0,5125.5,2024.5,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Accelo,Accelo_14,30A,5042.0,5295.0,253.0,1
Atego,Atego_4,32A,2278.0,5303.0,3025.0,1
Atego,Atego_13,31A,5026.0,5340.0,314.0,1
Accelo,Accelo_14,31A,5295.0,5656.0,361.0,1
Atego,Atego_15,30A,5372.0,5686.0,314.0,1
Actros,Actros_10,32B,5029.0,5994.0,965.0,2
Atego,Atego_15,31A,5686.0,6000.0,314.0,1
Atego,Atego_16,30A,5702.0,6016.0,314.0,1
Atego,Atego_16,31A,6016.0,6330.0,314.0,1
Accelo,Accelo_6,32A,2879.0,6371.0,3492.0,1
Atego (ATP),Atego (ATP)_2,33B,4573.0,6557.0,1984.0,2
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Atego,Atego_18,30A,6362.0,6676.0,314.0,1
Accelo,Accelo_3,32C,4169.0,6704.5,2535.5,1
Actros,Actros_17,30B,6032.0,6784.0,752.0,2
Atego,Atego_1,33A,5125.5,6893.0,1767.5,1
Atego,Atego_18,31A,6676.0,6990.0,314.0,1
Atego (ATP),Atego (ATP)_19,30B,6784.0,7110.0,326.0,2
Actros,Actros_17,31B,6784.0,7339.0,555.0,2
Atego,Atego_20,30A,7114.0,7428.0,314.0,1
Atego (ATP),Atego (ATP)_7,32D,4809.0,7437.0,2628.0,2
Atego,Atego_8,32A,3690.0,7505.0,3815.0,1
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Atego (ATP),Atego (ATP)_19,31B,7110.0,7669.0,559.0,2
Atego,Atego_20,31A,7428.0,7742.0,314.0,1
Atego,Atego_21,30A,7444.0,7758.0,314.0,1
Actros,Actros_10,32D,5994.0,7931.0,1937.0,2
Atego,Atego_21,31A,7758.0,8072.0,314.0,1
Atego,Atego_22,30A,7774.0,8088.0,314.0,1
Atego,Atego_4,32C,5303.0,8284.0,2981.0,1
Actros,Actros_17,32B,7339.0,8304.0,965.0,2
Atego,Atego_1,34A,6893.0,8359.5,1466.5,1
Atego,Atego_22,31A,8088.0,8402.0,314.0,1
Atego,Atego_23,30A,8104.0,8418.0,314.0,1
Accelo,Accelo_3,33A,6704.5,8476.0,1771.5,1
Atego,Atego_9,32A,4020.0,8639.0,4619.0,1
Atego,Atego_23,31A,8418.0,8732.0,314.0,1
Actros,Actros_17,32D,8304.0,8798.0,494.0,2
Atego (ATP),Atego (ATP)_19,32B,7669.0,8861.0,1192.0,2
Atego (ATP),Atego (ATP)_25,30A,8764.0,9090.0,326.0,1
Actros,Actros_24,30B,8434.0,9186.0,752.0,2
Atego,Atego_1,38,8359.5,9380.5,1021.0,1
Atego,Atego_26,30A,9094.0,9408.0,314.0,1
Atego (ATP),Atego (ATP)_25,31A,9090.0,9420.0,330.0,1
Atego (ATP),Atego (ATP)_2,34B,6557.0,9511.833333333334,2954.833333333334,2
Atego,Atego_26,31A,9408.0,9734.0,326.0,1
Atego,Atego_27,30A,9424.0,9738.0,314.0,1
Actros,Actros_24,31B,9186.0,9741.0,555.0,2
Atego,Atego_11,32A,4680.0,9773.0,5093.0,1
Accelo,Accelo_6,32C,6371.0,9863.0,3492.0,1
Accelo,Accelo_3,34A,8476.0,9952.0,1476.0,1
Accelo,Accelo_28,30A,9754.0,10007.0,253.0,1
Atego,Atego_27,31A,9738.0,10052.0,314.0,1
Atego,Atego_4,33A,8284.0,10240.0,1956.0,1
Accelo,Accelo_28,31A,10007.0,10368.0,361.0,1
Accelo,Accelo_30,30A,10414.0,10667.0,253.0,1
Actros,Actros_24,32B,9741.0,10706.0,965.0,2
Actros,Actros_29,30B,10084.0,10836.0,752.0,2
Accelo,Accelo_12,32A,4996.0,10841.0,5845.0,1
Accelo,Accelo_3,38,9952.0,10973.0,1021.0,1
Accelo,Accelo_30,31A,10667.0,10983.0,316.0,1
Actros,Actros_5,33B,5067.0,11017.0,5950.0,2
Atego,Atego_31,30A,10744.0,11058.0,314.0,1
Atego (ATP),Atego (ATP)_19,32D,8861.0,11231.0,2370.0,2
Accelo,Accelo_32,30A,11074.0,11327.0,253.0,1
Atego,Atego_31,31A,11058.0,11372.0,314.0,1
Actros,Actros_29,31B,10836.0,11391.0,555.0,2
Atego,Atego_8,32C,7505.0,11442.5,3937.5,1
Accelo,Accelo_32,31A,11327.0,11688.0,361.0,1
Atego,Atego_4,34A,10240.0,11706.5,1466.5,1
Atego,Atego_33,30A,11404.0,11718.0,314.0,1
Actros,Actros_24,32D,10706.0,11725.0,1019.0,2
Accelo,Accelo_6,33A,9863.0,11823.0,1960.0,1
Atego,Atego_13,32A,5340.0,11975.0,6635.0,1
Accelo,Accelo_34,30A,11734.0,11987.0,253.0,1
Atego,Atego_33,31A,11718.0,12032.0,314.0,1
Atego (ATP),Atego (ATP)_2,39,9511.833333333334,12045.666666666668,2533.833333333334,2
Accelo,Accelo_34,31A,11987.0,12348.0,361.0,1
Actros,Actros_29,32B,11391.0,12356.0,965.0,2
Atego (ATP),Atego (ATP)_35,30B,12064.0,12390.0,326.0,2
Accelo,Accelo_36,30A,12394.0,12647.0,253.0,1
Atego (ATP),Atego (ATP)_35,31B,12390.0,12720.0,330.0,2
Atego,Atego_4,38,11706.5,12727.5,1021.0,1
Actros,Actros_29,32D,12356.0,12850.0,494.0,2
Accelo,Accelo_36,31A,12647.0,12963.0,316.0,1
Accelo,Accelo_37,30A,12724.0,12977.0,253.0,1
