modelo,nome,posto,entrada,saida,duracao,perna
Atego (ATP),Atego (ATP)_1,30A,660.0,986.0,326.0,1
Actros,Actros_0,30B,330.0,1082.0,752.0,2
Atego (ATP),Atego (ATP)_1,31A,986.0,1316.0,330.0,1
Atego (ATP),Atego (ATP)_2,30A,990.0,1316.0,326.0,1
Actros,Actros_0,31B,1082.0,1637.0,555.0,2
Atego (ATP),Atego (ATP)_2,31A,1316.0,1646.0,330.0,1
Atego (ATP),Atego (ATP)_3,30A,1320.0,1646.0,326.0,1
Accelo,Accelo_4,30A,1650.0,1903.0,253.0,1
Atego (ATP),Atego (ATP)_3,31A,1646.0,1976.0,330.0,1
Accelo,Accelo_4,31A,1903.0,2292.0,389.0,1
Atego,Atego_5,30A,1980.0,2294.0,314.0,1
Actros,Actros_0,32B,1637.0,2602.0,965.0,2
Atego,Atego_5,31A,2294.0,2608.0,314.0,1
Atego,Atego_6,30A,2310.0,2624.0,314.0,1
Atego (ATP),Atego (ATP)_1,32A,1316.0,2713.0,1397.0,1
Accelo,Accelo_7,30A,2640.0,2893.0,253.0,1
Atego,Atego_6,31A,2624.0,2938.0,314.0,1
Accelo,Accelo_7,31A,2893.0,3254.0,361.0,1
Atego,Atego_8,30A,2970.0,3284.0,314.0,1
Actros,Actros_0,32D,2602.0,3590.0,988.0,2
Atego,Atego_8,31A,3284.0,3598.0,314.0,1
Atego,Atego_9,30A,3300.0,3614.0,314.0,1
Atego,Atego_9,31A,3614.0,3928.0,314.0,1
Atego,Atego_10,30A,3630.0,3944.0,314.0,1
Atego (ATP),Atego (ATP)_2,32A,1646.0,4110.0,2464.0,1
Atego,Atego_10,31A,3944.0,4258.0,314.0,1
Atego,Atego_11,30A,3960.0,4274.0,314.0,1
Accelo,Accelo_12,30A,4290.0,4543.0,253.0,1
Atego,Atego_11,31A,4274.0,4588.0,314.0,1
Accelo,Accelo_13,30A,4620.0,4873.0,253.0,1
Accelo,Accelo_12,31A,4543.0,4904.0,361.0,1
Atego (ATP),Atego (ATP)_1,32C,2713.0,5080.5,2367.5,1
Accelo,Accelo_14,30A,4950.0,5203.0,253.0,1
Accelo,Accelo_13,31A,4873.0,5220.0,347.0,1
Atego (ATP),Atego (ATP)_3,32A,1976.0,5507.0,3531.0,1
Accelo,Accelo_14,31A,5203.0,5536.0,333.0,1
Accelo,Accelo_16,30A,5610.0,5863.0,253.0,1
Actros,Actros_15,30B,5280.0,6032.0,752.0,2
Accelo,Accelo_16,31A,5863.0,6179.0,316.0,1
Atego,Atego_17,30A,5940.0,6254.0,314.0,1
Atego,Atego_17,31A,6254.0,6568.0,314.0,1
Accelo,Accelo_4,32A,2292.0,6575.0,4283.0,1
Atego,Atego_18,30A,6270.0,6584.0,314.0,1
Actros,Actros_15,31B,6032.0,6587.0,555.0,2
Atego (ATP),Atego (ATP)_1,33A,5080.5,6688.5,1608.0,1
Accelo,Accelo_19,30A,6600.0,6853.0,253.0,1
Atego,Atego_18,31A,6584.0,6898.0,314.0,1
Actros,Actros_0,33B,3590.0,6935.0,3345.0,2
Accelo,Accelo_19,31A,6853.0,7214.0,361.0,1
Atego (ATP),Atego (ATP)_2,32C,4110.0,7448.0,3338.0,1
Actros,Actros_15,32B,6587.0,7552.0,965.0,2
Actros,Actros_20,30B,6930.0,7682.0,752.0,2
Atego,Atego_5,32A,2608.0,7709.0,5101.0,1
Atego (ATP),Atego (ATP)_1,34A,6688.5,8163.0,1474.5,1
Actros,Actros_20,31B,7682.0,8237.0,555.0,2
Atego (ATP),Atego (ATP)_22,30A,8012.0,8338.0,326.0,1
Actros,Actros_21,30B,7682.0,8434.0,752.0,2
Actros,Actros_15,32D,7552.0,8540.0,988.0,2
Accelo,Accelo_23,30A,8342.0,8595.0,253.0,1
Atego (ATP),Atego (ATP)_22,31A,8338.0,8668.0,330.0,1
Atego,Atego_6,32A,2938.0,8843.0,5905.0,1
Accelo,Accelo_23,31A,8595.0,8984.0,389.0,1
Actros,Actros_21,31B,8434.0,8989.0,555.0,2
Atego (ATP),Atego (ATP)_24,30A,8672.0,8998.0,326.0,1
Atego (ATP),Atego (ATP)_2,33A,7448.0,9056.0,1608.0,1
Atego (ATP),Atego (ATP)_1,38,8163.0,9184.0,1021.0,1
Actros,Actros_20,32B,8237.0,9202.0,965.0,2
Accelo,Accelo_25,30A,9002.0,9255.0,253.0,1
Atego (ATP),Atego (ATP)_24,31A,8998.0,9328.0,330.0,1
Accelo,Accelo_25,31A,9255.0,9644.0,389.0,1
Atego,Atego_26,30A,9332.0,9646.0,314.0,1
Atego (ATP),Atego (ATP)_3,32C,5507.0,9815.5,4308.5,1
Accelo,Accelo_7,32A,3254.0,9911.0,6657.0,1
Atego,Atego_26,31A,9646.0,9960.0,314.0,1
Atego,Atego_27,30A,9662.0,9976.0,314.0,1
Actros,Actros_21,32B,8989.0,10167.0,1178.0,2
Actros,Actros_20,32D,9202.0,10190.0,988.0,2
Atego,Atego_27,31A,9976.0,10290.0,314.0,1
Atego (ATP),Atego (ATP)_28,30A,9992.0,10318.0,326.0,1
Atego (ATP),Atego (ATP)_2,34A,9056.0,10530.5,1474.5,1
Atego,Atego_29,30A,10322.0,10636.0,314.0,1
Atego (ATP),Atego (ATP)_28,31A,10318.0,10648.0,330.0,1
Atego,Atego_29,31A,10636.0,10962.0,326.0,1
Atego,Atego_30,30A,10652.0,10966.0,314.0,1
Atego,Atego_8,32A,3598.0,11045.0,7447.0,1
Actros,Actros_21,32D,10167.0,11178.0,1011.0,2
Accelo,Accelo_31,30A,10982.0,11235.0,253.0,1
Atego,Atego_30,31A,10966.0,11280.0,314.0,1
Accelo,Accelo_4,32C,6575.0,11394.5,4819.5,1
Atego (ATP),Atego (ATP)_3,33A,9815.5,11423.5,1608.0,1
Atego (ATP),Atego (ATP)_2,38,10530.5,11551.5,1021.0,1
Accelo,Accelo_31,31A,11235.0,11596.0,361.0,1
Atego,Atego_32,30A,11312.0,11626.0,314.0,1
Actros,Actros_15,33B,8540.0,11885.0,3345.0,2
Atego,Atego_32,31A,11626.0,11940.0,314.0,1
Atego,Atego_9,32A,3928.0,12179.0,8251.0,1
Atego,Atego_34,30A,11972.0,12286.0,314.0,1
Actros,Actros_33,30B,11642.0,12394.0,752.0,2
Accelo,Accelo_35,30A,12302.0,12555.0,253.0,1
Atego,Atego_34,31A,12286.0,12600.0,314.0,1
Actros,Actros_0,34B,6935.0,12728.0,5793.0,2
Atego (ATP),Atego (ATP)_3,34A,11423.5,12898.0,1474.5,1
Accelo,Accelo_35,31A,12555.0,12916.0,361.0,1
Actros,Actros_33,31B,12394.0,12949.0,555.0,2
Atego,Atego_5,32C,7709.0,12974.0,5265.0,1
Accelo,Accelo_4,33A,11394.5,13006.5,1612.0,1
Atego,Atego_10,32A,4258.0,13313.0,9055.0,1
Actros,Actros_36,30B,12632.0,13384.0,752.0,2
Actros,Actros_33,32B,12949.0,13914.0,965.0,2
Atego (ATP),Atego (ATP)_3,38,12898.0,13919.0,1021.0,1
Actros,Actros_36,31B,13384.0,13939.0,555.0,2
Atego,Atego_38,30A,13714.0,14028.0,314.0,1
Actros,Actros_37,30B,13384.0,14136.0,752.0,2
Atego,Atego_38,31A,14028.0,14342.0,314.0,1
Atego,Atego_39,30A,14044.0,14358.0,314.0,1
Atego,Atego_11,32A,4588.0,14447.0,9859.0,1
Accelo,Accelo_4,34A,13006.5,14482.5,1476.0,1
Atego,Atego_6,32C,8843.0,14553.5,5710.5,1
Atego,Atego_39,31A,14358.0,14672.0,314.0,1
Atego,Atego_40,30A,14374.0,14688.0,314.0,1
Actros,Actros_37,31B,14136.0,14691.0,555.0,2
Atego,Atego_5,33A,12974.0,14770.5,1796.5,1
Actros,Actros_0,39,12728.0,14852.0,2124.0,2
Actros,Actros_33,32D,13914.0,14902.0,988.0,2
Actros,Actros_36,32B,13939.0,14904.0,965.0,2
Accelo,Accelo_41,30A,14704.0,14957.0,253.0,1
Atego,Atego_40,31A,14688.0,15002.0,314.0,1
Actros,Actros_20,33B,10190.0,15230.0,5040.0,2
Accelo,Accelo_41,31A,14957.0,15318.0,361.0,1
Atego (ATP),Atego (ATP)_42,30A,15034.0,15360.0,326.0,1
Accelo,Accelo_4,38,14482.5,15503.5,1021.0,1
Accelo,Accelo_12,32A,4904.0,15515.0,10611.0,1
Accelo,Accelo_43,30A,15364.0,15617.0,253.0,1
Atego (ATP),Atego (ATP)_42,31A,15360.0,15690.0,330.0,1
Actros,Actros_37,32B,14691.0,15869.0,1178.0,2
Actros,Actros_36,32D,14904.0,15892.0,988.0,2
Accelo,Accelo_43,31A,15617.0,16006.0,389.0,1
Accelo,Accelo_7,32C,9911.0,16132.5,6221.5,1
Atego,Atego_5,34A,14770.5,16237.0,1466.5,1
Atego,Atego_45,30A,16024.0,16338.0,314.0,1
Actros,Actros_44,30B,15694.0,16446.0,752.0,2
Atego,Atego_6,33A,14553.5,16534.5,1981.0,1
Accelo,Accelo_13,32A,5220.0,16583.0,11363.0,1
Atego,Atego_45,31A,16338.0,16652.0,314.0,1
Atego,Atego_46,30A,16354.0,16668.0,314.0,1
Actros,Actros_37,32D,15869.0,16880.0,1011.0,2
Atego,Atego_46,31A,16668.0,16982.0,314.0,1
Actros,Actros_44,31B,16446.0,17001.0,555.0,2
Atego,Atego_5,38,16237.0,17258.0,1021.0,1
Accelo,Accelo_48,30A,17014.0,17267.0,253.0,1
Actros,Actros_47,30B,16684.0,17436.0,752.0,2
Accelo,Accelo_48,31A,17267.0,17583.0,316.0,1
Accelo,Accelo_14,32A,5536.0,17651.0,12115.0,1
Atego,Atego_49,30A,17344.0,17658.0,314.0,1
Atego,Atego_8,32C,11045.0,17712.0,6667.0,1
Actros,Actros_44,32B,17001.0,17966.0,965.0,2
Atego,Atego_49,31A,17658.0,17972.0,314.0,1
Atego,Atego_50,30A,17674.0,17988.0,314.0,1
Actros,Actros_47,31B,17436.0,17991.0,555.0,2
Atego,Atego_6,34A,16534.5,18001.0,1466.5,1
Accelo,Accelo_7,33A,16132.5,18117.5,1985.0,1
Atego,Atego_50,31A,17988.0,18302.0,314.0,1
Atego,Atego_51,30A,18004.0,18318.0,314.0,1
Actros,Actros_15,34B,11885.0,18521.0,6636.0,2
Actros,Actros_21,33B,11178.0,18575.0,7397.0,2
Accelo,Accelo_52,30A,18334.0,18587.0,253.0,1
Atego,Atego_51,31A,18318.0,18632.0,314.0,1
Accelo,Accelo_16,32A,6179.0,18719.0,12540.0,1
Accelo,Accelo_53,30A,18664.0,18917.0,253.0,1
Accelo,Accelo_52,31A,18587.0,18948.0,361.0,1
Actros,Actros_44,32D,17966.0,18954.0,988.0,2
Actros,Actros_47,32B,17991.0,18956.0,965.0,2
Atego,Atego_6,38,18001.0,19022.0,1021.0,1
Accelo,Accelo_54,30A,18994.0,19247.0,253.0,1
Accelo,Accelo_53,31A,18917.0,19264.0,347.0,1
Atego,Atego_9,32C,12179.0,19291.5,7112.5,1
Accelo,Accelo_54,31A,19247.0,19580.0,333.0,1
Accelo,Accelo_7,34A,18117.5,19593.5,1476.0,1
Atego,Atego_17,32A,6568.0,19853.0,13285.0,1
Atego,Atego_8,33A,17712.0,19881.5,2169.5,1
Actros,Actros_47,32D,18956.0,19944.0,988.0,2
Atego,Atego_56,30A,19654.0,19968.0,314.0,1
Actros,Actros_55,30B,19324.0,20076.0,752.0,2
Accelo,Accelo_57,30A,19984.0,20237.0,253.0,1
Atego,Atego_56,31A,19968.0,20282.0,314.0,1
Accelo,Accelo_58,30A,20314.0,20567.0,253.0,1
Accelo,Accelo_57,31A,20237.0,20598.0,361.0,1
Accelo,Accelo_7,38,19593.5,20614.5,1021.0,1
