modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Atego (ATP),Atego (ATP)_2,34A,1,0.0,650.0,3566.0,4216.0,650.0
Accelo,Accelo_5,32C,1,643.0,561.0,3734.0,4295.0,561.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,30B,2,0.0,314.0,4052.0,4366.0,314.0
Arocs,Arocs_6,32B,2,0.0,965.0,3617.0,4582.0,965.0
Actros,Actros_9,31B,2,0.0,555.0,4052.0,4607.0,555.0
Accelo,Accelo_5,33A,1,0.0,369.0,4295.0,4664.0,369.0
Atego (ATP),Atego (ATP)_11,30A,1,0.0,326.0,4382.0,4708.0,326.0
Atego,Atego_7,32C,1,613.0,544.0,4295.0,4839.0,544.0
Actros,Actros_3,33B,2,0.0,761.0,4086.0,4847.0,761.0
Atego (ATP),Atego (ATP)_2,38,1,0.0,633.0,4216.0,4849.0,633.0
Atego,Atego_4,34A,1,54.0,646.0,4216.0,4862.0,646.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,31B,2,241.0,314.0,4607.0,4921.0,314.0
Accelo,Accelo_12,30A,1,0.0,253.0,4712.0,4965.0,253.0
Atego (ATP),Atego (ATP)_11,31A,1,0.0,330.0,4708.0,5038.0,330.0
Arocs,Arocs_6,32D,2,0.0,494.0,4582.0,5076.0,494.0
Atego,Atego_7,33A,1,0.0,428.0,4839.0,5267.0,428.0
Accelo,Accelo_13,30A,1,0.0,253.0,5042.0,5295.0,253.0
Accelo,Accelo_12,31A,1,73.0,316.0,5038.0,5354.0,316.0
Accelo,Accelo_8,32C,1,803.0,561.0,4839.0,5400.0,561.0
Atego,Atego_4,38,1,0.0,633.0,4862.0,5495.0,633.0
Accelo,Accelo_5,34A,1,198.0,671.0,4862.0,5533.0,671.0
Actros,Actros_9,32B,2,0.0,965.0,4607.0,5572.0,965.0
Accelo,Accelo_13,31A,1,59.0,316.0,5354.0,5670.0,316.0
Atego,Atego_14,30A,1,0.0,314.0,5372.0,5686.0,314.0
Atego (ATP),Atego (ATP)_11,32A,1,0.0,677.0,5038.0,5715.0,677.0
Accelo,Accelo_8,33A,1,0.0,369.0,5400.0,5769.0,369.0
Arocs,Arocs_6,33B,2,0.0,698.0,5076.0,5774.0,698.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,32B,2,651.0,294.0,5572.0,5866.0,294.0
Atego,Atego_14,31A,1,0.0,314.0,5686.0,6000.0,314.0
Actros,Actros_9,32D,2,0.0,494.0,5572.0,6066.0,494.0
Accelo,Accelo_12,32A,1,361.0,354.0,5715.0,6069.0,354.0
Accelo,Accelo_5,38,1,0.0,633.0,5533.0,6166.0,633.0
Atego,Atego_7,34A,1,266.0,646.0,5533.0,6179.0,646.0
Accelo,Accelo_16,30A,1,0.0,253.0,6032.0,6285.0,253.0
Accelo,Accelo_13,32A,1,399.0,354.0,6069.0,6423.0,354.0
Actros,Actros_15,30B,2,0.0,752.0,5702.0,6454.0,752.0
Actros,Actros_3,34B,2,0.0,1623.0,4847.0,6470.0,1623.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,32D,2,200.0,424.0,6066.0,6490.0,424.0
Atego (ATP),Atego (ATP)_11,32C,1,0.0,815.0,5715.0,6530.0,815.0
Accelo,Accelo_16,31A,1,0.0,316.0,6285.0,6601.0,316.0
Accelo,Accelo_17,30A,1,0.0,253.0,6362.0,6615.0,253.0
Atego,Atego_7,38,1,0.0,633.0,6179.0,6812.0,633.0
Actros,Actros_3,39,2,0.0,354.0,6470.0,6824.0,354.0
Actros,Actros_9,33B,2,0.0,761.0,6066.0,6827.0,761.0
Atego,Atego_14,32A,1,423.0,414.0,6423.0,6837.0,414.0
Accelo,Accelo_8,34A,1,410.0,671.0,6179.0,6850.0,671.0
Atego (ATP),Atego (ATP)_11,33A,1,0.0,376.0,6530.0,6906.0,376.0
Accelo,Accelo_17,31A,1,0.0,316.0,6615.0,6931.0,316.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,30B,2,0.0,314.0,6692.0,7006.0,314.0
Actros,Actros_15,31B,2,0.0,555.0,6454.0,7009.0,555.0
Accelo,Accelo_12,32C,1,461.0,561.0,6530.0,7091.0,561.0
Accelo,Accelo_16,32A,1,236.0,354.0,6837.0,7191.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,33B,2,337.0,428.0,6827.0,7255.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,31B,2,3.0,314.0,7009.0,7323.0,314.0
Atego,Atego_19,30A,1,0.0,314.0,7022.0,7336.0,314.0
Accelo,Accelo_12,33A,1,0.0,369.0,7091.0,7460.0,369.0
Accelo,Accelo_8,38,1,0.0,633.0,6850.0,7483.0,633.0
Accelo,Accelo_17,32A,1,260.0,354.0,7191.0,7545.0,354.0
Atego (ATP),Atego (ATP)_11,34A,1,0.0,650.0,6906.0,7556.0,650.0
Atego,Atego_19,31A,1,0.0,314.0,7336.0,7650.0,314.0
Accelo,Accelo_13,32C,1,668.0,561.0,7091.0,7652.0,561.0
Atego (ATP),Atego (ATP)_20,30A,1,0.0,326.0,7352.0,7678.0,326.0
Arocs,Arocs_6,34B,2,696.0,1440.0,6470.0,7910.0,1440.0
Actros,Actros_15,32B,2,0.0,965.0,7009.0,7974.0,965.0
Atego,Atego_21,30A,1,0.0,314.0,7682.0,7996.0,314.0
Atego (ATP),Atego (ATP)_20,31A,1,0.0,330.0,7678.0,8008.0,330.0
Accelo,Accelo_13,33A,1,0.0,369.0,7652.0,8021.0,369.0
Atego,Atego_19,32A,1,0.0,414.0,7650.0,8064.0,414.0
Atego (ATP),Atego (ATP)_11,38,1,0.0,633.0,7556.0,8189.0,633.0
Atego,Atego_14,32C,1,815.0,544.0,7652.0,8196.0,544.0
Arocs,Arocs_6,39,2,0.0,291.0,7910.0,8201.0,291.0
Accelo,Accelo_12,34A,1,96.0,671.0,7556.0,8227.0,671.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,32B,2,651.0,294.0,7974.0,8268.0,294.0
Atego,Atego_21,31A,1,12.0,314.0,8008.0,8322.0,314.0
Atego,Atego_22,30A,1,0.0,314.0,8012.0,8326.0,314.0
Actros,Actros_15,32D,2,0.0,494.0,7974.0,8468.0,494.0
Atego,Atego_14,33A,1,0.0,428.0,8196.0,8624.0,428.0
Atego,Atego_22,31A,1,0.0,314.0,8326.0,8640.0,314.0
Atego (ATP),Atego (ATP)_20,32A,1,56.0,677.0,8064.0,8741.0,677.0
Accelo,Accelo_16,32C,1,1005.0,561.0,8196.0,8757.0,561.0
Accelo,Accelo_12,38,1,0.0,633.0,8227.0,8860.0,633.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,32D,2,200.0,424.0,8468.0,8892.0,424.0
Accelo,Accelo_13,34A,1,206.0,671.0,8227.0,8898.0,671.0
Actros,Actros_23,30B,2,0.0,752.0,8342.0,9094.0,752.0
Accelo,Accelo_16,33A,1,0.0,369.0,8757.0,9126.0,369.0
Atego,Atego_21,32A,1,419.0,414.0,8741.0,9155.0,414.0
Actros,Actros_15,33B,2,0.0,761.0,8468.0,9229.0,761.0
Accelo,Accelo_17,32C,1,1212.0,561.0,8757.0,9318.0,561.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,30B,2,0.0,314.0,9094.0,9408.0,314.0
Accelo,Accelo_13,38,1,0.0,633.0,8898.0,9531.0,633.0
Actros,Actros_9,34B,2,1083.0,1623.0,7910.0,9533.0,1623.0
Atego,Atego_14,34A,1,274.0,646.0,8898.0,9544.0,646.0
Atego,Atego_22,32A,1,515.0,414.0,9155.0,9569.0,414.0
Actros,Actros_23,31B,2,0.0,555.0,9094.0,9649.0,555.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,33B,2,337.0,428.0,9229.0,9657.0,428.0
Accelo,Accelo_17,33A,1,0.0,369.0,9318.0,9687.0,369.0
Atego (ATP),Atego (ATP)_25,30A,1,0.0,326.0,9424.0,9750.0,326.0
Atego,Atego_19,32C,1,1254.0,544.0,9318.0,9862.0,544.0
Actros,Actros_9,39,2,0.0,354.0,9533.0,9887.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,34B,2,2278.0,395.0,9533.0,9928.0,395.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,31B,2,241.0,314.0,9649.0,9963.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_10,39,2,0.0,120.0,9928.0,10048.0,120.0
Atego,Atego_26,30A,1,0.0,314.0,9754.0,10068.0,314.0
Atego (ATP),Atego (ATP)_25,31A,1,0.0,330.0,9750.0,10080.0,330.0
Atego,Atego_14,38,1,0.0,633.0,9544.0,10177.0,633.0
Accelo,Accelo_16,34A,1,418.0,671.0,9544.0,10215.0,671.0
Atego,Atego_19,33A,1,0.0,428.0,9862.0,10290.0,428.0
Atego,Atego_26,31A,1,12.0,314.0,10080.0,10394.0,314.0
Atego,Atego_27,30A,1,0.0,314.0,10084.0,10398.0,314.0
Actros,Actros_23,32B,2,0.0,965.0,9649.0,10614.0,965.0
Accelo,Accelo_28,30A,1,0.0,253.0,10414.0,10667.0,253.0
Atego (ATP),Atego (ATP)_20,32C,1,1121.0,815.0,9862.0,10677.0,815.0
Atego,Atego_27,31A,1,0.0,314.0,10398.0,10712.0,314.0
Atego (ATP),Atego (ATP)_25,32A,1,0.0,677.0,10080.0,10757.0,677.0
Accelo,Accelo_16,38,1,0.0,633.0,10215.0,10848.0,633.0
Accelo,Accelo_17,34A,1,528.0,671.0,10215.0,10886.0,671.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,32B,2,651.0,294.0,10614.0,10908.0,294.0
Accelo,Accelo_28,31A,1,45.0,316.0,10712.0,11028.0,316.0
Atego (ATP),Atego (ATP)_20,33A,1,0.0,376.0,10677.0,11053.0,376.0
Actros,Actros_23,32D,2,0.0,494.0,10614.0,11108.0,494.0
Atego,Atego_26,32A,1,363.0,414.0,10757.0,11171.0,414.0
Atego,Atego_21,32C,1,1522.0,544.0,10677.0,11221.0,544.0
Accelo,Accelo_30,30A,1,0.0,253.0,11074.0,11327.0,253.0
Actros,Actros_29,30B,2,0.0,752.0,10744.0,11496.0,752.0
Accelo,Accelo_17,38,1,0.0,633.0,10886.0,11519.0,633.0
Atego,Atego_19,34A,1,596.0,646.0,10886.0,11532.0,646.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,32D,2,200.0,424.0,11108.0,11532.0,424.0
Actros,Actros_15,34B,2,699.0,1623.0,9928.0,11551.0,1623.0
Atego,Atego_27,32A,1,459.0,414.0,11171.0,11585.0,414.0
Accelo,Accelo_30,31A,1,0.0,316.0,11327.0,11643.0,316.0
Atego,Atego_21,33A,1,0.0,428.0,11221.0,11649.0,428.0
Atego (ATP),Atego (ATP)_31,30A,1,0.0,326.0,11404.0,11730.0,326.0
Atego,Atego_22,32C,1,1652.0,544.0,11221.0,11765.0,544.0
Actros,Actros_23,33B,2,0.0,761.0,11108.0,11869.0,761.0
Actros,Actros_15,39,2,0.0,354.0,11551.0,11905.0,354.0
Accelo,Accelo_28,32A,1,557.0,354.0,11585.0,11939.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,34B,2,1894.0,395.0,11551.0,11946.0,395.0
Accelo,Accelo_32,30A,1,0.0,253.0,11734.0,11987.0,253.0
Actros,Actros_29,31B,2,0.0,555.0,11496.0,12051.0,555.0
Atego (ATP),Atego (ATP)_31,31A,1,0.0,330.0,11730.0,12060.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,39,2,0.0,120.0,11946.0,12066.0,120.0
Atego,Atego_19,38,1,0.0,633.0,11532.0,12165.0,633.0
Atego (ATP),Atego (ATP)_20,34A,1,479.0,650.0,11532.0,12182.0,650.0
Atego,Atego_22,33A,1,0.0,428.0,11765.0,12193.0,428.0
Accelo,Accelo_30,32A,1,296.0,354.0,11939.0,12293.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,33B,2,337.0,428.0,11869.0,12297.0,428.0
Accelo,Accelo_32,31A,1,73.0,316.0,12060.0,12376.0,316.0
Atego,Atego_33,30A,1,0.0,314.0,12064.0,12378.0,314.0
Atego (ATP),Atego (ATP)_25,32C,1,1008.0,815.0,11765.0,12580.0,815.0
Atego,Atego_33,31A,1,0.0,314.0,12378.0,12692.0,314.0
Atego (ATP),Atego (ATP)_20,38,1,0.0,633.0,12182.0,12815.0,633.0
Atego,Atego_21,34A,1,533.0,646.0,12182.0,12828.0,646.0
Atego (ATP),Atego (ATP)_25,33A,1,0.0,376.0,12580.0,12956.0,376.0
Atego (ATP),Atego (ATP)_31,32A,1,233.0,677.0,12293.0,12970.0,677.0
Actros,Actros_29,32B,2,0.0,965.0,12051.0,13016.0,965.0
Atego,Atego_35,30A,1,0.0,314.0,12724.0,13038.0,314.0
Atego,Atego_26,32C,1,1409.0,544.0,12580.0,13124.0,544.0
Actros,Actros_34,30B,2,0.0,752.0,12394.0,13146.0,752.0
Accelo,Accelo_32,32A,1,594.0,354.0,12970.0,13324.0,354.0
Atego,Atego_35,31A,1,0.0,314.0,13038.0,13352.0,314.0
Atego,Atego_36,30A,1,0.0,314.0,13054.0,13368.0,314.0
Atego,Atego_21,38,1,0.0,633.0,12828.0,13461.0,633.0
Atego,Atego_22,34A,1,635.0,646.0,12828.0,13474.0,646.0
Actros,Actros_29,32D,2,0.0,494.0,13016.0,13510.0,494.0
Atego,Atego_26,33A,1,0.0,428.0,13124.0,13552.0,428.0
Actros,Actros_23,34B,2,77.0,1623.0,11946.0,13569.0,1623.0
Atego,Atego_27,32C,1,1539.0,544.0,13124.0,13668.0,544.0
Atego,Atego_36,31A,1,0.0,314.0,13368.0,13682.0,314.0
Actros,Actros_34,31B,2,0.0,555.0,13146.0,13701.0,555.0
Atego (ATP),Atego (ATP)_37,30A,1,0.0,326.0,13384.0,13710.0,326.0
Atego,Atego_33,32A,1,632.0,414.0,13324.0,13738.0,414.0
Actros,Actros_23,39,2,0.0,354.0,13569.0,13923.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,34B,2,1272.0,395.0,13569.0,13964.0,395.0
Atego,Atego_38,30A,1,0.0,314.0,13714.0,14028.0,314.0
Atego (ATP),Atego (ATP)_37,31A,1,0.0,330.0,13710.0,14040.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_24,39,2,0.0,120.0,13964.0,14084.0,120.0
Atego,Atego_27,33A,1,0.0,428.0,13668.0,14096.0,428.0
Atego,Atego_22,38,1,0.0,633.0,13474.0,14107.0,633.0
Atego (ATP),Atego (ATP)_25,34A,1,518.0,650.0,13474.0,14124.0,650.0
Atego,Atego_35,32A,1,386.0,414.0,13738.0,14152.0,414.0
Accelo,Accelo_28,32C,1,1729.0,561.0,13668.0,14229.0,561.0
Actros,Actros_29,33B,2,0.0,761.0,13510.0,14271.0,761.0
Accelo,Accelo_39,30A,1,0.0,253.0,14044.0,14297.0,253.0
Atego,Atego_38,31A,1,12.0,314.0,14040.0,14354.0,314.0
Atego,Atego_36,32A,1,470.0,414.0,14152.0,14566.0,414.0
Accelo,Accelo_28,33A,1,0.0,369.0,14229.0,14598.0,369.0
Actros,Actros_34,32B,2,0.0,965.0,13701.0,14666.0,965.0
Accelo,Accelo_39,31A,1,57.0,316.0,14354.0,14670.0,316.0
Atego (ATP),Atego (ATP)_25,38,1,0.0,633.0,14124.0,14757.0,633.0
Atego,Atego_26,34A,1,572.0,646.0,14124.0,14770.0,646.0
Accelo,Accelo_30,32C,1,1936.0,561.0,14229.0,14790.0,561.0
Atego,Atego_41,30A,1,0.0,314.0,14704.0,15018.0,314.0
Actros,Actros_40,30B,2,0.0,752.0,14374.0,15126.0,752.0
Accelo,Accelo_30,33A,1,0.0,369.0,14790.0,15159.0,369.0
Actros,Actros_34,32D,2,0.0,494.0,14666.0,15160.0,494.0
Atego (ATP),Atego (ATP)_37,32A,1,526.0,677.0,14566.0,15243.0,677.0
Accelo,Accelo_42,30A,1,0.0,253.0,15034.0,15287.0,253.0
Atego,Atego_41,31A,1,0.0,314.0,15018.0,15332.0,314.0
Atego,Atego_26,38,1,0.0,633.0,14770.0,15403.0,633.0
Atego,Atego_27,34A,1,674.0,646.0,14770.0,15416.0,646.0
Atego (ATP),Atego (ATP)_31,32C,1,1820.0,815.0,14790.0,15605.0,815.0
Accelo,Accelo_42,31A,1,45.0,316.0,15332.0,15648.0,316.0
Atego,Atego_38,32A,1,889.0,414.0,15243.0,15657.0,414.0
Actros,Actros_40,31B,2,0.0,555.0,15126.0,15681.0,555.0
Atego (ATP),Atego (ATP)_43,30A,1,0.0,326.0,15364.0,15690.0,326.0
Actros,Actros_29,34B,2,0.0,1623.0,14271.0,15894.0,1623.0
Actros,Actros_34,33B,2,0.0,761.0,15160.0,15921.0,761.0
Accelo,Accelo_44,30A,1,0.0,253.0,15694.0,15947.0,253.0
Atego (ATP),Atego (ATP)_31,33A,1,0.0,376.0,15605.0,15981.0,376.0
Accelo,Accelo_39,32A,1,987.0,354.0,15657.0,16011.0,354.0
Atego (ATP),Atego (ATP)_43,31A,1,0.0,330.0,15690.0,16020.0,330.0
Atego,Atego_27,38,1,0.0,633.0,15416.0,16049.0,633.0
Accelo,Accelo_28,34A,1,818.0,671.0,15416.0,16087.0,671.0
Accelo,Accelo_32,32C,1,2281.0,561.0,15605.0,16166.0,561.0
Actros,Actros_29,39,2,0.0,354.0,15894.0,16248.0,354.0
Accelo,Accelo_44,31A,1,73.0,316.0,16020.0,16336.0,316.0
Atego,Atego_41,32A,1,679.0,414.0,16011.0,16425.0,414.0
Accelo,Accelo_32,33A,1,0.0,369.0,16166.0,16535.0,369.0
Actros,Actros_40,32B,2,0.0,965.0,15681.0,16646.0,965.0
Atego,Atego_46,30A,1,0.0,314.0,16354.0,16668.0,314.0
Atego,Atego_33,32C,1,2428.0,544.0,16166.0,16710.0,544.0
Accelo,Accelo_28,38,1,0.0,633.0,16087.0,16720.0,633.0
Accelo,Accelo_30,34A,1,928.0,671.0,16087.0,16758.0,671.0
Actros,Actros_45,30B,2,0.0,752.0,16024.0,16776.0,752.0
Accelo,Accelo_42,32A,1,777.0,354.0,16425.0,16779.0,354.0
Atego,Atego_46,31A,1,0.0,314.0,16668.0,16982.0,314.0
Atego,Atego_47,30A,1,0.0,314.0,16684.0,16998.0,314.0
Atego,Atego_33,33A,1,0.0,428.0,16710.0,17138.0,428.0
Actros,Actros_40,32D,2,0.0,494.0,16646.0,17140.0,494.0
Atego,Atego_35,32C,1,2558.0,544.0,16710.0,17254.0,544.0
Atego,Atego_47,31A,1,0.0,314.0,16998.0,17312.0,314.0
Actros,Actros_45,31B,2,0.0,555.0,16776.0,17331.0,555.0
Atego (ATP),Atego (ATP)_48,30A,1,0.0,326.0,17014.0,17340.0,326.0
Accelo,Accelo_30,38,1,0.0,633.0,16758.0,17391.0,633.0
Atego (ATP),Atego (ATP)_31,34A,1,777.0,650.0,16758.0,17408.0,650.0
Atego (ATP),Atego (ATP)_43,32A,1,759.0,677.0,16779.0,17456.0,677.0
Actros,Actros_34,34B,2,0.0,1623.0,15921.0,17544.0,1623.0
Atego,Atego_49,30A,1,0.0,314.0,17344.0,17658.0,314.0
Atego (ATP),Atego (ATP)_48,31A,1,0.0,330.0,17340.0,17670.0,330.0
Atego,Atego_35,33A,1,0.0,428.0,17254.0,17682.0,428.0
Atego,Atego_36,32C,1,2688.0,544.0,17254.0,17798.0,544.0
Accelo,Accelo_44,32A,1,1120.0,354.0,17456.0,17810.0,354.0
Actros,Actros_34,39,2,0.0,354.0,17544.0,17898.0,354.0
Actros,Actros_40,33B,2,0.0,761.0,17140.0,17901.0,761.0
Atego,Atego_49,31A,1,12.0,314.0,17670.0,17984.0,314.0
Atego (ATP),Atego (ATP)_31,38,1,0.0,633.0,17408.0,18041.0,633.0
Accelo,Accelo_32,34A,1,873.0,671.0,17408.0,18079.0,671.0
Atego,Atego_46,32A,1,828.0,414.0,17810.0,18224.0,414.0
Atego,Atego_36,33A,1,0.0,428.0,17798.0,18226.0,428.0
Accelo,Accelo_51,30A,1,0.0,253.0,18004.0,18257.0,253.0
Actros,Actros_45,32B,2,0.0,965.0,17331.0,18296.0,965.0
Actros,Actros_50,30B,2,0.0,752.0,17674.0,18426.0,752.0
Accelo,Accelo_51,31A,1,0.0,316.0,18257.0,18573.0,316.0
Atego (ATP),Atego (ATP)_37,32C,1,2555.0,815.0,17798.0,18613.0,815.0
Atego,Atego_47,32A,1,912.0,414.0,18224.0,18638.0,414.0
Atego (ATP),Atego (ATP)_52,30A,1,0.0,326.0,18334.0,18660.0,326.0
Accelo,Accelo_32,38,1,0.0,633.0,18079.0,18712.0,633.0
Atego,Atego_33,34A,1,941.0,646.0,18079.0,18725.0,646.0
Actros,Actros_45,32D,2,0.0,494.0,18296.0,18790.0,494.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_53,30B,2,0.0,314.0,18664.0,18978.0,314.0
Actros,Actros_50,31B,2,0.0,555.0,18426.0,18981.0,555.0
Atego (ATP),Atego (ATP)_37,33A,1,0.0,376.0,18613.0,18989.0,376.0
Atego (ATP),Atego (ATP)_52,31A,1,0.0,330.0,18660.0,18990.0,330.0
Atego,Atego_38,32C,1,2956.0,544.0,18613.0,19157.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_53,31B,2,3.0,314.0,18981.0,19295.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_54,30B,2,0.0,314.0,18994.0,19308.0,314.0
Atego (ATP),Atego (ATP)_48,32A,1,968.0,677.0,18638.0,19315.0,677.0
Atego,Atego_33,38,1,0.0,633.0,18725.0,19358.0,633.0
Atego,Atego_35,34A,1,1043.0,646.0,18725.0,19371.0,646.0
Actros,Actros_40,34B,2,0.0,1623.0,17901.0,19524.0,1623.0
Actros,Actros_45,33B,2,0.0,761.0,18790.0,19551.0,761.0
Accelo,Accelo_55,30A,1,0.0,253.0,19324.0,19577.0,253.0
Atego,Atego_38,33A,1,0.0,428.0,19157.0,19585.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_54,31B,2,0.0,314.0,19308.0,19622.0,314.0
Accelo,Accelo_39,32C,1,3146.0,561.0,19157.0,19718.0,561.0
Atego,Atego_49,32A,1,1331.0,414.0,19315.0,19729.0,414.0
Actros,Actros_40,39,2,0.0,354.0,19524.0,19878.0,354.0
Accelo,Accelo_55,31A,1,0.0,316.0,19577.0,19893.0,316.0
Actros,Actros_50,32B,2,0.0,965.0,18981.0,19946.0,965.0
Atego (ATP),Atego (ATP)_56,30A,1,0.0,326.0,19654.0,19980.0,326.0
Atego,Atego_35,38,1,0.0,633.0,19371.0,20004.0,633.0
Atego,Atego_36,34A,1,1145.0,646.0,19371.0,20017.0,646.0
Accelo,Accelo_51,32A,1,1156.0,354.0,19729.0,20083.0,354.0
Accelo,Accelo_39,33A,1,0.0,369.0,19718.0,20087.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_53,32B,2,651.0,294.0,19946.0,20240.0,294.0
Atego,Atego_41,32C,1,3293.0,544.0,19718.0,20262.0,544.0
Atego,Atego_57,30A,1,0.0,314.0,19984.0,20298.0,314.0
Atego (ATP),Atego (ATP)_56,31A,1,0.0,330.0,19980.0,20310.0,330.0
Actros,Actros_50,32D,2,0.0,494.0,19946.0,20440.0,494.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_54,32B,2,618.0,294.0,20240.0,20534.0,294.0
Accelo,Accelo_58,30A,1,0.0,253.0,20314.0,20567.0,253.0
Atego,Atego_57,31A,1,12.0,314.0,20310.0,20624.0,314.0
Atego,Atego_36,38,1,0.0,633.0,20017.0,20650.0,633.0
Atego (ATP),Atego (ATP)_37,34A,1,1028.0,650.0,20017.0,20667.0,650.0
Atego,Atego_41,33A,1,0.0,428.0,20262.0,20690.0,428.0
Atego (ATP),Atego (ATP)_52,32A,1,1093.0,677.0,20083.0,20760.0,677.0
Accelo,Accelo_42,32C,1,3483.0,561.0,20262.0,20823.0,561.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_53,32D,2,200.0,424.0,20440.0,20864.0,424.0
Accelo,Accelo_58,31A,1,57.0,316.0,20624.0,20940.0,316.0
Accelo,Accelo_55,32A,1,867.0,354.0,20760.0,21114.0,354.0
Actros,Actros_45,34B,2,0.0,1623.0,19551.0,21174.0,1623.0
Accelo,Accelo_42,33A,1,0.0,369.0,20823.0,21192.0,369.0
Actros,Actros_50,33B,2,0.0,761.0,20440.0,21201.0,761.0
