modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Accelo,Accelo_1,30A,660.0,913.0,253.0,1
Accelo,Accelo_1,31A,913.0,1229.0,316.0,1
Atego,Atego_3,30A,1320.0,1634.0,314.0,1
Actros,Actros_2,30B,990.0,1742.0,752.0,2
Atego,Atego_3,31A,1634.0,1948.0,314.0,1
Atego,Atego_4,30A,1650.0,1964.0,314.0,1
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Accelo,Accelo_5,30A,1980.0,2233.0,253.0,1
Atego,Atego_4,31A,1964.0,2278.0,314.0,1
Actros,Actros_2,31B,1742.0,2297.0,555.0,2
Accelo,Accelo_5,31A,2233.0,2594.0,361.0,1
Accelo,Accelo_7,30A,2640.0,2893.0,253.0,1
Accelo,Accelo_1,32A,1229.0,3035.0,1806.0,1
Actros,Actros_6,30B,2310.0,3062.0,752.0,2
Accelo,Accelo_7,31A,2893.0,3209.0,316.0,1
Actros,Actros_2,32B,2297.0,3262.0,965.0,2
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Actros,Actros_6,31B,3062.0,3617.0,555.0,2
Atego,Atego_9,30A,3392.0,3706.0,314.0,1
Actros,Actros_2,32D,3262.0,3756.0,494.0,2
Actros,Actros_8,30B,3062.0,3814.0,752.0,2
Atego,Atego_9,31A,3706.0,4020.0,314.0,1
Atego,Atego_10,30A,3722.0,4036.0,314.0,1
Atego,Atego_3,32A,1948.0,4169.0,2221.0,1
Accelo,Accelo_11,30A,4052.0,4305.0,253.0,1
Atego,Atego_10,31A,4036.0,4350.0,314.0,1
Actros,Actros_8,31B,3814.0,4369.0,555.0,2
Actros,Actros_6,32B,3617.0,4582.0,965.0,2
Accelo,Accelo_11,31A,4305.0,4666.0,361.0,1
Atego,Atego_12,30A,4382.0,4696.0,314.0,1
Atego,Atego_12,31A,4696.0,5010.0,314.0,1
Atego,Atego_13,30A,4712.0,5026.0,314.0,1
Actros,Actros_6,32D,4582.0,5076.0,494.0,2
Accelo,Accelo_1,32C,3035.0,5125.0,2090.0,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Atego,Atego_4,32A,2278.0,5303.0,3025.0,1
Atego,Atego_13,31A,5026.0,5340.0,314.0,1
Actros,Actros_8,32B,4369.0,5547.0,1178.0,2
Atego,Atego_15,30A,5372.0,5686.0,314.0,1
Actros,Actros_14,30B,5042.0,5794.0,752.0,2
Atego,Atego_15,31A,5686.0,6000.0,314.0,1
Atego,Atego_16,30A,5702.0,6016.0,314.0,1
Actros,Actros_8,32D,5547.0,6041.0,494.0,2
Accelo,Accelo_17,30A,6032.0,6285.0,253.0,1
Atego,Atego_16,31A,6016.0,6330.0,314.0,1
Actros,Actros_14,31B,5794.0,6349.0,555.0,2
Accelo,Accelo_5,32A,2594.0,6371.0,3777.0,1
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Accelo,Accelo_17,31A,6285.0,6646.0,361.0,1
Atego,Atego_18,30A,6362.0,6676.0,314.0,1
Atego,Atego_3,32C,4169.0,6704.5,2535.5,1
Accelo,Accelo_1,33A,5125.0,6712.0,1587.0,1
Accelo,Accelo_19,30A,6692.0,6945.0,253.0,1
Atego,Atego_18,31A,6676.0,6990.0,314.0,1
Accelo,Accelo_20,30A,7022.0,7275.0,253.0,1
Accelo,Accelo_19,31A,6945.0,7306.0,361.0,1
Actros,Actros_14,32B,6349.0,7314.0,965.0,2
Accelo,Accelo_7,32A,3209.0,7439.0,4230.0,1
Accelo,Accelo_20,31A,7275.0,7622.0,347.0,1
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Actros,Actros_14,32D,7314.0,7808.0,494.0,2
Actros,Actros_21,30B,7352.0,8104.0,752.0,2
Accelo,Accelo_1,34A,6712.0,8188.0,1476.0,1
Actros,Actros_2,33B,3756.0,8216.0,4460.0,2
Atego,Atego_4,32C,5303.0,8284.0,2981.0,1
Atego,Atego_3,33A,6704.5,8476.0,1771.5,1
Atego,Atego_9,32A,4020.0,8573.0,4553.0,1
Actros,Actros_21,31B,8104.0,8659.0,555.0,2
Actros,Actros_22,30B,8104.0,8856.0,752.0,2
Accelo,Accelo_1,38,8188.0,9209.0,1021.0,1
Actros,Actros_22,31B,8856.0,9411.0,555.0,2
Accelo,Accelo_24,30A,9186.0,9439.0,253.0,1
Actros,Actros_23,30B,8856.0,9608.0,752.0,2
Actros,Actros_21,32B,8659.0,9624.0,965.0,2
Atego,Atego_10,32A,4350.0,9707.0,5357.0,1
Accelo,Accelo_24,31A,9439.0,9755.0,316.0,1
Atego,Atego_25,30A,9516.0,9830.0,314.0,1
Accelo,Accelo_5,32C,6371.0,9863.0,3492.0,1
Atego,Atego_3,34A,8476.0,9942.5,1466.5,1
Actros,Actros_21,32D,9624.0,10118.0,494.0,2
Atego,Atego_25,31A,9830.0,10144.0,314.0,1
Atego,Atego_26,30A,9846.0,10160.0,314.0,1
Actros,Actros_23,31B,9608.0,10163.0,555.0,2
Atego,Atego_4,33A,8284.0,10240.0,1956.0,1
Atego,Atego_26,31A,10160.0,10474.0,314.0,1
Actros,Actros_22,32B,9411.0,10589.0,1178.0,2
Accelo,Accelo_11,32A,4666.0,10775.0,6109.0,1
Atego,Atego_28,30A,10506.0,10820.0,314.0,1
Arocs,Arocs_27,30B,10176.0,10928.0,752.0,2
Atego,Atego_3,38,9942.5,10963.5,1021.0,1
Actros,Actros_22,32D,10589.0,11083.0,494.0,2
Accelo,Accelo_29,30A,10836.0,11089.0,253.0,1
Atego,Atego_28,31A,10820.0,11134.0,314.0,1
Accelo,Accelo_7,32C,7439.0,11442.0,4003.0,1
Accelo,Accelo_29,31A,11089.0,11450.0,361.0,1
Atego,Atego_30,30A,11166.0,11480.0,314.0,1
Arocs,Arocs_27,31B,10928.0,11483.0,555.0,2
Actros,Actros_23,32B,10163.0,11554.0,1391.0,2
Atego,Atego_4,34A,10240.0,11706.5,1466.5,1
Atego,Atego_30,31A,11480.0,11794.0,314.0,1
Accelo,Accelo_5,33A,9863.0,11823.0,1960.0,1
Atego,Atego_12,32A,5010.0,11909.0,6899.0,1
Actros,Actros_23,32D,11554.0,12048.0,494.0,2
Atego,Atego_32,30A,11826.0,12140.0,314.0,1
Actros,Actros_31,30B,11496.0,12248.0,752.0,2
Atego,Atego_32,31A,12140.0,12454.0,314.0,1
Arocs,Arocs_27,32B,11483.0,12519.0,1036.0,2
Actros,Actros_6,33B,5076.0,12676.0,7600.0,2
Atego,Atego_4,38,11706.5,12727.5,1021.0,1
Actros,Actros_31,31B,12248.0,12803.0,555.0,2
Accelo,Accelo_34,30A,12578.0,12831.0,253.0,1
Actros,Actros_33,30B,12248.0,13000.0,752.0,2
Arocs,Arocs_27,32D,12519.0,13013.0,494.0,2
Atego,Atego_9,32C,8573.0,13021.5,4448.5,1
Atego,Atego_13,32A,5340.0,13043.0,7703.0,1
Accelo,Accelo_34,31A,12831.0,13147.0,316.0,1
Accelo,Accelo_35,30A,12908.0,13161.0,253.0,1
Accelo,Accelo_5,34A,11823.0,13299.0,1476.0,1
Accelo,Accelo_7,33A,11442.0,13406.0,1964.0,1
Accelo,Accelo_35,31A,13161.0,13477.0,316.0,1
Accelo,Accelo_36,30A,13238.0,13491.0,253.0,1
Actros,Actros_33,31B,13000.0,13555.0,555.0,2
Actros,Actros_31,32B,12803.0,13768.0,965.0,2
Accelo,Accelo_36,31A,13491.0,13807.0,316.0,1
Atego,Atego_15,32A,6000.0,14177.0,8177.0,1
Actros,Actros_31,32D,13768.0,14262.0,494.0,2
Accelo,Accelo_5,38,13299.0,14320.0,1021.0,1
Actros,Actros_37,30B,13568.0,14320.0,752.0,2
