modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Accelo,Accelo_5,32C,1,190.0,561.0,3236.0,3797.0,561.0
Accelo,Accelo_10,30A,1,0.0,253.0,3630.0,3883.0,253.0
Accelo,Accelo_9,31A,1,45.0,316.0,3598.0,3914.0,316.0
Actros,Actros_3,32D,2,0.0,494.0,3592.0,4086.0,494.0
Atego,Atego_8,32A,1,84.0,414.0,3682.0,4096.0,414.0
Atego (ATP),Atego (ATP)_6,32B,2,626.0,557.0,3592.0,4149.0,557.0
Accelo,Accelo_2,38,1,0.0,633.0,3525.0,4158.0,633.0
Accelo,Accelo_5,33A,1,0.0,369.0,3797.0,4166.0,369.0
Accelo,Accelo_11,30A,1,0.0,253.0,3960.0,4213.0,253.0
Accelo,Accelo_10,31A,1,31.0,316.0,3914.0,4230.0,316.0
Atego,Atego_4,34A,1,0.0,646.0,3664.0,4310.0,646.0
Atego,Atego_7,32C,1,115.0,544.0,3797.0,4341.0,544.0
Accelo,Accelo_9,32A,1,182.0,354.0,4096.0,4450.0,354.0
Accelo,Accelo_11,31A,1,17.0,316.0,4230.0,4546.0,316.0
Atego (ATP),Atego (ATP)_12,30B,2,0.0,326.0,4290.0,4616.0,326.0
Atego,Atego_7,33A,1,0.0,428.0,4341.0,4769.0,428.0
Accelo,Accelo_10,32A,1,220.0,354.0,4450.0,4804.0,354.0
Atego (ATP),Atego (ATP)_6,32D,2,0.0,695.0,4149.0,4844.0,695.0
Actros,Actros_3,33B,2,0.0,761.0,4086.0,4847.0,761.0
Atego,Atego_8,32C,1,245.0,544.0,4341.0,4885.0,544.0
Atego,Atego_13,30A,1,0.0,314.0,4620.0,4934.0,314.0
Atego,Atego_4,38,1,0.0,633.0,4310.0,4943.0,633.0
Atego (ATP),Atego (ATP)_12,31B,2,0.0,330.0,4616.0,4946.0,330.0
Accelo,Accelo_5,34A,1,144.0,671.0,4310.0,4981.0,671.0
Accelo,Accelo_11,32A,1,258.0,354.0,4804.0,5158.0,354.0
Atego (ATP),Atego (ATP)_6,33B,2,3.0,376.0,4847.0,5223.0,376.0
Atego,Atego_13,31A,1,0.0,314.0,4934.0,5248.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,30B,2,0.0,314.0,4950.0,5264.0,314.0
Atego,Atego_8,33A,1,0.0,428.0,4885.0,5313.0,428.0
Accelo,Accelo_9,32C,1,435.0,561.0,4885.0,5446.0,561.0
Atego (ATP),Atego (ATP)_12,32B,2,0.0,557.0,4946.0,5503.0,557.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,31B,2,0.0,314.0,5264.0,5578.0,314.0
Atego,Atego_15,30A,1,0.0,314.0,5280.0,5594.0,314.0
Accelo,Accelo_5,38,1,0.0,633.0,4981.0,5614.0,633.0
Atego,Atego_7,34A,1,212.0,646.0,4981.0,5627.0,646.0
Atego,Atego_13,32A,1,0.0,414.0,5248.0,5662.0,414.0
Accelo,Accelo_9,33A,1,0.0,369.0,5446.0,5815.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,32B,2,0.0,294.0,5578.0,5872.0,294.0
Atego,Atego_15,31A,1,0.0,314.0,5594.0,5908.0,314.0
Accelo,Accelo_10,32C,1,642.0,561.0,5446.0,6007.0,561.0
Accelo,Accelo_17,30A,1,0.0,253.0,5940.0,6193.0,253.0
Atego (ATP),Atego (ATP)_12,32D,2,0.0,695.0,5503.0,6198.0,695.0
Atego,Atego_7,38,1,0.0,633.0,5627.0,6260.0,633.0
Atego,Atego_8,34A,1,314.0,646.0,5627.0,6273.0,646.0
Atego,Atego_15,32A,1,0.0,414.0,5908.0,6322.0,414.0
Actros,Actros_16,30B,2,0.0,752.0,5610.0,6362.0,752.0
Accelo,Accelo_10,33A,1,0.0,369.0,6007.0,6376.0,369.0
Actros,Actros_3,34B,2,0.0,1623.0,4847.0,6470.0,1623.0
Accelo,Accelo_17,31A,1,0.0,316.0,6193.0,6509.0,316.0
Accelo,Accelo_11,32C,1,849.0,561.0,6007.0,6568.0,561.0
Atego (ATP),Atego (ATP)_12,33B,2,0.0,376.0,6198.0,6574.0,376.0
Atego,Atego_18,30A,1,0.0,314.0,6270.0,6584.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,32D,2,326.0,424.0,6198.0,6622.0,424.0
Actros,Actros_3,39,2,0.0,354.0,6470.0,6824.0,354.0
Accelo,Accelo_17,32A,1,0.0,354.0,6509.0,6863.0,354.0
Atego (ATP),Atego (ATP)_6,34B,2,1247.0,395.0,6470.0,6865.0,395.0
Atego,Atego_18,31A,1,0.0,314.0,6584.0,6898.0,314.0
Atego,Atego_8,38,1,0.0,633.0,6273.0,6906.0,633.0
Actros,Actros_16,31B,2,0.0,555.0,6362.0,6917.0,555.0
Accelo,Accelo_11,33A,1,0.0,369.0,6568.0,6937.0,369.0
Accelo,Accelo_9,34A,1,458.0,671.0,6273.0,6944.0,671.0
Atego (ATP),Atego (ATP)_6,39,2,0.0,120.0,6865.0,6985.0,120.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,33B,2,0.0,428.0,6622.0,7050.0,428.0
Atego,Atego_13,32C,1,906.0,544.0,6568.0,7112.0,544.0
Atego (ATP),Atego (ATP)_12,34B,2,291.0,395.0,6865.0,7260.0,395.0
Atego,Atego_18,32A,1,0.0,414.0,6898.0,7312.0,414.0
Actros,Actros_19,30B,2,0.0,752.0,6600.0,7352.0,752.0
Atego (ATP),Atego (ATP)_12,39,2,0.0,120.0,7260.0,7380.0,120.0
Atego,Atego_13,33A,1,0.0,428.0,7112.0,7540.0,428.0
Accelo,Accelo_9,38,1,0.0,633.0,6944.0,7577.0,633.0
Accelo,Accelo_10,34A,1,568.0,671.0,6944.0,7615.0,671.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,34B,2,210.0,395.0,7260.0,7655.0,395.0
Atego,Atego_15,32C,1,790.0,544.0,7112.0,7656.0,544.0
Atego (ATP),Atego (ATP)_20,30B,2,0.0,326.0,7352.0,7678.0,326.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_14,39,2,0.0,120.0,7655.0,7775.0,120.0
Actros,Actros_16,32B,2,0.0,965.0,6917.0,7882.0,965.0
Actros,Actros_19,31B,2,0.0,555.0,7352.0,7907.0,555.0
Accelo,Accelo_21,30A,1,0.0,253.0,7682.0,7935.0,253.0
Atego,Atego_15,33A,1,0.0,428.0,7656.0,8084.0,428.0
Accelo,Accelo_17,32C,1,793.0,561.0,7656.0,8217.0,561.0
Atego (ATP),Atego (ATP)_20,31B,2,229.0,330.0,7907.0,8237.0,330.0
Accelo,Accelo_10,38,1,0.0,633.0,7615.0,8248.0,633.0
Accelo,Accelo_21,31A,1,0.0,316.0,7935.0,8251.0,316.0
Accelo,Accelo_11,34A,1,678.0,671.0,7615.0,8286.0,671.0
Atego,Atego_22,30A,1,0.0,314.0,8012.0,8326.0,314.0
Actros,Actros_16,32D,2,0.0,494.0,7882.0,8376.0,494.0
Accelo,Accelo_17,33A,1,0.0,369.0,8217.0,8586.0,369.0
Accelo,Accelo_21,32A,1,0.0,354.0,8251.0,8605.0,354.0
Atego,Atego_22,31A,1,0.0,314.0,8326.0,8640.0,314.0
Atego,Atego_18,32C,1,905.0,544.0,8217.0,8761.0,544.0
Actros,Actros_19,32B,2,0.0,965.0,7907.0,8872.0,965.0
Accelo,Accelo_11,38,1,0.0,633.0,8286.0,8919.0,633.0
Accelo,Accelo_24,30A,1,0.0,253.0,8672.0,8925.0,253.0
Atego,Atego_13,34A,1,746.0,646.0,8286.0,8932.0,646.0
Atego,Atego_22,32A,1,0.0,414.0,8640.0,9054.0,414.0
Actros,Actros_23,30B,2,0.0,752.0,8342.0,9094.0,752.0
Actros,Actros_16,33B,2,0.0,761.0,8376.0,9137.0,761.0
Atego,Atego_18,33A,1,0.0,428.0,8761.0,9189.0,428.0
Accelo,Accelo_24,31A,1,0.0,316.0,8925.0,9241.0,316.0
Atego,Atego_25,30A,1,0.0,314.0,9002.0,9316.0,314.0
Accelo,Accelo_21,32C,1,156.0,561.0,8761.0,9322.0,561.0
Actros,Actros_19,32D,2,0.0,494.0,8872.0,9366.0,494.0
Atego (ATP),Atego (ATP)_20,32B,2,635.0,557.0,8872.0,9429.0,557.0
Atego,Atego_13,38,1,0.0,633.0,8932.0,9565.0,633.0
Atego,Atego_15,34A,1,848.0,646.0,8932.0,9578.0,646.0
Accelo,Accelo_24,32A,1,0.0,354.0,9241.0,9595.0,354.0
Atego,Atego_25,31A,1,0.0,314.0,9316.0,9630.0,314.0
Actros,Actros_23,31B,2,0.0,555.0,9094.0,9649.0,555.0
Atego (ATP),Atego (ATP)_26,30B,2,0.0,326.0,9332.0,9658.0,326.0
Accelo,Accelo_21,33A,1,0.0,369.0,9322.0,9691.0,369.0
Atego,Atego_22,32C,1,268.0,544.0,9322.0,9866.0,544.0
Accelo,Accelo_27,30A,1,0.0,253.0,9662.0,9915.0,253.0
Atego (ATP),Atego (ATP)_26,31B,2,0.0,330.0,9658.0,9988.0,330.0
Atego,Atego_25,32A,1,0.0,414.0,9630.0,10044.0,414.0
Atego (ATP),Atego (ATP)_20,32D,2,0.0,695.0,9429.0,10124.0,695.0
Actros,Actros_19,33B,2,0.0,761.0,9366.0,10127.0,761.0
Atego,Atego_15,38,1,0.0,633.0,9578.0,10211.0,633.0
Accelo,Accelo_27,31A,1,0.0,316.0,9915.0,10231.0,316.0
Accelo,Accelo_17,34A,1,992.0,671.0,9578.0,10249.0,671.0
Atego,Atego_22,33A,1,0.0,428.0,9866.0,10294.0,428.0
Atego,Atego_28,30A,1,0.0,314.0,9992.0,10306.0,314.0
Accelo,Accelo_24,32C,1,271.0,561.0,9866.0,10427.0,561.0
Atego (ATP),Atego (ATP)_20,33B,2,3.0,376.0,10127.0,10503.0,376.0
Accelo,Accelo_27,32A,1,0.0,354.0,10231.0,10585.0,354.0
Actros,Actros_23,32B,2,0.0,965.0,9649.0,10614.0,965.0
Atego,Atego_28,31A,1,0.0,314.0,10306.0,10620.0,314.0
Actros,Actros_16,34B,2,0.0,1623.0,9137.0,10760.0,1623.0
Accelo,Accelo_24,33A,1,0.0,369.0,10427.0,10796.0,369.0
Accelo,Accelo_17,38,1,0.0,633.0,10249.0,10882.0,633.0
Atego,Atego_18,34A,1,1060.0,646.0,10249.0,10895.0,646.0
Atego,Atego_30,30A,1,0.0,314.0,10652.0,10966.0,314.0
Atego,Atego_25,32C,1,383.0,544.0,10427.0,10971.0,544.0
Atego,Atego_28,32A,1,0.0,414.0,10620.0,11034.0,414.0
Actros,Actros_29,30B,2,0.0,752.0,10322.0,11074.0,752.0
Actros,Actros_23,32D,2,0.0,494.0,10614.0,11108.0,494.0
Actros,Actros_16,39,2,0.0,354.0,10760.0,11114.0,354.0
Atego (ATP),Atego (ATP)_26,32B,2,626.0,557.0,10614.0,11171.0,557.0
Atego,Atego_30,31A,1,0.0,314.0,10966.0,11280.0,314.0
Atego,Atego_25,33A,1,0.0,428.0,10971.0,11399.0,428.0
Atego (ATP),Atego (ATP)_31,30B,2,0.0,326.0,11074.0,11400.0,326.0
Atego,Atego_18,38,1,0.0,633.0,10895.0,11528.0,633.0
Accelo,Accelo_27,32C,1,386.0,561.0,10971.0,11532.0,561.0
Accelo,Accelo_21,34A,1,1204.0,671.0,10895.0,11566.0,671.0
Actros,Actros_29,31B,2,0.0,555.0,11074.0,11629.0,555.0
Atego,Atego_30,32A,1,0.0,414.0,11280.0,11694.0,414.0
Atego (ATP),Atego (ATP)_26,32D,2,0.0,695.0,11171.0,11866.0,695.0
Actros,Actros_23,33B,2,0.0,761.0,11108.0,11869.0,761.0
Accelo,Accelo_27,33A,1,0.0,369.0,11532.0,11901.0,369.0
Atego (ATP),Atego (ATP)_31,31B,2,229.0,330.0,11629.0,11959.0,330.0
Atego,Atego_33,30A,1,0.0,314.0,11734.0,12048.0,314.0
Atego,Atego_28,32C,1,498.0,544.0,11532.0,12076.0,544.0
Actros,Actros_32,30B,2,0.0,752.0,11404.0,12156.0,752.0
Accelo,Accelo_21,38,1,0.0,633.0,11566.0,12199.0,633.0
Atego,Atego_22,34A,1,1272.0,646.0,11566.0,12212.0,646.0
Atego (ATP),Atego (ATP)_26,33B,2,3.0,376.0,11869.0,12245.0,376.0
Accelo,Accelo_34,30A,1,0.0,253.0,12064.0,12317.0,253.0
Atego,Atego_33,31A,1,0.0,314.0,12048.0,12362.0,314.0
Actros,Actros_19,34B,2,633.0,1623.0,10760.0,12383.0,1623.0
Atego,Atego_28,33A,1,0.0,428.0,12076.0,12504.0,428.0
Actros,Actros_29,32B,2,0.0,965.0,11629.0,12594.0,965.0
Atego,Atego_30,32C,1,382.0,544.0,12076.0,12620.0,544.0
Accelo,Accelo_35,30A,1,0.0,253.0,12394.0,12647.0,253.0
Accelo,Accelo_34,31A,1,45.0,316.0,12362.0,12678.0,316.0
Actros,Actros_32,31B,2,0.0,555.0,12156.0,12711.0,555.0
Actros,Actros_19,39,2,0.0,354.0,12383.0,12737.0,354.0
Atego,Atego_33,32A,1,0.0,414.0,12362.0,12776.0,414.0
Atego (ATP),Atego (ATP)_20,34B,2,1880.0,395.0,12383.0,12778.0,395.0
Atego,Atego_22,38,1,0.0,633.0,12212.0,12845.0,633.0
Accelo,Accelo_24,34A,1,1416.0,671.0,12212.0,12883.0,671.0
Atego (ATP),Atego (ATP)_20,39,2,0.0,120.0,12778.0,12898.0,120.0
Accelo,Accelo_36,30A,1,0.0,253.0,12724.0,12977.0,253.0
Accelo,Accelo_35,31A,1,31.0,316.0,12678.0,12994.0,316.0
Atego,Atego_30,33A,1,0.0,428.0,12620.0,13048.0,428.0
Actros,Actros_29,32D,2,0.0,494.0,12594.0,13088.0,494.0
Accelo,Accelo_34,32A,1,98.0,354.0,12776.0,13130.0,354.0
Atego (ATP),Atego (ATP)_31,32B,2,635.0,557.0,12594.0,13151.0,557.0
Accelo,Accelo_36,31A,1,17.0,316.0,12994.0,13310.0,316.0
Atego,Atego_33,32C,1,0.0,544.0,12776.0,13320.0,544.0
Atego (ATP),Atego (ATP)_37,30B,2,0.0,326.0,13054.0,13380.0,326.0
Accelo,Accelo_35,32A,1,136.0,354.0,13130.0,13484.0,354.0
Accelo,Accelo_24,38,1,0.0,633.0,12883.0,13516.0,633.0
Atego,Atego_25,34A,1,1484.0,646.0,12883.0,13529.0,646.0
Atego (ATP),Atego (ATP)_37,31B,2,0.0,330.0,13380.0,13710.0,330.0
Atego,Atego_33,33A,1,0.0,428.0,13320.0,13748.0,428.0
Accelo,Accelo_36,32A,1,174.0,354.0,13484.0,13838.0,354.0
Atego (ATP),Atego (ATP)_31,32D,2,0.0,695.0,13151.0,13846.0,695.0
Actros,Actros_29,33B,2,0.0,761.0,13088.0,13849.0,761.0
Accelo,Accelo_34,32C,1,190.0,561.0,13320.0,13881.0,561.0
Actros,Actros_32,32B,2,440.0,965.0,13151.0,14116.0,965.0
Actros,Actros_38,30B,2,0.0,752.0,13384.0,14136.0,752.0
Atego,Atego_25,38,1,0.0,633.0,13529.0,14162.0,633.0
Accelo,Accelo_27,34A,1,1628.0,671.0,13529.0,14200.0,671.0
Atego (ATP),Atego (ATP)_31,33B,2,3.0,376.0,13849.0,14225.0,376.0
Accelo,Accelo_34,33A,1,0.0,369.0,13881.0,14250.0,369.0
Actros,Actros_23,34B,2,909.0,1623.0,12778.0,14401.0,1623.0
Accelo,Accelo_35,32C,1,397.0,561.0,13881.0,14442.0,561.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_39,30B,2,0.0,314.0,14136.0,14450.0,314.0
Actros,Actros_32,32D,2,0.0,494.0,14116.0,14610.0,494.0
Atego (ATP),Atego (ATP)_37,32B,2,406.0,557.0,14116.0,14673.0,557.0
Actros,Actros_38,31B,2,0.0,555.0,14136.0,14691.0,555.0
Actros,Actros_23,39,2,0.0,354.0,14401.0,14755.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,30B,2,0.0,314.0,14466.0,14780.0,314.0
Atego (ATP),Atego (ATP)_26,34B,2,2156.0,395.0,14401.0,14796.0,395.0
Accelo,Accelo_35,33A,1,0.0,369.0,14442.0,14811.0,369.0
Accelo,Accelo_27,38,1,0.0,633.0,14200.0,14833.0,633.0
Atego,Atego_28,34A,1,1696.0,646.0,14200.0,14846.0,646.0
Atego (ATP),Atego (ATP)_26,39,2,0.0,120.0,14796.0,14916.0,120.0
Accelo,Accelo_36,32C,1,604.0,561.0,14442.0,15003.0,561.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_39,31B,2,241.0,314.0,14691.0,15005.0,314.0
Atego (ATP),Atego (ATP)_41,30B,2,0.0,326.0,14796.0,15122.0,326.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,31B,2,225.0,314.0,15005.0,15319.0,314.0
Atego (ATP),Atego (ATP)_37,32D,2,0.0,695.0,14673.0,15368.0,695.0
Actros,Actros_32,33B,2,0.0,761.0,14610.0,15371.0,761.0
Accelo,Accelo_36,33A,1,0.0,369.0,15003.0,15372.0,369.0
Accelo,Accelo_42,30A,1,0.0,253.0,15126.0,15379.0,253.0
Atego,Atego_28,38,1,0.0,633.0,14846.0,15479.0,633.0
Atego,Atego_30,34A,1,1798.0,646.0,14846.0,15492.0,646.0
Atego (ATP),Atego (ATP)_41,31B,2,197.0,330.0,15319.0,15649.0,330.0
Actros,Actros_38,32B,2,0.0,965.0,14691.0,15656.0,965.0
Accelo,Accelo_42,31A,1,0.0,316.0,15379.0,15695.0,316.0
Atego (ATP),Atego (ATP)_37,33B,2,3.0,376.0,15371.0,15747.0,376.0
Atego,Atego_43,30A,1,0.0,314.0,15456.0,15770.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_39,32B,2,651.0,294.0,15656.0,15950.0,294.0
Accelo,Accelo_42,32A,1,0.0,354.0,15695.0,16049.0,354.0
Atego,Atego_43,31A,1,0.0,314.0,15770.0,16084.0,314.0
Atego,Atego_30,38,1,0.0,633.0,15492.0,16125.0,633.0
Atego,Atego_33,34A,1,1744.0,646.0,15492.0,16138.0,646.0
Actros,Actros_38,32D,2,0.0,494.0,15656.0,16150.0,494.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,32B,2,631.0,294.0,15950.0,16244.0,294.0
Accelo,Accelo_45,30A,1,0.0,253.0,16116.0,16369.0,253.0
Actros,Actros_29,34B,2,947.0,1623.0,14796.0,16419.0,1623.0
Atego,Atego_43,32A,1,0.0,414.0,16084.0,16498.0,414.0
Actros,Actros_44,30B,2,0.0,752.0,15786.0,16538.0,752.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_39,32D,2,200.0,424.0,16150.0,16574.0,424.0
Accelo,Accelo_42,32C,1,0.0,561.0,16049.0,16610.0,561.0
Accelo,Accelo_45,31A,1,0.0,316.0,16369.0,16685.0,316.0
Accelo,Accelo_46,30A,1,0.0,253.0,16446.0,16699.0,253.0
Atego,Atego_33,38,1,0.0,633.0,16138.0,16771.0,633.0
Actros,Actros_29,39,2,0.0,354.0,16419.0,16773.0,354.0
Atego (ATP),Atego (ATP)_41,32B,2,595.0,557.0,16244.0,16801.0,557.0
Accelo,Accelo_34,34A,1,1888.0,671.0,16138.0,16809.0,671.0
Atego (ATP),Atego (ATP)_31,34B,2,2194.0,395.0,16419.0,16814.0,395.0
Actros,Actros_38,33B,2,0.0,761.0,16150.0,16911.0,761.0
Atego (ATP),Atego (ATP)_31,39,2,0.0,120.0,16814.0,16934.0,120.0
Accelo,Accelo_42,33A,1,0.0,369.0,16610.0,16979.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,32D,2,330.0,424.0,16574.0,16998.0,424.0
Accelo,Accelo_46,31A,1,0.0,316.0,16699.0,17015.0,316.0
Accelo,Accelo_45,32A,1,0.0,354.0,16685.0,17039.0,354.0
Actros,Actros_44,31B,2,0.0,555.0,16538.0,17093.0,555.0
Atego (ATP),Atego (ATP)_47,30B,2,0.0,326.0,16776.0,17102.0,326.0
Atego,Atego_43,32C,1,112.0,544.0,16610.0,17154.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_39,33B,2,337.0,428.0,16911.0,17339.0,428.0
Accelo,Accelo_46,32A,1,24.0,354.0,17039.0,17393.0,354.0
Atego,Atego_48,30A,1,0.0,314.0,17106.0,17420.0,314.0
Atego (ATP),Atego (ATP)_47,31B,2,0.0,330.0,17102.0,17432.0,330.0
Accelo,Accelo_34,38,1,0.0,633.0,16809.0,17442.0,633.0
Accelo,Accelo_35,34A,1,1998.0,671.0,16809.0,17480.0,671.0
Atego,Atego_43,33A,1,0.0,428.0,17154.0,17582.0,428.0
Atego (ATP),Atego (ATP)_41,32D,2,197.0,695.0,16998.0,17693.0,695.0
Accelo,Accelo_45,32C,1,115.0,561.0,17154.0,17715.0,561.0
Atego,Atego_48,31A,1,0.0,314.0,17420.0,17734.0,314.0
Atego,Atego_49,30A,1,0.0,314.0,17436.0,17750.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,33B,2,341.0,428.0,17339.0,17767.0,428.0
Actros,Actros_44,32B,2,0.0,965.0,17093.0,18058.0,965.0
Atego,Atego_49,31A,1,0.0,314.0,17750.0,18064.0,314.0
Accelo,Accelo_45,33A,1,0.0,369.0,17715.0,18084.0,369.0
Accelo,Accelo_35,38,1,0.0,633.0,17480.0,18113.0,633.0
Atego (ATP),Atego (ATP)_41,33B,2,74.0,376.0,17767.0,18143.0,376.0
Atego,Atego_48,32A,1,0.0,414.0,17734.0,18148.0,414.0
Accelo,Accelo_36,34A,1,2108.0,671.0,17480.0,18151.0,671.0
Accelo,Accelo_46,32C,1,322.0,561.0,17715.0,18276.0,561.0
Accelo,Accelo_51,30A,1,0.0,253.0,18096.0,18349.0,253.0
Actros,Actros_32,34B,2,1443.0,1623.0,16814.0,18437.0,1623.0
Actros,Actros_50,30B,2,0.0,752.0,17766.0,18518.0,752.0
Actros,Actros_44,32D,2,0.0,494.0,18058.0,18552.0,494.0
Atego,Atego_49,32A,1,84.0,414.0,18148.0,18562.0,414.0
Atego (ATP),Atego (ATP)_47,32B,2,626.0,557.0,18058.0,18615.0,557.0
Accelo,Accelo_46,33A,1,0.0,369.0,18276.0,18645.0,369.0
Accelo,Accelo_51,31A,1,0.0,316.0,18349.0,18665.0,316.0
Accelo,Accelo_36,38,1,0.0,633.0,18151.0,18784.0,633.0
Actros,Actros_32,39,2,0.0,354.0,18437.0,18791.0,354.0
Atego,Atego_48,32C,1,128.0,544.0,18276.0,18820.0,544.0
Accelo,Accelo_42,34A,1,1172.0,671.0,18151.0,18822.0,671.0
Atego (ATP),Atego (ATP)_37,34B,2,2690.0,395.0,18437.0,18832.0,395.0
Atego (ATP),Atego (ATP)_52,30B,2,0.0,326.0,18518.0,18844.0,326.0
Atego (ATP),Atego (ATP)_37,39,2,0.0,120.0,18832.0,18952.0,120.0
Accelo,Accelo_51,32A,1,0.0,354.0,18665.0,19019.0,354.0
Actros,Actros_50,31B,2,0.0,555.0,18518.0,19073.0,555.0
Atego,Atego_53,30A,1,0.0,314.0,18848.0,19162.0,314.0
Atego,Atego_48,33A,1,0.0,428.0,18820.0,19248.0,428.0
Atego (ATP),Atego (ATP)_47,32D,2,0.0,695.0,18615.0,19310.0,695.0
Actros,Actros_44,33B,2,0.0,761.0,18552.0,19313.0,761.0
Atego,Atego_49,32C,1,258.0,544.0,18820.0,19364.0,544.0
Atego (ATP),Atego (ATP)_52,31B,2,229.0,330.0,19073.0,19403.0,330.0
Accelo,Accelo_54,30A,1,0.0,253.0,19178.0,19431.0,253.0
Accelo,Accelo_42,38,1,0.0,633.0,18822.0,19455.0,633.0
Atego,Atego_43,34A,1,1240.0,646.0,18822.0,19468.0,646.0
Atego,Atego_53,31A,1,0.0,314.0,19162.0,19476.0,314.0
Atego (ATP),Atego (ATP)_47,33B,2,3.0,376.0,19313.0,19689.0,376.0
Accelo,Accelo_55,30A,1,0.0,253.0,19508.0,19761.0,253.0
Atego,Atego_49,33A,1,0.0,428.0,19364.0,19792.0,428.0
Accelo,Accelo_54,31A,1,45.0,316.0,19476.0,19792.0,316.0
Atego,Atego_53,32A,1,0.0,414.0,19476.0,19890.0,414.0
Accelo,Accelo_51,32C,1,345.0,561.0,19364.0,19925.0,561.0
Actros,Actros_50,32B,2,0.0,965.0,19073.0,20038.0,965.0
Atego,Atego_43,38,1,0.0,633.0,19468.0,20101.0,633.0
Accelo,Accelo_55,31A,1,31.0,316.0,19792.0,20108.0,316.0
