modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Arocs,Arocs_1,30B,660.0,1412.0,752.0,2
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Arocs,Arocs_1,31B,1412.0,1967.0,555.0,2
Accelo,Accelo_3,30A,1742.0,1995.0,253.0,1
Actros,Actros_2,30B,1412.0,2164.0,752.0,2
Accelo,Accelo_3,31A,1995.0,2311.0,316.0,1
Actros,Actros_2,31B,2164.0,2719.0,555.0,2
Atego,Atego_7,30A,2494.0,2808.0,314.0,1
Actros,Actros_6,30B,2164.0,2916.0,752.0,2
Arocs,Arocs_1,32B,1967.0,2932.0,965.0,2
Atego,Atego_7,31A,2808.0,3122.0,314.0,1
Atego,Atego_8,30A,2824.0,3138.0,314.0,1
Accelo,Accelo_3,32A,2311.0,3379.0,1068.0,1
Atego,Atego_8,31A,3138.0,3452.0,314.0,1
Actros,Actros_6,31B,2916.0,3471.0,555.0,2
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Actros,Actros_2,32B,2719.0,3897.0,1178.0,2
Arocs,Arocs_9,30B,3154.0,3906.0,752.0,2
Arocs,Arocs_1,32D,2932.0,3920.0,988.0,2
Arocs,Arocs_9,31B,3906.0,4461.0,555.0,2
Atego,Atego_7,32A,3122.0,4513.0,1391.0,1
Actros,Actros_10,30B,3906.0,4658.0,752.0,2
Actros,Actros_6,32B,3471.0,4862.0,1391.0,2
Actros,Actros_2,32D,3897.0,4908.0,1011.0,2
Accelo,Accelo_3,32C,3379.0,5125.0,1746.0,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Actros,Actros_10,31B,4658.0,5213.0,555.0,2
Atego,Atego_12,30A,4988.0,5302.0,314.0,1
Arocs,Arocs_11,30B,4658.0,5410.0,752.0,2
Accelo,Accelo_14,30A,5318.0,5571.0,253.0,1
Atego,Atego_12,31A,5302.0,5616.0,314.0,1
Atego,Atego_8,32A,3452.0,5647.0,2195.0,1
Arocs,Arocs_9,32B,4461.0,5827.0,1366.0,2
Actros,Actros_6,32D,4862.0,5896.0,1034.0,2
Accelo,Accelo_14,31A,5571.0,5932.0,361.0,1
Atego,Atego_15,30A,5648.0,5962.0,314.0,1
Arocs,Arocs_11,31B,5410.0,5965.0,555.0,2
Accelo,Accelo_16,30A,5978.0,6231.0,253.0,1
Atego,Atego_15,31A,5962.0,6276.0,314.0,1
Accelo,Accelo_16,31A,6231.0,6592.0,361.0,1
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Atego,Atego_17,30A,6308.0,6622.0,314.0,1
Atego,Atego_7,32C,4513.0,6704.5,2191.5,1
Accelo,Accelo_3,33A,5125.0,6712.0,1587.0,1
Atego,Atego_12,32A,5616.0,6781.0,1165.0,1
Actros,Actros_10,32B,5213.0,6792.0,1579.0,2
Arocs,Arocs_9,32D,5827.0,6884.0,1057.0,2
Arocs,Arocs_1,33B,3920.0,6889.0,2969.0,2
Accelo,Accelo_19,30A,6638.0,6891.0,253.0,1
Atego,Atego_17,31A,6622.0,6936.0,314.0,1
Accelo,Accelo_19,31A,6891.0,7252.0,361.0,1
Atego,Atego_20,30A,6968.0,7282.0,314.0,1
Atego,Atego_20,31A,7282.0,7596.0,314.0,1
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Arocs,Arocs_11,32B,5965.0,7757.0,1792.0,2
Accelo,Accelo_14,32A,5932.0,7849.0,1917.0,1
Actros,Actros_10,32D,6792.0,7872.0,1080.0,2
Actros,Actros_21,30B,7298.0,8050.0,752.0,2
Accelo,Accelo_3,34A,6712.0,8188.0,1476.0,1
Atego,Atego_8,32C,5647.0,8284.0,2637.0,1
Atego,Atego_7,33A,6704.5,8476.0,1771.5,1
Actros,Actros_21,31B,8050.0,8605.0,555.0,2
Accelo,Accelo_23,30A,8380.0,8633.0,253.0,1
Actros,Actros_22,30B,8050.0,8802.0,752.0,2
Arocs,Arocs_11,32D,7757.0,8860.0,1103.0,2
Accelo,Accelo_23,31A,8633.0,8949.0,316.0,1
Atego,Atego_15,32A,6276.0,8983.0,2707.0,1
Atego,Atego_25,30A,8710.0,9024.0,314.0,1
Accelo,Accelo_3,38,8188.0,9209.0,1021.0,1
Atego,Atego_25,31A,9024.0,9338.0,314.0,1
Atego,Atego_26,30A,9040.0,9354.0,314.0,1
Actros,Actros_22,31B,8802.0,9357.0,555.0,2
Actros,Actros_21,32B,8605.0,9570.0,965.0,2
Accelo,Accelo_28,30A,9370.0,9623.0,253.0,1
Atego,Atego_26,31A,9354.0,9668.0,314.0,1
Atego,Atego_12,32C,6781.0,9863.5,3082.5,1
Atego,Atego_7,34A,8476.0,9942.5,1466.5,1
Accelo,Accelo_29,30A,9700.0,9953.0,253.0,1
Accelo,Accelo_28,31A,9623.0,9984.0,361.0,1
Accelo,Accelo_16,32A,6592.0,10051.0,3459.0,1
Actros,Actros_2,33B,4908.0,10234.0,5326.0,2
Atego,Atego_8,33A,8284.0,10240.0,1956.0,1
Accelo,Accelo_30,30A,10030.0,10283.0,253.0,1
Accelo,Accelo_29,31A,9953.0,10300.0,347.0,1
Actros,Actros_22,32B,9357.0,10535.0,1178.0,2
Actros,Actros_21,32D,9570.0,10558.0,988.0,2
Accelo,Accelo_30,31A,10283.0,10616.0,333.0,1
Atego,Atego_31,30A,10360.0,10674.0,314.0,1
Atego,Atego_7,38,9942.5,10963.5,1021.0,1
Atego,Atego_31,31A,10674.0,10988.0,314.0,1
Atego,Atego_17,32A,6936.0,11185.0,4249.0,1
Accelo,Accelo_14,32C,7849.0,11442.5,3593.5,1
Actros,Actros_22,32D,10535.0,11546.0,1011.0,2
Atego,Atego_8,34A,10240.0,11706.5,1466.5,1
Atego,Atego_12,33A,9863.5,12004.0,2140.5,1
Accelo,Accelo_19,32A,7252.0,12253.0,5001.0,1
Atego,Atego_8,38,11706.5,12727.5,1021.0,1
Atego,Atego_15,32C,8983.0,13022.0,4039.0,1
Arocs,Arocs_1,34B,6889.0,13186.0,6297.0,2
Atego,Atego_20,32A,7596.0,13387.0,5791.0,1
Atego,Atego_12,34A,12004.0,13470.5,1466.5,1
Actros,Actros_6,33B,5896.0,13579.0,7683.0,2
Accelo,Accelo_14,33A,11442.5,13587.0,2144.5,1
Accelo,Accelo_23,32A,8949.0,14455.0,5506.0,1
Atego,Atego_12,38,13470.5,14491.5,1021.0,1
Accelo,Accelo_16,32C,10051.0,14601.0,4550.0,1
Arocs,Arocs_1,39,13186.0,14934.0,1748.0,2
Accelo,Accelo_14,34A,13587.0,15063.0,1476.0,1
Atego,Atego_15,33A,13022.0,15351.0,2329.0,1
Atego,Atego_25,32A,9338.0,15589.0,6251.0,1
Accelo,Accelo_14,38,15063.0,16084.0,1021.0,1
Atego,Atego_17,32C,11185.0,16180.5,4995.5,1
Arocs,Arocs_9,33B,6884.0,16548.0,9664.0,2
Atego,Atego_26,32A,9668.0,16723.0,7055.0,1
Atego,Atego_15,34A,15351.0,16817.5,1466.5,1
Accelo,Accelo_16,33A,14601.0,16934.0,2333.0,1
Accelo,Accelo_19,32C,12253.0,17759.5,5506.5,1
Accelo,Accelo_28,32A,9984.0,17791.0,7807.0,1
Atego,Atego_15,38,16817.5,17838.5,1021.0,1
Accelo,Accelo_16,34A,16934.0,18410.0,1476.0,1
Atego,Atego_17,33A,16180.5,18698.0,2517.5,1
Accelo,Accelo_29,32A,10300.0,18859.0,8559.0,1
Atego,Atego_20,32C,13387.0,19339.0,5952.0,1
Accelo,Accelo_16,38,18410.0,19431.0,1021.0,1
Actros,Actros_10,33B,7872.0,19893.0,12021.0,2
Accelo,Accelo_30,32A,10616.0,19927.0,9311.0,1
