modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Accelo,Accelo_5,32C,1,190.0,561.0,3236.0,3797.0,561.0
Actros,Actros_3,32D,2,0.0,247.0,3592.0,3839.0,247.0
Accelo,Accelo_10,30A,1,0.0,253.0,3630.0,3883.0,253.0
Accelo,Accelo_9,31A,1,45.0,316.0,3598.0,3914.0,316.0
Atego,Atego_8,32A,1,84.0,414.0,3682.0,4096.0,414.0
Atego (ATP),Atego (ATP)_6,32B,2,626.0,557.0,3592.0,4149.0,557.0
Accelo,Accelo_2,38,1,0.0,633.0,3525.0,4158.0,633.0
Accelo,Accelo_5,33A,1,0.0,369.0,3797.0,4166.0,369.0
Accelo,Accelo_11,30A,1,0.0,253.0,3960.0,4213.0,253.0
Accelo,Accelo_10,31A,1,31.0,316.0,3914.0,4230.0,316.0
Atego,Atego_4,34A,1,0.0,646.0,3664.0,4310.0,646.0
Atego,Atego_7,32C,1,115.0,544.0,3797.0,4341.0,544.0
Accelo,Accelo_9,32A,1,182.0,354.0,4096.0,4450.0,354.0
Accelo,Accelo_11,31A,1,17.0,316.0,4230.0,4546.0,316.0
Actros,Actros_3,33B,2,0.0,761.0,3839.0,4600.0,761.0
Atego (ATP),Atego (ATP)_12,30B,2,0.0,326.0,4290.0,4616.0,326.0
Atego (ATP),Atego (ATP)_6,32D,2,0.0,588.0,4149.0,4737.0,588.0
Atego,Atego_7,33A,1,0.0,428.0,4341.0,4769.0,428.0
Accelo,Accelo_10,32A,1,220.0,354.0,4450.0,4804.0,354.0
Atego,Atego_8,32C,1,245.0,544.0,4341.0,4885.0,544.0
Atego,Atego_13,30A,1,0.0,314.0,4620.0,4934.0,314.0
Atego,Atego_4,38,1,0.0,633.0,4310.0,4943.0,633.0
Atego (ATP),Atego (ATP)_12,31B,2,0.0,330.0,4616.0,4946.0,330.0
Accelo,Accelo_5,34A,1,144.0,671.0,4310.0,4981.0,671.0
Atego (ATP),Atego (ATP)_6,33B,2,0.0,376.0,4737.0,5113.0,376.0
Accelo,Accelo_11,32A,1,258.0,354.0,4804.0,5158.0,354.0
Atego,Atego_13,31A,1,0.0,314.0,4934.0,5248.0,314.0
Atego,Atego_14,30A,1,0.0,314.0,4950.0,5264.0,314.0
Atego,Atego_8,33A,1,0.0,428.0,4885.0,5313.0,428.0
Accelo,Accelo_9,32C,1,435.0,561.0,4885.0,5446.0,561.0
Atego (ATP),Atego (ATP)_12,32B,2,0.0,557.0,4946.0,5503.0,557.0
Atego,Atego_14,31A,1,0.0,314.0,5264.0,5578.0,314.0
Atego,Atego_15,30A,1,0.0,314.0,5280.0,5594.0,314.0
Accelo,Accelo_5,38,1,0.0,633.0,4981.0,5614.0,633.0
Atego,Atego_7,34A,1,212.0,646.0,4981.0,5627.0,646.0
Atego,Atego_13,32A,1,0.0,414.0,5248.0,5662.0,414.0
Accelo,Accelo_9,33A,1,0.0,369.0,5446.0,5815.0,369.0
Atego,Atego_15,31A,1,0.0,314.0,5594.0,5908.0,314.0
Accelo,Accelo_10,32C,1,642.0,561.0,5446.0,6007.0,561.0
Atego,Atego_14,32A,1,84.0,414.0,5662.0,6076.0,414.0
Atego (ATP),Atego (ATP)_12,32D,2,0.0,588.0,5503.0,6091.0,588.0
Accelo,Accelo_17,30A,1,0.0,253.0,5940.0,6193.0,253.0
Actros,Actros_3,34B,2,0.0,1623.0,4600.0,6223.0,1623.0
Atego,Atego_7,38,1,0.0,633.0,5627.0,6260.0,633.0
Atego,Atego_8,34A,1,314.0,646.0,5627.0,6273.0,646.0
Actros,Actros_16,30B,2,0.0,752.0,5610.0,6362.0,752.0
Accelo,Accelo_10,33A,1,0.0,369.0,6007.0,6376.0,369.0
Atego (ATP),Atego (ATP)_12,33B,2,0.0,376.0,6091.0,6467.0,376.0
Atego,Atego_15,32A,1,168.0,414.0,6076.0,6490.0,414.0
Accelo,Accelo_17,31A,1,0.0,316.0,6193.0,6509.0,316.0
Accelo,Accelo_11,32C,1,849.0,561.0,6007.0,6568.0,561.0
Actros,Actros_3,39,2,0.0,354.0,6223.0,6577.0,354.0
Atego,Atego_18,30A,1,0.0,314.0,6270.0,6584.0,314.0
Atego (ATP),Atego (ATP)_6,34B,2,1110.0,395.0,6223.0,6618.0,395.0
Atego (ATP),Atego (ATP)_6,39,2,0.0,120.0,6618.0,6738.0,120.0
Accelo,Accelo_17,32A,1,0.0,354.0,6509.0,6863.0,354.0
Atego,Atego_18,31A,1,0.0,314.0,6584.0,6898.0,314.0
Atego,Atego_8,38,1,0.0,633.0,6273.0,6906.0,633.0
Actros,Actros_16,31B,2,0.0,555.0,6362.0,6917.0,555.0
Accelo,Accelo_11,33A,1,0.0,369.0,6568.0,6937.0,369.0
Accelo,Accelo_9,34A,1,458.0,671.0,6273.0,6944.0,671.0
Atego (ATP),Atego (ATP)_12,34B,2,151.0,395.0,6618.0,7013.0,395.0
Atego,Atego_13,32C,1,906.0,544.0,6568.0,7112.0,544.0
Atego (ATP),Atego (ATP)_12,39,2,0.0,120.0,7013.0,7133.0,120.0
Atego,Atego_18,32A,1,0.0,414.0,6898.0,7312.0,414.0
Actros,Actros_19,30B,2,0.0,752.0,6600.0,7352.0,752.0
Atego,Atego_13,33A,1,0.0,428.0,7112.0,7540.0,428.0
Accelo,Accelo_9,38,1,0.0,633.0,6944.0,7577.0,633.0
Accelo,Accelo_10,34A,1,568.0,671.0,6944.0,7615.0,671.0
Atego,Atego_14,32C,1,1036.0,544.0,7112.0,7656.0,544.0
Atego (ATP),Atego (ATP)_20,30B,2,0.0,326.0,7352.0,7678.0,326.0
Actros,Actros_16,32B,2,0.0,965.0,6917.0,7882.0,965.0
Actros,Actros_19,31B,2,0.0,555.0,7352.0,7907.0,555.0
Accelo,Accelo_21,30A,1,0.0,253.0,7682.0,7935.0,253.0
Atego,Atego_14,33A,1,0.0,428.0,7656.0,8084.0,428.0
Actros,Actros_16,32D,2,0.0,247.0,7882.0,8129.0,247.0
Atego,Atego_15,32C,1,1166.0,544.0,7656.0,8200.0,544.0
Atego (ATP),Atego (ATP)_20,31B,2,229.0,330.0,7907.0,8237.0,330.0
Accelo,Accelo_10,38,1,0.0,633.0,7615.0,8248.0,633.0
Accelo,Accelo_21,31A,1,0.0,316.0,7935.0,8251.0,316.0
Accelo,Accelo_11,34A,1,678.0,671.0,7615.0,8286.0,671.0
Atego,Atego_22,30A,1,0.0,314.0,8012.0,8326.0,314.0
Accelo,Accelo_21,32A,1,0.0,354.0,8251.0,8605.0,354.0
Atego,Atego_15,33A,1,0.0,428.0,8200.0,8628.0,428.0
Atego,Atego_22,31A,1,0.0,314.0,8326.0,8640.0,314.0
Accelo,Accelo_17,32C,1,1337.0,561.0,8200.0,8761.0,561.0
Actros,Actros_19,32B,2,0.0,965.0,7907.0,8872.0,965.0
Actros,Actros_16,33B,2,0.0,761.0,8129.0,8890.0,761.0
Accelo,Accelo_11,38,1,0.0,633.0,8286.0,8919.0,633.0
Accelo,Accelo_24,30A,1,0.0,253.0,8672.0,8925.0,253.0
Atego,Atego_13,34A,1,746.0,646.0,8286.0,8932.0,646.0
Atego,Atego_22,32A,1,0.0,414.0,8640.0,9054.0,414.0
Actros,Actros_23,30B,2,0.0,752.0,8342.0,9094.0,752.0
Actros,Actros_19,32D,2,0.0,247.0,8872.0,9119.0,247.0
Accelo,Accelo_17,33A,1,0.0,369.0,8761.0,9130.0,369.0
Accelo,Accelo_24,31A,1,0.0,316.0,8925.0,9241.0,316.0
Atego,Atego_18,32C,1,1449.0,544.0,8761.0,9305.0,544.0
Atego,Atego_25,30A,1,0.0,314.0,9002.0,9316.0,314.0
Atego (ATP),Atego (ATP)_20,32B,2,635.0,557.0,8872.0,9429.0,557.0
Atego,Atego_13,38,1,0.0,633.0,8932.0,9565.0,633.0
Atego,Atego_14,34A,1,848.0,646.0,8932.0,9578.0,646.0
Accelo,Accelo_24,32A,1,0.0,354.0,9241.0,9595.0,354.0
Atego,Atego_25,31A,1,0.0,314.0,9316.0,9630.0,314.0
Actros,Actros_23,31B,2,0.0,555.0,9094.0,9649.0,555.0
Atego (ATP),Atego (ATP)_26,30B,2,0.0,326.0,9332.0,9658.0,326.0
Atego,Atego_18,33A,1,0.0,428.0,9305.0,9733.0,428.0
Accelo,Accelo_21,32C,1,700.0,561.0,9305.0,9866.0,561.0
Actros,Actros_19,33B,2,0.0,761.0,9119.0,9880.0,761.0
Accelo,Accelo_27,30A,1,0.0,253.0,9662.0,9915.0,253.0
Atego (ATP),Atego (ATP)_26,31B,2,0.0,330.0,9658.0,9988.0,330.0
Atego (ATP),Atego (ATP)_20,32D,2,0.0,588.0,9429.0,10017.0,588.0
Atego,Atego_25,32A,1,0.0,414.0,9630.0,10044.0,414.0
Atego,Atego_14,38,1,0.0,633.0,9578.0,10211.0,633.0
Atego,Atego_15,34A,1,950.0,646.0,9578.0,10224.0,646.0
Accelo,Accelo_27,31A,1,0.0,316.0,9915.0,10231.0,316.0
Accelo,Accelo_21,33A,1,0.0,369.0,9866.0,10235.0,369.0
Atego,Atego_28,30A,1,0.0,314.0,9992.0,10306.0,314.0
Atego (ATP),Atego (ATP)_20,33B,2,0.0,376.0,10017.0,10393.0,376.0
Atego,Atego_22,32C,1,812.0,544.0,9866.0,10410.0,544.0
Actros,Actros_16,34B,2,0.0,1623.0,8890.0,10513.0,1623.0
Accelo,Accelo_27,32A,1,0.0,354.0,10231.0,10585.0,354.0
Actros,Actros_23,32B,2,0.0,965.0,9649.0,10614.0,965.0
Atego,Atego_28,31A,1,0.0,314.0,10306.0,10620.0,314.0
Atego,Atego_22,33A,1,0.0,428.0,10410.0,10838.0,428.0
Atego,Atego_15,38,1,0.0,633.0,10224.0,10857.0,633.0
Actros,Actros_23,32D,2,0.0,247.0,10614.0,10861.0,247.0
Actros,Actros_16,39,2,0.0,354.0,10513.0,10867.0,354.0
Accelo,Accelo_17,34A,1,1094.0,671.0,10224.0,10895.0,671.0
Atego,Atego_30,30A,1,0.0,314.0,10652.0,10966.0,314.0
Accelo,Accelo_24,32C,1,815.0,561.0,10410.0,10971.0,561.0
Atego,Atego_28,32A,1,0.0,414.0,10620.0,11034.0,414.0
Actros,Actros_29,30B,2,0.0,752.0,10322.0,11074.0,752.0
Atego (ATP),Atego (ATP)_26,32B,2,626.0,557.0,10614.0,11171.0,557.0
Atego,Atego_30,31A,1,0.0,314.0,10966.0,11280.0,314.0
Accelo,Accelo_24,33A,1,0.0,369.0,10971.0,11340.0,369.0
Atego (ATP),Atego (ATP)_31,30B,2,0.0,326.0,11074.0,11400.0,326.0
Atego,Atego_25,32C,1,927.0,544.0,10971.0,11515.0,544.0
Accelo,Accelo_17,38,1,0.0,633.0,10895.0,11528.0,633.0
Atego,Atego_18,34A,1,1162.0,646.0,10895.0,11541.0,646.0
Actros,Actros_23,33B,2,0.0,761.0,10861.0,11622.0,761.0
Actros,Actros_29,31B,2,0.0,555.0,11074.0,11629.0,555.0
Atego,Atego_30,32A,1,0.0,414.0,11280.0,11694.0,414.0
Atego (ATP),Atego (ATP)_26,32D,2,0.0,588.0,11171.0,11759.0,588.0
Atego,Atego_25,33A,1,0.0,428.0,11515.0,11943.0,428.0
Atego (ATP),Atego (ATP)_31,31B,2,229.0,330.0,11629.0,11959.0,330.0
Atego,Atego_33,30A,1,0.0,314.0,11734.0,12048.0,314.0
Accelo,Accelo_27,32C,1,930.0,561.0,11515.0,12076.0,561.0
Atego (ATP),Atego (ATP)_26,33B,2,0.0,376.0,11759.0,12135.0,376.0
Actros,Actros_19,34B,2,633.0,1623.0,10513.0,12136.0,1623.0
Actros,Actros_32,30B,2,0.0,752.0,11404.0,12156.0,752.0
Atego,Atego_18,38,1,0.0,633.0,11541.0,12174.0,633.0
Accelo,Accelo_21,34A,1,1306.0,671.0,11541.0,12212.0,671.0
Accelo,Accelo_34,30A,1,0.0,253.0,12064.0,12317.0,253.0
Atego,Atego_33,31A,1,0.0,314.0,12048.0,12362.0,314.0
Accelo,Accelo_27,33A,1,0.0,369.0,12076.0,12445.0,369.0
Actros,Actros_19,39,2,0.0,354.0,12136.0,12490.0,354.0
Atego (ATP),Atego (ATP)_20,34B,2,1743.0,395.0,12136.0,12531.0,395.0
Actros,Actros_29,32B,2,0.0,965.0,11629.0,12594.0,965.0
Atego,Atego_28,32C,1,1042.0,544.0,12076.0,12620.0,544.0
Accelo,Accelo_35,30A,1,0.0,253.0,12394.0,12647.0,253.0
Atego (ATP),Atego (ATP)_20,39,2,0.0,120.0,12531.0,12651.0,120.0
Accelo,Accelo_34,31A,1,45.0,316.0,12362.0,12678.0,316.0
Actros,Actros_32,31B,2,0.0,555.0,12156.0,12711.0,555.0
Atego,Atego_33,32A,1,0.0,414.0,12362.0,12776.0,414.0
Actros,Actros_29,32D,2,0.0,247.0,12594.0,12841.0,247.0
Accelo,Accelo_21,38,1,0.0,633.0,12212.0,12845.0,633.0
Atego,Atego_22,34A,1,1374.0,646.0,12212.0,12858.0,646.0
Accelo,Accelo_36,30A,1,0.0,253.0,12724.0,12977.0,253.0
Accelo,Accelo_35,31A,1,31.0,316.0,12678.0,12994.0,316.0
Atego,Atego_28,33A,1,0.0,428.0,12620.0,13048.0,428.0
Accelo,Accelo_34,32A,1,98.0,354.0,12776.0,13130.0,354.0
Atego (ATP),Atego (ATP)_31,32B,2,635.0,557.0,12594.0,13151.0,557.0
Atego,Atego_30,32C,1,926.0,544.0,12620.0,13164.0,544.0
Accelo,Accelo_36,31A,1,17.0,316.0,12994.0,13310.0,316.0
Atego (ATP),Atego (ATP)_37,30B,2,0.0,326.0,13054.0,13380.0,326.0
Accelo,Accelo_35,32A,1,136.0,354.0,13130.0,13484.0,354.0
Atego,Atego_22,38,1,0.0,633.0,12858.0,13491.0,633.0
Accelo,Accelo_24,34A,1,1518.0,671.0,12858.0,13529.0,671.0
Atego,Atego_30,33A,1,0.0,428.0,13164.0,13592.0,428.0
Actros,Actros_29,33B,2,0.0,761.0,12841.0,13602.0,761.0
Atego,Atego_33,32C,1,388.0,544.0,13164.0,13708.0,544.0
Atego (ATP),Atego (ATP)_37,31B,2,0.0,330.0,13380.0,13710.0,330.0
Atego (ATP),Atego (ATP)_31,32D,2,0.0,588.0,13151.0,13739.0,588.0
Accelo,Accelo_36,32A,1,174.0,354.0,13484.0,13838.0,354.0
Atego,Atego_39,30A,1,0.0,314.0,13714.0,14028.0,314.0
Atego (ATP),Atego (ATP)_31,33B,2,0.0,376.0,13739.0,14115.0,376.0
Actros,Actros_32,32B,2,440.0,965.0,13151.0,14116.0,965.0
Actros,Actros_38,30B,2,0.0,752.0,13384.0,14136.0,752.0
Atego,Atego_33,33A,1,0.0,428.0,13708.0,14136.0,428.0
Actros,Actros_23,34B,2,909.0,1623.0,12531.0,14154.0,1623.0
Accelo,Accelo_24,38,1,0.0,633.0,13529.0,14162.0,633.0
Atego,Atego_25,34A,1,1586.0,646.0,13529.0,14175.0,646.0
Accelo,Accelo_34,32C,1,578.0,561.0,13708.0,14269.0,561.0
Atego,Atego_39,31A,1,0.0,314.0,14028.0,14342.0,314.0
Atego,Atego_40,30A,1,0.0,314.0,14044.0,14358.0,314.0
Actros,Actros_32,32D,2,0.0,247.0,14116.0,14363.0,247.0
Actros,Actros_23,39,2,0.0,354.0,14154.0,14508.0,354.0
Atego (ATP),Atego (ATP)_26,34B,2,2019.0,395.0,14154.0,14549.0,395.0
Accelo,Accelo_34,33A,1,0.0,369.0,14269.0,14638.0,369.0
Atego (ATP),Atego (ATP)_26,39,2,0.0,120.0,14549.0,14669.0,120.0
Atego,Atego_40,31A,1,0.0,314.0,14358.0,14672.0,314.0
Atego (ATP),Atego (ATP)_37,32B,2,406.0,557.0,14116.0,14673.0,557.0
Actros,Actros_38,31B,2,0.0,555.0,14136.0,14691.0,555.0
Atego (ATP),Atego (ATP)_41,30B,2,0.0,326.0,14374.0,14700.0,326.0
Atego,Atego_39,32A,1,0.0,414.0,14342.0,14756.0,414.0
Atego,Atego_25,38,1,0.0,633.0,14175.0,14808.0,633.0
Accelo,Accelo_35,32C,1,785.0,561.0,14269.0,14830.0,561.0
Accelo,Accelo_27,34A,1,1730.0,671.0,14175.0,14846.0,671.0
Accelo,Accelo_42,30A,1,0.0,253.0,14704.0,14957.0,253.0
Atego (ATP),Atego (ATP)_41,31B,2,0.0,330.0,14700.0,15030.0,330.0
Actros,Actros_32,33B,2,0.0,761.0,14363.0,15124.0,761.0
Atego,Atego_40,32A,1,84.0,414.0,14756.0,15170.0,414.0
Accelo,Accelo_35,33A,1,0.0,369.0,14830.0,15199.0,369.0
Atego (ATP),Atego (ATP)_37,32D,2,0.0,588.0,14673.0,15261.0,588.0
Accelo,Accelo_42,31A,1,0.0,316.0,14957.0,15273.0,316.0
Atego,Atego_43,30A,1,0.0,314.0,15034.0,15348.0,314.0
Accelo,Accelo_36,32C,1,992.0,561.0,14830.0,15391.0,561.0
Accelo,Accelo_27,38,1,0.0,633.0,14846.0,15479.0,633.0
Atego,Atego_28,34A,1,1798.0,646.0,14846.0,15492.0,646.0
Accelo,Accelo_42,32A,1,0.0,354.0,15273.0,15627.0,354.0
Atego (ATP),Atego (ATP)_37,33B,2,0.0,376.0,15261.0,15637.0,376.0
Actros,Actros_38,32B,2,0.0,965.0,14691.0,15656.0,965.0
Atego,Atego_43,31A,1,0.0,314.0,15348.0,15662.0,314.0
Accelo,Accelo_36,33A,1,0.0,369.0,15391.0,15760.0,369.0
Actros,Actros_38,32D,2,0.0,247.0,15656.0,15903.0,247.0
Atego,Atego_39,32C,1,635.0,544.0,15391.0,15935.0,544.0
Accelo,Accelo_45,30A,1,0.0,253.0,15694.0,15947.0,253.0
Atego,Atego_43,32A,1,0.0,414.0,15662.0,16076.0,414.0
Actros,Actros_44,30B,2,0.0,752.0,15364.0,16116.0,752.0
Atego,Atego_28,38,1,0.0,633.0,15492.0,16125.0,633.0
Atego,Atego_30,34A,1,1900.0,646.0,15492.0,16138.0,646.0
Actros,Actros_29,34B,2,947.0,1623.0,14549.0,16172.0,1623.0
Atego (ATP),Atego (ATP)_41,32B,2,626.0,557.0,15656.0,16213.0,557.0
Accelo,Accelo_45,31A,1,0.0,316.0,15947.0,16263.0,316.0
Accelo,Accelo_46,30A,1,0.0,253.0,16024.0,16277.0,253.0
Atego,Atego_39,33A,1,0.0,428.0,15935.0,16363.0,428.0
Atego,Atego_40,32C,1,765.0,544.0,15935.0,16479.0,544.0
Actros,Actros_29,39,2,0.0,354.0,16172.0,16526.0,354.0
Atego (ATP),Atego (ATP)_31,34B,2,2057.0,395.0,16172.0,16567.0,395.0
Accelo,Accelo_46,31A,1,0.0,316.0,16277.0,16593.0,316.0
Accelo,Accelo_45,32A,1,0.0,354.0,16263.0,16617.0,354.0
Actros,Actros_38,33B,2,0.0,761.0,15903.0,16664.0,761.0
Actros,Actros_44,31B,2,0.0,555.0,16116.0,16671.0,555.0
Atego (ATP),Atego (ATP)_47,30B,2,0.0,326.0,16354.0,16680.0,326.0
Atego (ATP),Atego (ATP)_31,39,2,0.0,120.0,16567.0,16687.0,120.0
Atego,Atego_30,38,1,0.0,633.0,16138.0,16771.0,633.0
Atego,Atego_33,34A,1,2002.0,646.0,16138.0,16784.0,646.0
Atego (ATP),Atego (ATP)_41,32D,2,0.0,588.0,16213.0,16801.0,588.0
Atego,Atego_40,33A,1,0.0,428.0,16479.0,16907.0,428.0
Accelo,Accelo_46,32A,1,24.0,354.0,16617.0,16971.0,354.0
Atego,Atego_48,30A,1,0.0,314.0,16684.0,16998.0,314.0
Atego (ATP),Atego (ATP)_47,31B,2,0.0,330.0,16680.0,17010.0,330.0
Accelo,Accelo_42,32C,1,852.0,561.0,16479.0,17040.0,561.0
Atego (ATP),Atego (ATP)_41,33B,2,0.0,376.0,16801.0,17177.0,376.0
Atego,Atego_48,31A,1,0.0,314.0,16998.0,17312.0,314.0
Atego,Atego_49,30A,1,0.0,314.0,17014.0,17328.0,314.0
Accelo,Accelo_42,33A,1,0.0,369.0,17040.0,17409.0,369.0
Atego,Atego_33,38,1,0.0,633.0,16784.0,17417.0,633.0
Accelo,Accelo_34,34A,1,2146.0,671.0,16784.0,17455.0,671.0
Atego,Atego_43,32C,1,964.0,544.0,17040.0,17584.0,544.0
Actros,Actros_44,32B,2,0.0,965.0,16671.0,17636.0,965.0
Atego,Atego_49,31A,1,0.0,314.0,17328.0,17642.0,314.0
Atego,Atego_48,32A,1,0.0,414.0,17312.0,17726.0,414.0
Actros,Actros_44,32D,2,0.0,247.0,17636.0,17883.0,247.0
Accelo,Accelo_51,30A,1,0.0,253.0,17674.0,17927.0,253.0
Atego,Atego_43,33A,1,0.0,428.0,17584.0,18012.0,428.0
Accelo,Accelo_34,38,1,0.0,633.0,17455.0,18088.0,633.0
Actros,Actros_50,30B,2,0.0,752.0,17344.0,18096.0,752.0
Accelo,Accelo_35,34A,1,2256.0,671.0,17455.0,18126.0,671.0
Atego,Atego_49,32A,1,84.0,414.0,17726.0,18140.0,414.0
Accelo,Accelo_45,32C,1,967.0,561.0,17584.0,18145.0,561.0
Actros,Actros_32,34B,2,1443.0,1623.0,16567.0,18190.0,1623.0
Atego (ATP),Atego (ATP)_47,32B,2,626.0,557.0,17636.0,18193.0,557.0
Accelo,Accelo_51,31A,1,0.0,316.0,17927.0,18243.0,316.0
Atego (ATP),Atego (ATP)_52,30B,2,0.0,326.0,18096.0,18422.0,326.0
Accelo,Accelo_45,33A,1,0.0,369.0,18145.0,18514.0,369.0
Actros,Actros_32,39,2,0.0,354.0,18190.0,18544.0,354.0
Atego (ATP),Atego (ATP)_37,34B,2,2553.0,395.0,18190.0,18585.0,395.0
Accelo,Accelo_51,32A,1,0.0,354.0,18243.0,18597.0,354.0
Actros,Actros_44,33B,2,0.0,761.0,17883.0,18644.0,761.0
Actros,Actros_50,31B,2,0.0,555.0,18096.0,18651.0,555.0
Atego (ATP),Atego (ATP)_37,39,2,0.0,120.0,18585.0,18705.0,120.0
Accelo,Accelo_46,32C,1,1174.0,561.0,18145.0,18706.0,561.0
Atego,Atego_53,30A,1,0.0,314.0,18426.0,18740.0,314.0
Accelo,Accelo_35,38,1,0.0,633.0,18126.0,18759.0,633.0
Atego (ATP),Atego (ATP)_47,32D,2,0.0,588.0,18193.0,18781.0,588.0
Accelo,Accelo_36,34A,1,2366.0,671.0,18126.0,18797.0,671.0
Atego (ATP),Atego (ATP)_52,31B,2,229.0,330.0,18651.0,18981.0,330.0
Accelo,Accelo_54,30A,1,0.0,253.0,18756.0,19009.0,253.0
Atego,Atego_53,31A,1,0.0,314.0,18740.0,19054.0,314.0
Accelo,Accelo_46,33A,1,0.0,369.0,18706.0,19075.0,369.0
Atego (ATP),Atego (ATP)_47,33B,2,0.0,376.0,18781.0,19157.0,376.0
Atego,Atego_48,32C,1,980.0,544.0,18706.0,19250.0,544.0
Accelo,Accelo_55,30A,1,0.0,253.0,19086.0,19339.0,253.0
Accelo,Accelo_54,31A,1,45.0,316.0,19054.0,19370.0,316.0
Accelo,Accelo_36,38,1,0.0,633.0,18797.0,19430.0,633.0
Atego,Atego_39,34A,1,2434.0,646.0,18797.0,19443.0,646.0
Atego,Atego_53,32A,1,0.0,414.0,19054.0,19468.0,414.0
Actros,Actros_50,32B,2,0.0,965.0,18651.0,19616.0,965.0
Atego,Atego_48,33A,1,0.0,428.0,19250.0,19678.0,428.0
Accelo,Accelo_55,31A,1,31.0,316.0,19370.0,19686.0,316.0
Atego (ATP),Atego (ATP)_56,30B,2,0.0,326.0,19416.0,19742.0,326.0
Atego,Atego_49,32C,1,1110.0,544.0,19250.0,19794.0,544.0
Accelo,Accelo_54,32A,1,98.0,354.0,19468.0,19822.0,354.0
Actros,Actros_50,32D,2,0.0,247.0,19616.0,19863.0,247.0
Atego (ATP),Atego (ATP)_56,31B,2,0.0,330.0,19742.0,20072.0,330.0
Atego,Atego_39,38,1,0.0,633.0,19443.0,20076.0,633.0
Atego,Atego_40,34A,1,2536.0,646.0,19443.0,20089.0,646.0
Atego (ATP),Atego (ATP)_52,32B,2,635.0,557.0,19616.0,20173.0,557.0
Accelo,Accelo_55,32A,1,136.0,354.0,19822.0,20176.0,354.0
Actros,Actros_38,34B,2,1921.0,1623.0,18585.0,20208.0,1623.0
Atego,Atego_49,33A,1,0.0,428.0,19794.0,20222.0,428.0
Accelo,Accelo_51,32C,1,1197.0,561.0,19794.0,20355.0,561.0
Atego,Atego_58,30A,1,0.0,314.0,20076.0,20390.0,314.0
Actros,Actros_57,30B,2,0.0,752.0,19746.0,20498.0,752.0
Actros,Actros_38,39,2,0.0,354.0,20208.0,20562.0,354.0
