modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Accelo,Accelo_0,30A,1,0.0,253.0,330.0,583.0,253.0
Accelo,Accelo_0,31A,1,0.0,316.0,583.0,899.0,316.0
Accelo,Accelo_1,30A,1,0.0,253.0,660.0,913.0,253.0
Accelo,Accelo_1,31A,1,0.0,316.0,913.0,1229.0,316.0
Accelo,Accelo_0,32A,1,0.0,354.0,899.0,1253.0,354.0
Atego (ATP),Atego (ATP)_2,30B,2,0.0,326.0,990.0,1316.0,326.0
Accelo,Accelo_1,32A,1,24.0,354.0,1253.0,1607.0,354.0
Atego (ATP),Atego (ATP)_2,31B,2,0.0,330.0,1316.0,1646.0,330.0
Accelo,Accelo_0,32C,1,0.0,561.0,1253.0,1814.0,561.0
Atego,Atego_4,30A,1,0.0,314.0,1650.0,1964.0,314.0
Actros,Actros_3,30B,2,0.0,752.0,1320.0,2072.0,752.0
Accelo,Accelo_0,33A,1,0.0,369.0,1814.0,2183.0,369.0
Accelo,Accelo_5,30A,1,0.0,253.0,1980.0,2233.0,253.0
Atego,Atego_4,31A,1,0.0,314.0,1964.0,2278.0,314.0
Atego (ATP),Atego (ATP)_2,32B,2,0.0,677.0,1646.0,2323.0,677.0
Accelo,Accelo_1,32C,1,207.0,561.0,1814.0,2375.0,561.0
Accelo,Accelo_5,31A,1,45.0,316.0,2278.0,2594.0,316.0
Actros,Actros_3,31B,2,0.0,555.0,2072.0,2627.0,555.0
Atego,Atego_4,32A,1,0.0,414.0,2278.0,2692.0,414.0
Accelo,Accelo_1,33A,1,0.0,369.0,2375.0,2744.0,369.0
Accelo,Accelo_0,34A,1,0.0,671.0,2183.0,2854.0,671.0
Atego,Atego_7,30A,1,0.0,314.0,2640.0,2954.0,314.0
Accelo,Accelo_5,32A,1,98.0,354.0,2692.0,3046.0,354.0
Arocs,Arocs_6,30B,2,0.0,752.0,2310.0,3062.0,752.0
Atego (ATP),Atego (ATP)_2,32D,2,0.0,815.0,2323.0,3138.0,815.0
Accelo,Accelo_8,30A,1,0.0,253.0,2970.0,3223.0,253.0
Atego,Atego_4,32C,1,0.0,544.0,2692.0,3236.0,544.0
Atego,Atego_7,31A,1,0.0,314.0,2954.0,3268.0,314.0
Accelo,Accelo_0,38,1,0.0,633.0,2854.0,3487.0,633.0
Atego (ATP),Atego (ATP)_2,33B,2,0.0,376.0,3138.0,3514.0,376.0
Accelo,Accelo_1,34A,1,110.0,671.0,2854.0,3525.0,671.0
Accelo,Accelo_8,31A,1,45.0,316.0,3268.0,3584.0,316.0
Actros,Actros_3,32B,2,0.0,965.0,2627.0,3592.0,965.0
Arocs,Arocs_6,31B,2,0.0,555.0,3062.0,3617.0,555.0
Atego,Atego_4,33A,1,0.0,428.0,3236.0,3664.0,428.0
Atego,Atego_7,32A,1,0.0,414.0,3268.0,3682.0,414.0
Accelo,Accelo_5,32C,1,190.0,561.0,3236.0,3797.0,561.0
Atego,Atego_10,30A,1,0.0,314.0,3630.0,3944.0,314.0
Accelo,Accelo_8,32A,1,98.0,354.0,3682.0,4036.0,354.0
Actros,Actros_9,30B,2,0.0,752.0,3300.0,4052.0,752.0
Actros,Actros_3,32D,2,0.0,494.0,3592.0,4086.0,494.0
Accelo,Accelo_1,38,1,0.0,633.0,3525.0,4158.0,633.0
Atego (ATP),Atego (ATP)_2,34B,2,0.0,650.0,3514.0,4164.0,650.0
Accelo,Accelo_5,33A,1,0.0,369.0,3797.0,4166.0,369.0
Atego,Atego_10,31A,1,0.0,314.0,3944.0,4258.0,314.0
Atego,Atego_4,34A,1,0.0,646.0,3664.0,4310.0,646.0
Atego,Atego_7,32C,1,115.0,544.0,3797.0,4341.0,544.0
Atego (ATP),Atego (ATP)_11,30B,2,0.0,326.0,4052.0,4378.0,326.0
Arocs,Arocs_6,32B,2,0.0,965.0,3617.0,4582.0,965.0
Actros,Actros_9,31B,2,0.0,555.0,4052.0,4607.0,555.0
Accelo,Accelo_12,30A,1,0.0,253.0,4382.0,4635.0,253.0
Atego,Atego_10,32A,1,0.0,414.0,4258.0,4672.0,414.0
Atego,Atego_7,33A,1,0.0,428.0,4341.0,4769.0,428.0
Atego (ATP),Atego (ATP)_2,39,2,0.0,633.0,4164.0,4797.0,633.0
Actros,Actros_3,33B,2,0.0,761.0,4086.0,4847.0,761.0
Accelo,Accelo_8,32C,1,305.0,561.0,4341.0,4902.0,561.0
Atego (ATP),Atego (ATP)_11,31B,2,229.0,330.0,4607.0,4937.0,330.0
Atego,Atego_4,38,1,0.0,633.0,4310.0,4943.0,633.0
Accelo,Accelo_12,31A,1,0.0,316.0,4635.0,4951.0,316.0
Accelo,Accelo_13,30A,1,0.0,253.0,4712.0,4965.0,253.0
Accelo,Accelo_5,34A,1,144.0,671.0,4310.0,4981.0,671.0
Arocs,Arocs_6,32D,2,0.0,494.0,4582.0,5076.0,494.0
Accelo,Accelo_8,33A,1,0.0,369.0,4902.0,5271.0,369.0
Accelo,Accelo_13,31A,1,0.0,316.0,4965.0,5281.0,316.0
Accelo,Accelo_12,32A,1,0.0,354.0,4951.0,5305.0,354.0
Atego,Atego_14,30A,1,0.0,314.0,5042.0,5356.0,314.0
Atego,Atego_10,32C,1,230.0,544.0,4902.0,5446.0,544.0
Actros,Actros_9,32B,2,0.0,965.0,4607.0,5572.0,965.0
Accelo,Accelo_5,38,1,0.0,633.0,4981.0,5614.0,633.0
Atego,Atego_7,34A,1,212.0,646.0,4981.0,5627.0,646.0
Accelo,Accelo_13,32A,1,24.0,354.0,5305.0,5659.0,354.0
Atego,Atego_14,31A,1,0.0,314.0,5356.0,5670.0,314.0
Arocs,Arocs_6,33B,2,0.0,698.0,5076.0,5774.0,698.0
Atego,Atego_10,33A,1,0.0,428.0,5446.0,5874.0,428.0
Accelo,Accelo_16,30A,1,0.0,253.0,5702.0,5955.0,253.0
Accelo,Accelo_12,32C,1,141.0,561.0,5446.0,6007.0,561.0
Actros,Actros_9,32D,2,0.0,494.0,5572.0,6066.0,494.0
Atego,Atego_14,32A,1,0.0,414.0,5670.0,6084.0,414.0
Actros,Actros_15,30B,2,0.0,752.0,5372.0,6124.0,752.0
Atego (ATP),Atego (ATP)_11,32B,2,635.0,677.0,5572.0,6249.0,677.0
Atego,Atego_7,38,1,0.0,633.0,5627.0,6260.0,633.0
Accelo,Accelo_16,31A,1,0.0,316.0,5955.0,6271.0,316.0
Accelo,Accelo_17,30A,1,0.0,253.0,6032.0,6285.0,253.0
Accelo,Accelo_8,34A,1,356.0,671.0,5627.0,6298.0,671.0
Accelo,Accelo_12,33A,1,0.0,369.0,6007.0,6376.0,369.0
Actros,Actros_3,34B,2,0.0,1623.0,4847.0,6470.0,1623.0
Accelo,Accelo_13,32C,1,348.0,561.0,6007.0,6568.0,561.0
Accelo,Accelo_17,31A,1,0.0,316.0,6285.0,6601.0,316.0
Accelo,Accelo_16,32A,1,0.0,354.0,6271.0,6625.0,354.0
Atego,Atego_18,30A,1,0.0,314.0,6362.0,6676.0,314.0
Actros,Actros_15,31B,2,0.0,555.0,6124.0,6679.0,555.0
Actros,Actros_3,39,2,0.0,354.0,6470.0,6824.0,354.0
Actros,Actros_9,33B,2,0.0,761.0,6066.0,6827.0,761.0
Accelo,Accelo_8,38,1,0.0,633.0,6298.0,6931.0,633.0
Accelo,Accelo_13,33A,1,0.0,369.0,6568.0,6937.0,369.0
Atego,Atego_10,34A,1,424.0,646.0,6298.0,6944.0,646.0
Accelo,Accelo_17,32A,1,24.0,354.0,6625.0,6979.0,354.0
Atego,Atego_18,31A,1,0.0,314.0,6676.0,6990.0,314.0
Atego,Atego_19,30A,1,0.0,314.0,6692.0,7006.0,314.0
Atego (ATP),Atego (ATP)_11,32D,2,0.0,815.0,6249.0,7064.0,815.0
Atego,Atego_14,32C,1,484.0,544.0,6568.0,7112.0,544.0
Atego,Atego_19,31A,1,0.0,314.0,7006.0,7320.0,314.0
Atego (ATP),Atego (ATP)_20,30B,2,0.0,326.0,7022.0,7348.0,326.0
Atego,Atego_18,32A,1,0.0,414.0,6990.0,7404.0,414.0
Atego (ATP),Atego (ATP)_11,33B,2,0.0,376.0,7064.0,7440.0,376.0
Atego,Atego_14,33A,1,0.0,428.0,7112.0,7540.0,428.0
Atego,Atego_10,38,1,0.0,633.0,6944.0,7577.0,633.0
Accelo,Accelo_12,34A,1,568.0,671.0,6944.0,7615.0,671.0
Actros,Actros_15,32B,2,0.0,965.0,6679.0,7644.0,965.0
Atego,Atego_21,30A,1,0.0,314.0,7352.0,7666.0,314.0
Accelo,Accelo_16,32C,1,487.0,561.0,7112.0,7673.0,561.0
Atego (ATP),Atego (ATP)_20,31B,2,0.0,330.0,7348.0,7678.0,330.0
Atego,Atego_19,32A,1,84.0,414.0,7404.0,7818.0,414.0
Arocs,Arocs_6,34B,2,696.0,1440.0,6470.0,7910.0,1440.0
Atego,Atego_21,31A,1,0.0,314.0,7666.0,7980.0,314.0
Atego,Atego_22,30A,1,0.0,314.0,7682.0,7996.0,314.0
Accelo,Accelo_16,33A,1,0.0,369.0,7673.0,8042.0,369.0
Actros,Actros_15,32D,2,0.0,494.0,7644.0,8138.0,494.0
Arocs,Arocs_6,39,2,0.0,291.0,7910.0,8201.0,291.0
Accelo,Accelo_17,32C,1,694.0,561.0,7673.0,8234.0,561.0
Accelo,Accelo_12,38,1,0.0,633.0,7615.0,8248.0,633.0
Accelo,Accelo_13,34A,1,678.0,671.0,7615.0,8286.0,671.0
Atego,Atego_22,31A,1,0.0,314.0,7996.0,8310.0,314.0
Atego (ATP),Atego (ATP)_20,32B,2,0.0,677.0,7678.0,8355.0,677.0
Atego,Atego_21,32A,1,0.0,414.0,7980.0,8394.0,414.0
