modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Atego,Atego_1,30A,660.0,974.0,314.0,1
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego,Atego_2,30A,990.0,1304.0,314.0,1
Atego,Atego_2,31A,1304.0,1618.0,314.0,1
Accelo,Accelo_4,30A,1650.0,1903.0,253.0,1
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Actros,Actros_3,30B,1320.0,2072.0,752.0,2
Accelo,Accelo_4,31A,1903.0,2219.0,316.0,1
Atego,Atego_5,30A,1980.0,2294.0,314.0,1
Atego,Atego_5,31A,2294.0,2608.0,314.0,1
Atego,Atego_6,30A,2310.0,2624.0,314.0,1
Actros,Actros_3,31B,2072.0,2627.0,555.0,2
Atego,Atego_6,31A,2624.0,2938.0,314.0,1
Atego,Atego_7,30A,2640.0,2954.0,314.0,1
Atego,Atego_1,32A,1288.0,3101.0,1813.0,1
Atego,Atego_7,31A,2954.0,3268.0,314.0,1
Atego,Atego_8,30A,2970.0,3284.0,314.0,1
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Actros,Actros_3,32B,2627.0,3592.0,965.0,2
Atego,Atego_8,31A,3284.0,3598.0,314.0,1
Atego,Atego_10,30A,3630.0,3944.0,314.0,1
Actros,Actros_9,30B,3300.0,4052.0,752.0,2
Atego,Atego_2,32A,1618.0,4235.0,2617.0,1
Atego,Atego_10,31A,3944.0,4258.0,314.0,1
Actros,Actros_3,32D,3592.0,4580.0,988.0,2
Actros,Actros_9,31B,4052.0,4607.0,555.0,2
Actros,Actros_11,30B,4052.0,4804.0,752.0,2
Atego,Atego_1,32C,3101.0,5125.5,2024.5,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Accelo,Accelo_4,32A,2219.0,5303.0,3084.0,1
Actros,Actros_11,31B,4804.0,5359.0,555.0,2
Actros,Actros_12,30B,4804.0,5556.0,752.0,2
Actros,Actros_9,32B,4607.0,5572.0,965.0,2
Actros,Actros_12,31B,5556.0,6111.0,555.0,2
Atego,Atego_14,30A,5886.0,6200.0,314.0,1
Actros,Actros_13,30B,5556.0,6308.0,752.0,2
Atego,Atego_5,32A,2608.0,6437.0,3829.0,1
Atego,Atego_14,31A,6200.0,6514.0,314.0,1
Atego,Atego_15,30A,6216.0,6530.0,314.0,1
Actros,Actros_11,32B,5359.0,6537.0,1178.0,2
Actros,Actros_9,32D,5572.0,6560.0,988.0,2
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Atego,Atego_2,32C,4235.0,6705.0,2470.0,1
Atego,Atego_15,31A,6530.0,6844.0,314.0,1
Actros,Actros_13,31B,6308.0,6863.0,555.0,2
Atego,Atego_1,33A,5125.5,6893.0,1767.5,1
Atego,Atego_17,30A,6876.0,7190.0,314.0,1
Actros,Actros_16,30B,6546.0,7298.0,752.0,2
Actros,Actros_12,32B,6111.0,7502.0,1391.0,2
Atego,Atego_17,31A,7190.0,7504.0,314.0,1
Actros,Actros_11,32D,6537.0,7548.0,1011.0,2
Atego,Atego_6,32A,2938.0,7571.0,4633.0,1
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Actros,Actros_16,31B,7298.0,7853.0,555.0,2
Actros,Actros_3,33B,4580.0,7925.0,3345.0,2
Actros,Actros_18,30B,7298.0,8050.0,752.0,2
Accelo,Accelo_4,32C,5303.0,8284.0,2981.0,1
Atego,Atego_1,34A,6893.0,8359.5,1466.5,1
Actros,Actros_13,32B,6863.0,8467.0,1604.0,2
Actros,Actros_12,32D,7502.0,8536.0,1034.0,2
Actros,Actros_18,31B,8050.0,8605.0,555.0,2
Atego,Atego_2,33A,6705.0,8657.0,1952.0,1
Atego,Atego_7,32A,3268.0,8705.0,5437.0,1
Arocs,Arocs_19,30B,8050.0,8802.0,752.0,2
Arocs,Arocs_19,31B,8802.0,9357.0,555.0,2
Atego,Atego_1,38,8359.5,9380.5,1021.0,1
Actros,Actros_16,32B,7853.0,9432.0,1579.0,2
Atego (ATP),Atego (ATP)_21,30A,9132.0,9458.0,326.0,1
Actros,Actros_13,32D,8467.0,9524.0,1057.0,2
Actros,Actros_20,30B,8802.0,9554.0,752.0,2
Atego (ATP),Atego (ATP)_21,31A,9458.0,9788.0,330.0,1
Atego,Atego_8,32A,3598.0,9839.0,6241.0,1
Atego,Atego_5,32C,6437.0,9863.5,3426.5,1
Actros,Actros_20,31B,9554.0,10109.0,555.0,2
Atego,Atego_2,34A,8657.0,10123.5,1466.5,1
Atego,Atego_23,30A,9884.0,10198.0,314.0,1
Accelo,Accelo_4,33A,8284.0,10240.0,1956.0,1
Actros,Actros_22,30B,9554.0,10306.0,752.0,2
Actros,Actros_18,32B,8605.0,10397.0,1792.0,2
Accelo,Accelo_24,30A,10214.0,10467.0,253.0,1
Actros,Actros_16,32D,9432.0,10512.0,1080.0,2
Atego,Atego_23,31A,10198.0,10512.0,314.0,1
Accelo,Accelo_25,30A,10544.0,10797.0,253.0,1
Accelo,Accelo_24,31A,10467.0,10828.0,361.0,1
Actros,Actros_22,31B,10306.0,10861.0,555.0,2
Atego,Atego_10,32A,4258.0,10973.0,6715.0,1
Accelo,Accelo_25,31A,10797.0,11144.0,347.0,1
Atego,Atego_2,38,10123.5,11144.5,1021.0,1
Atego,Atego_26,30A,10874.0,11188.0,314.0,1
Actros,Actros_9,33B,6560.0,11270.0,4710.0,2
Arocs,Arocs_19,32B,9357.0,11362.0,2005.0,2
Atego,Atego_6,32C,7571.0,11443.0,3872.0,1
Actros,Actros_18,32D,10397.0,11500.0,1103.0,2
Atego,Atego_26,31A,11188.0,11502.0,314.0,1
Atego,Atego_27,30A,11204.0,11518.0,314.0,1
Accelo,Accelo_4,34A,10240.0,11716.0,1476.0,1
Atego,Atego_27,31A,11518.0,11832.0,314.0,1
Atego,Atego_28,30A,11534.0,11848.0,314.0,1
Atego,Atego_5,33A,9863.5,12004.0,2140.5,1
Atego,Atego_14,32A,6514.0,12107.0,5593.0,1
Atego,Atego_28,31A,11848.0,12162.0,314.0,1
Atego,Atego_29,30A,11864.0,12178.0,314.0,1
Actros,Actros_20,32B,10109.0,12327.0,2218.0,2
Arocs,Arocs_19,32D,11362.0,12488.0,1126.0,2
Atego,Atego_29,31A,12178.0,12492.0,314.0,1
Atego,Atego_30,30A,12194.0,12508.0,314.0,1
Accelo,Accelo_4,38,11716.0,12737.0,1021.0,1
Atego,Atego_30,31A,12508.0,12822.0,314.0,1
Atego,Atego_31,30A,12524.0,12838.0,314.0,1
Atego,Atego_7,32C,8705.0,13022.5,4317.5,1
Atego,Atego_31,31A,12838.0,13152.0,314.0,1
Atego,Atego_32,30A,12854.0,13168.0,314.0,1
Atego,Atego_15,32A,6844.0,13241.0,6397.0,1
Actros,Actros_22,32B,10861.0,13292.0,2431.0,2
Atego,Atego_5,34A,12004.0,13470.5,1466.5,1
Actros,Actros_20,32D,12327.0,13476.0,1149.0,2
Atego,Atego_32,31A,13168.0,13482.0,314.0,1
Atego,Atego_33,30A,13184.0,13498.0,314.0,1
Actros,Actros_3,34B,7925.0,13718.0,5793.0,2
Atego,Atego_6,33A,11443.0,13768.0,2325.0,1
Atego,Atego_33,31A,13498.0,13812.0,314.0,1
Atego,Atego_34,30A,13514.0,13828.0,314.0,1
Accelo,Accelo_35,30A,13844.0,14097.0,253.0,1
Atego,Atego_34,31A,13828.0,14142.0,314.0,1
Atego,Atego_17,32A,7504.0,14375.0,6871.0,1
Accelo,Accelo_35,31A,14097.0,14458.0,361.0,1
Actros,Actros_22,32D,13292.0,14464.0,1172.0,2
Atego,Atego_5,38,13470.5,14491.5,1021.0,1
