modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Accelo,Accelo_2,30A,990.0,1243.0,253.0,1
Actros,Actros_1,30B,660.0,1412.0,752.0,2
Accelo,Accelo_2,31A,1243.0,1559.0,316.0,1
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Actros,Actros_1,31B,1412.0,1967.0,555.0,2
Actros,Actros_4,30B,1412.0,2164.0,752.0,2
Actros,Actros_4,31B,2164.0,2719.0,555.0,2
Accelo,Accelo_6,30A,2494.0,2747.0,253.0,1
Arocs,Arocs_5,30B,2164.0,2916.0,752.0,2
Actros,Actros_1,32B,1967.0,2932.0,965.0,2
Accelo,Accelo_2,32A,1559.0,3035.0,1476.0,1
Accelo,Accelo_6,31A,2747.0,3063.0,316.0,1
Atego,Atego_7,30A,2824.0,3138.0,314.0,1
Atego,Atego_7,31A,3138.0,3452.0,314.0,1
Atego 8x2 e 8x4,Atego 8x2 e 8x4_8,30B,3154.0,3468.0,314.0,2
Arocs,Arocs_5,31B,2916.0,3471.0,555.0,2
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Atego 8x2 e 8x4,Atego 8x2 e 8x4_8,31B,3468.0,3785.0,317.0,2
Actros,Actros_4,32B,2719.0,3897.0,1178.0,2
Actros,Actros_1,32D,2932.0,3920.0,988.0,2
Atego,Atego_14,30A,3814.0,4128.0,314.0,1
Accelo,Accelo_6,32A,3063.0,4131.0,1068.0,1
Arocs,Arocs_9,30B,3484.0,4236.0,752.0,2
Atego,Atego_14,31A,4128.0,4442.0,314.0,1
Arocs,Arocs_9,31B,4236.0,4791.0,555.0,2
Arocs,Arocs_5,32B,3471.0,4862.0,1391.0,2
Actros,Actros_4,32D,3897.0,4908.0,1011.0,2
Actros,Actros_16,30B,4236.0,4988.0,752.0,2
Accelo,Accelo_2,32C,3035.0,5125.0,2090.0,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Atego 8x2 e 8x4,Atego 8x2 e 8x4_8,32B,3785.0,5156.0,1371.0,2
Atego,Atego_7,32A,3452.0,5265.0,1813.0,1
Actros,Actros_16,31B,4988.0,5543.0,555.0,2
Accelo,Accelo_19,30A,5318.0,5571.0,253.0,1
Actros,Actros_17,30B,4988.0,5740.0,752.0,2
Accelo,Accelo_19,31A,5571.0,5887.0,316.0,1
Arocs,Arocs_5,32D,4862.0,5896.0,1034.0,2
Arocs,Arocs_9,32B,4791.0,6121.0,1330.0,2
Actros,Actros_17,31B,5740.0,6295.0,555.0,2
Accelo,Accelo_21,30A,6070.0,6323.0,253.0,1
Atego,Atego_14,32A,4442.0,6399.0,1957.0,1
Arocs,Arocs_20,30B,5740.0,6492.0,752.0,2
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Accelo,Accelo_21,31A,6323.0,6639.0,316.0,1
Accelo,Accelo_6,32C,4131.0,6704.0,2573.0,1
Accelo,Accelo_2,33A,5125.0,6712.0,1587.0,1
Atego 8x2 e 8x4,Atego 8x2 e 8x4_8,32D,5156.0,6793.0,1637.0,2
Atego 8x2 e 8x4,Atego 8x2 e 8x4_22,30B,6492.0,6806.0,314.0,2
Arocs,Arocs_20,31B,6492.0,7047.0,555.0,2
Actros,Actros_16,32B,5543.0,7086.0,1543.0,2
Atego 8x2 e 8x4,Atego 8x2 e 8x4_22,31B,6806.0,7361.0,555.0,2
Accelo,Accelo_19,32A,5887.0,7467.0,1580.0,1
Actros,Actros_23,30B,6822.0,7574.0,752.0,2
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Arocs,Arocs_9,32D,6121.0,7781.0,1660.0,2
Actros,Actros_17,32B,6295.0,8051.0,1756.0,2
Actros,Actros_23,31B,7574.0,8129.0,555.0,2
Accelo,Accelo_31,30A,7904.0,8157.0,253.0,1
Accelo,Accelo_2,34A,6712.0,8188.0,1476.0,1
Atego,Atego_7,32C,5265.0,8283.5,3018.5,1
Accelo,Accelo_6,33A,6704.0,8295.0,1591.0,1
Arocs,Arocs_30,30B,7574.0,8326.0,752.0,2
Actros,Actros_1,33B,3920.0,8380.0,4460.0,2
Accelo,Accelo_31,31A,8157.0,8473.0,316.0,1
Accelo,Accelo_21,32A,6639.0,8535.0,1896.0,1
Atego,Atego_32,30A,8234.0,8548.0,314.0,1
Actros,Actros_16,32D,7086.0,8769.0,1683.0,2
Atego,Atego_32,31A,8548.0,8862.0,314.0,1
Arocs,Arocs_30,31B,8326.0,8881.0,555.0,2
Arocs,Arocs_20,32B,7047.0,9016.0,1969.0,2
Accelo,Accelo_2,38,8188.0,9209.0,1021.0,1
Atego 8x2 e 8x4,Atego 8x2 e 8x4_22,32B,7361.0,9310.0,1949.0,2
Accelo,Accelo_31,32A,8473.0,9603.0,1130.0,1
Actros,Actros_35,30B,8894.0,9646.0,752.0,2
Atego (ATP),Atego (ATP)_33,32A,8564.0,9723.0,1159.0,1
Actros,Actros_17,32D,8051.0,9757.0,1706.0,2
Accelo,Accelo_6,34A,8295.0,9771.0,1476.0,1
Atego,Atego_14,32C,6399.0,9863.0,3464.0,1
Atego,Atego_7,33A,8283.5,10059.0,1775.5,1
Actros,Actros_35,31B,9646.0,10201.0,555.0,2
Accelo,Accelo_37,30A,9976.0,10229.0,253.0,1
Actros,Actros_23,32B,8129.0,10275.0,2146.0,2
Actros,Actros_36,30B,9646.0,10398.0,752.0,2
Accelo,Accelo_37,31A,10229.0,10545.0,316.0,1
Arocs,Arocs_20,32D,9016.0,10745.0,1729.0,2
Accelo,Accelo_6,38,9771.0,10792.0,1021.0,1
Atego,Atego_32,32A,8862.0,10857.0,1995.0,1
Actros,Actros_36,31B,10398.0,10953.0,555.0,2
Actros,Actros_38,30B,10398.0,11150.0,752.0,2
Arocs,Arocs_30,32B,8881.0,11240.0,2359.0,2
Accelo,Accelo_19,32C,7467.0,11442.0,3975.0,1
Atego,Atego_7,34A,10059.0,11525.5,1466.5,1
Atego 8x2 e 8x4,Atego 8x2 e 8x4_22,32D,9310.0,11642.0,2332.0,2
Actros,Actros_38,31B,11150.0,11705.0,555.0,2
Atego,Atego_43,30A,11480.0,11794.0,314.0,1
Atego,Atego_14,33A,9863.0,11823.0,1960.0,1
Actros,Actros_42,30B,11150.0,11902.0,752.0,2
Accelo,Accelo_37,32A,10545.0,11925.0,1380.0,1
Atego,Atego_43,31A,11794.0,12108.0,314.0,1
Actros,Actros_35,32B,10201.0,12205.0,2004.0,2
Actros,Actros_42,31B,11902.0,12457.0,555.0,2
Atego,Atego_7,38,11525.5,12546.5,1021.0,1
Actros,Actros_23,32D,10275.0,12630.0,2355.0,2
Actros,Actros_45,30B,11902.0,12654.0,752.0,2
Actros,Actros_4,33B,4908.0,12840.0,7932.0,2
Accelo,Accelo_21,32C,8535.0,13021.0,4486.0,1
Actros,Actros_36,32B,10953.0,13170.0,2217.0,2
Actros,Actros_45,31B,12654.0,13209.0,555.0,2
Atego,Atego_43,32A,12108.0,13242.0,1134.0,1
Atego,Atego_14,34A,11823.0,13289.5,1466.5,1
Atego,Atego_47,30A,12984.0,13298.0,314.0,1
Accelo,Accelo_19,33A,11442.0,13406.0,1964.0,1
Actros,Actros_46,30B,12654.0,13406.0,752.0,2
Accelo,Accelo_48,30A,13314.0,13567.0,253.0,1
Atego,Atego_47,31A,13298.0,13612.0,314.0,1
Arocs,Arocs_30,32D,11240.0,13618.0,2378.0,2
Accelo,Accelo_48,31A,13567.0,13928.0,361.0,1
Actros,Actros_46,31B,13406.0,13961.0,555.0,2
Actros,Actros_38,32B,11705.0,14135.0,2430.0,2
Accelo,Accelo_55,30A,13974.0,14227.0,253.0,1
Atego,Atego_14,38,13289.5,14310.5,1021.0,1
