modelo,nome,posto,entrada,saida,duracao,perna
Atego,Atego_0,30A,330.0,644.0,314.0,1
Atego,Atego_0,31A,644.0,958.0,314.0,1
Atego,Atego_1,30A,660.0,974.0,314.0,1
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego,Atego_3,30A,1320.0,1634.0,314.0,1
Arocs,Arocs_2,30B,990.0,1742.0,752.0,2
Accelo,Accelo_4,30A,1650.0,1903.0,253.0,1
Atego,Atego_3,31A,1634.0,1948.0,314.0,1
Atego,Atego_0,32A,958.0,2092.0,1134.0,1
Accelo,Accelo_5,30A,1980.0,2233.0,253.0,1
Accelo,Accelo_4,31A,1903.0,2264.0,361.0,1
Arocs,Arocs_2,31B,1742.0,2297.0,555.0,2
Accelo,Accelo_6,30A,2310.0,2563.0,253.0,1
Accelo,Accelo_5,31A,2233.0,2580.0,347.0,1
Accelo,Accelo_6,31A,2563.0,2896.0,333.0,1
Atego,Atego_7,30A,2640.0,2954.0,314.0,1
Accelo,Accelo_8,30A,2970.0,3223.0,253.0,1
Atego,Atego_1,32A,1288.0,3226.0,1938.0,1
Arocs,Arocs_2,32B,2297.0,3262.0,965.0,2
Atego,Atego_7,31A,2954.0,3268.0,314.0,1
Accelo,Accelo_8,31A,3223.0,3584.0,361.0,1
Atego,Atego_0,32C,2092.0,3671.5,1579.5,1
Atego,Atego_10,30A,3630.0,3944.0,314.0,1
Actros,Actros_9,30B,3300.0,4052.0,752.0,2
Accelo,Accelo_11,30A,3960.0,4213.0,253.0,1
Arocs,Arocs_2,32D,3262.0,4250.0,988.0,2
Atego,Atego_10,31A,3944.0,4258.0,314.0,1
Atego,Atego_3,32A,1948.0,4360.0,2412.0,1
Accelo,Accelo_11,31A,4213.0,4574.0,361.0,1
Actros,Actros_9,31B,4052.0,4607.0,555.0,2
Atego,Atego_13,30A,4620.0,4934.0,314.0,1
Actros,Actros_12,30B,4290.0,5042.0,752.0,2
Accelo,Accelo_14,30A,4950.0,5203.0,253.0,1
Atego,Atego_13,31A,4934.0,5248.0,314.0,1
Atego,Atego_1,32C,3226.0,5251.0,2025.0,1
Accelo,Accelo_4,32A,2264.0,5428.0,3164.0,1
Atego,Atego_0,33A,3671.5,5435.5,1764.0,1
Accelo,Accelo_14,31A,5203.0,5564.0,361.0,1
Actros,Actros_9,32B,4607.0,5572.0,965.0,2
Atego,Atego_15,30A,5280.0,5594.0,314.0,1
Actros,Actros_12,31B,5042.0,5597.0,555.0,2
Atego,Atego_15,31A,5594.0,5908.0,314.0,1
Atego,Atego_16,30A,5610.0,5924.0,314.0,1
