modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Atego,Atego_4,33A,1,0.0,428.0,3734.0,4162.0,428.0
Atego (ATP),Atego (ATP)_2,34A,1,0.0,650.0,3566.0,4216.0,650.0
Atego,Atego_10,31A,1,0.0,314.0,3944.0,4258.0,314.0
Atego (ATP),Atego (ATP)_11,30A,1,0.0,326.0,3960.0,4286.0,326.0
Accelo,Accelo_5,32C,1,643.0,561.0,3734.0,4295.0,561.0
Accelo,Accelo_12,30A,1,0.0,253.0,4290.0,4543.0,253.0
Arocs,Arocs_6,32B,2,0.0,965.0,3617.0,4582.0,965.0
Actros,Actros_3,33B,2,0.0,761.0,3839.0,4600.0,761.0
Actros,Actros_9,31B,2,0.0,555.0,4052.0,4607.0,555.0
Atego (ATP),Atego (ATP)_11,31A,1,0.0,330.0,4286.0,4616.0,330.0
Accelo,Accelo_5,33A,1,0.0,369.0,4295.0,4664.0,369.0
Atego,Atego_10,32A,1,0.0,414.0,4258.0,4672.0,414.0
Arocs,Arocs_6,32D,2,0.0,247.0,4582.0,4829.0,247.0
Atego,Atego_7,32C,1,613.0,544.0,4295.0,4839.0,544.0
Atego (ATP),Atego (ATP)_2,38,1,0.0,633.0,4216.0,4849.0,633.0
Atego,Atego_4,34A,1,54.0,646.0,4216.0,4862.0,646.0
Accelo,Accelo_13,30A,1,0.0,253.0,4620.0,4873.0,253.0
Accelo,Accelo_12,31A,1,73.0,316.0,4616.0,4932.0,316.0
Accelo,Accelo_13,31A,1,59.0,316.0,4932.0,5248.0,316.0
Atego,Atego_7,33A,1,0.0,428.0,4839.0,5267.0,428.0
Atego quinta roda,Atego quinta roda_14,30B,2,0.0,326.0,4950.0,5276.0,326.0
Atego (ATP),Atego (ATP)_11,32A,1,56.0,677.0,4672.0,5349.0,677.0
Accelo,Accelo_8,32C,1,803.0,561.0,4839.0,5400.0,561.0
Atego,Atego_4,38,1,0.0,633.0,4862.0,5495.0,633.0
Arocs,Arocs_6,33B,2,0.0,698.0,4829.0,5527.0,698.0
Accelo,Accelo_5,34A,1,198.0,671.0,4862.0,5533.0,671.0
Actros,Actros_9,32B,2,0.0,965.0,4607.0,5572.0,965.0
Atego quinta roda,Atego quinta roda_14,31B,2,0.0,330.0,5276.0,5606.0,330.0
Accelo,Accelo_12,32A,1,417.0,354.0,5349.0,5703.0,354.0
Accelo,Accelo_8,33A,1,0.0,369.0,5400.0,5769.0,369.0
Actros,Actros_9,32D,2,0.0,247.0,5572.0,5819.0,247.0
Accelo,Accelo_16,30A,1,0.0,253.0,5610.0,5863.0,253.0
Atego,Atego_10,32C,1,728.0,544.0,5400.0,5944.0,544.0
Actros,Actros_15,30B,2,0.0,752.0,5280.0,6032.0,752.0
Accelo,Accelo_13,32A,1,455.0,354.0,5703.0,6057.0,354.0
Atego quinta roda,Atego quinta roda_14,32B,2,0.0,557.0,5606.0,6163.0,557.0
Accelo,Accelo_5,38,1,0.0,633.0,5533.0,6166.0,633.0
Atego,Atego_7,34A,1,266.0,646.0,5533.0,6179.0,646.0
Accelo,Accelo_16,31A,1,0.0,316.0,5863.0,6179.0,316.0
Accelo,Accelo_17,30A,1,0.0,253.0,5940.0,6193.0,253.0
Actros,Actros_3,34B,2,0.0,1623.0,4600.0,6223.0,1623.0
Atego,Atego_10,33A,1,0.0,428.0,5944.0,6372.0,428.0
Accelo,Accelo_17,31A,1,0.0,316.0,6193.0,6509.0,316.0
Accelo,Accelo_16,32A,1,0.0,354.0,6179.0,6533.0,354.0
Actros,Actros_3,39,2,0.0,354.0,6223.0,6577.0,354.0
Actros,Actros_9,33B,2,0.0,761.0,5819.0,6580.0,761.0
Atego,Atego_18,30A,1,0.0,314.0,6270.0,6584.0,314.0
Actros,Actros_15,31B,2,0.0,555.0,6032.0,6587.0,555.0
Atego quinta roda,Atego quinta roda_14,32D,2,0.0,588.0,6163.0,6751.0,588.0
Atego (ATP),Atego (ATP)_11,32C,1,595.0,815.0,5944.0,6759.0,815.0
Atego,Atego_7,38,1,0.0,633.0,6179.0,6812.0,633.0
Accelo,Accelo_8,34A,1,410.0,671.0,6179.0,6850.0,671.0
Accelo,Accelo_17,32A,1,24.0,354.0,6533.0,6887.0,354.0
Atego,Atego_18,31A,1,0.0,314.0,6584.0,6898.0,314.0
Atego quinta roda,Atego quinta roda_19,30B,2,0.0,326.0,6600.0,6926.0,326.0
Atego quinta roda,Atego quinta roda_14,33B,2,0.0,376.0,6751.0,7127.0,376.0
Atego (ATP),Atego (ATP)_11,33A,1,0.0,376.0,6759.0,7135.0,376.0
Atego quinta roda,Atego quinta roda_19,31B,2,0.0,330.0,6926.0,7256.0,330.0
Atego (ATP),Atego (ATP)_20,30A,1,0.0,326.0,6930.0,7256.0,326.0
Atego,Atego_18,32A,1,0.0,414.0,6898.0,7312.0,414.0
Accelo,Accelo_12,32C,1,1056.0,561.0,6759.0,7320.0,561.0
Accelo,Accelo_8,38,1,0.0,633.0,6850.0,7483.0,633.0
Atego,Atego_10,34A,1,478.0,646.0,6850.0,7496.0,646.0
Actros,Actros_15,32B,2,0.0,965.0,6587.0,7552.0,965.0
Atego,Atego_21,30A,1,0.0,314.0,7260.0,7574.0,314.0
Atego (ATP),Atego (ATP)_20,31A,1,0.0,330.0,7256.0,7586.0,330.0
Arocs,Arocs_6,34B,2,696.0,1440.0,6223.0,7663.0,1440.0
Accelo,Accelo_12,33A,1,0.0,369.0,7320.0,7689.0,369.0
Actros,Actros_15,32D,2,0.0,247.0,7552.0,7799.0,247.0
Accelo,Accelo_13,32C,1,1263.0,561.0,7320.0,7881.0,561.0
Atego,Atego_21,31A,1,12.0,314.0,7586.0,7900.0,314.0
Atego,Atego_22,30A,1,0.0,314.0,7590.0,7904.0,314.0
Arocs,Arocs_6,39,2,0.0,291.0,7663.0,7954.0,291.0
Atego quinta roda,Atego quinta roda_19,32B,2,296.0,557.0,7552.0,8109.0,557.0
Atego,Atego_10,38,1,0.0,633.0,7496.0,8129.0,633.0
Atego (ATP),Atego (ATP)_11,34A,1,361.0,650.0,7496.0,8146.0,650.0
Atego,Atego_22,31A,1,0.0,314.0,7904.0,8218.0,314.0
Accelo,Accelo_13,33A,1,0.0,369.0,7881.0,8250.0,369.0
Atego (ATP),Atego (ATP)_20,32A,1,0.0,677.0,7586.0,8263.0,677.0
Accelo,Accelo_16,32C,1,1348.0,561.0,7881.0,8442.0,561.0
Actros,Actros_15,33B,2,0.0,761.0,7799.0,8560.0,761.0
Atego,Atego_24,30A,1,0.0,314.0,8250.0,8564.0,314.0
Actros,Actros_23,30B,2,0.0,752.0,7920.0,8672.0,752.0
Atego,Atego_21,32A,1,363.0,414.0,8263.0,8677.0,414.0
Atego quinta roda,Atego quinta roda_19,32D,2,0.0,588.0,8109.0,8697.0,588.0
Atego (ATP),Atego (ATP)_11,38,1,0.0,633.0,8146.0,8779.0,633.0
Accelo,Accelo_16,33A,1,0.0,369.0,8442.0,8811.0,369.0
Accelo,Accelo_12,34A,1,457.0,671.0,8146.0,8817.0,671.0
Atego,Atego_24,31A,1,0.0,314.0,8564.0,8878.0,314.0
Atego (ATP),Atego (ATP)_25,30A,1,0.0,326.0,8580.0,8906.0,326.0
Accelo,Accelo_17,32C,1,1555.0,561.0,8442.0,9003.0,561.0
Atego quinta roda,Atego quinta roda_19,33B,2,0.0,376.0,8697.0,9073.0,376.0
Atego,Atego_22,32A,1,459.0,414.0,8677.0,9091.0,414.0
Atego,Atego_26,30A,1,0.0,314.0,8910.0,9224.0,314.0
Actros,Actros_23,31B,2,0.0,555.0,8672.0,9227.0,555.0
Atego (ATP),Atego (ATP)_25,31A,1,0.0,330.0,8906.0,9236.0,330.0
Actros,Actros_9,34B,2,1083.0,1623.0,7663.0,9286.0,1623.0
Accelo,Accelo_17,33A,1,0.0,369.0,9003.0,9372.0,369.0
Accelo,Accelo_12,38,1,0.0,633.0,8817.0,9450.0,633.0
Accelo,Accelo_13,34A,1,567.0,671.0,8817.0,9488.0,671.0
Atego,Atego_24,32A,1,213.0,414.0,9091.0,9505.0,414.0
Atego,Atego_18,32C,1,1691.0,544.0,9003.0,9547.0,544.0
Atego,Atego_26,31A,1,12.0,314.0,9236.0,9550.0,314.0
Atego quinta roda,Atego quinta roda_27,30B,2,0.0,326.0,9240.0,9566.0,326.0
Actros,Actros_9,39,2,0.0,354.0,9286.0,9640.0,354.0
Atego quinta roda,Atego quinta roda_14,34B,2,2159.0,395.0,9286.0,9681.0,395.0
Atego quinta roda,Atego quinta roda_14,39,2,0.0,120.0,9681.0,9801.0,120.0
Accelo,Accelo_28,30A,1,0.0,253.0,9570.0,9823.0,253.0
Atego quinta roda,Atego quinta roda_27,31B,2,0.0,330.0,9566.0,9896.0,330.0
Atego,Atego_18,33A,1,0.0,428.0,9547.0,9975.0,428.0
Accelo,Accelo_13,38,1,0.0,633.0,9488.0,10121.0,633.0
Accelo,Accelo_28,31A,1,0.0,316.0,9823.0,10139.0,316.0
Accelo,Accelo_16,34A,1,677.0,671.0,9488.0,10159.0,671.0
Atego (ATP),Atego (ATP)_25,32A,1,269.0,677.0,9505.0,10182.0,677.0
Actros,Actros_23,32B,2,0.0,965.0,9227.0,10192.0,965.0
Atego (ATP),Atego (ATP)_20,32C,1,1284.0,815.0,9547.0,10362.0,815.0
Actros,Actros_23,32D,2,0.0,247.0,10192.0,10439.0,247.0
Accelo,Accelo_30,30A,1,0.0,253.0,10230.0,10483.0,253.0
Atego,Atego_26,32A,1,632.0,414.0,10182.0,10596.0,414.0
Actros,Actros_29,30B,2,0.0,752.0,9900.0,10652.0,752.0
Atego (ATP),Atego (ATP)_20,33A,1,0.0,376.0,10362.0,10738.0,376.0
Atego quinta roda,Atego quinta roda_27,32B,2,296.0,557.0,10192.0,10749.0,557.0
Accelo,Accelo_16,38,1,0.0,633.0,10159.0,10792.0,633.0
Accelo,Accelo_30,31A,1,0.0,316.0,10483.0,10799.0,316.0
Accelo,Accelo_17,34A,1,787.0,671.0,10159.0,10830.0,671.0
Atego (ATP),Atego (ATP)_31,30A,1,0.0,326.0,10560.0,10886.0,326.0
Atego,Atego_21,32C,1,1685.0,544.0,10362.0,10906.0,544.0
Accelo,Accelo_28,32A,1,457.0,354.0,10596.0,10950.0,354.0
Accelo,Accelo_32,30A,1,0.0,253.0,10890.0,11143.0,253.0
Actros,Actros_23,33B,2,0.0,761.0,10439.0,11200.0,761.0
Actros,Actros_29,31B,2,0.0,555.0,10652.0,11207.0,555.0
Atego (ATP),Atego (ATP)_31,31A,1,0.0,330.0,10886.0,11216.0,330.0
Actros,Actros_15,34B,2,1121.0,1623.0,9681.0,11304.0,1623.0
Accelo,Accelo_30,32A,1,151.0,354.0,10950.0,11304.0,354.0
Atego,Atego_21,33A,1,0.0,428.0,10906.0,11334.0,428.0
Atego quinta roda,Atego quinta roda_27,32D,2,0.0,588.0,10749.0,11337.0,588.0
Atego,Atego_22,32C,1,1815.0,544.0,10906.0,11450.0,544.0
Accelo,Accelo_17,38,1,0.0,633.0,10830.0,11463.0,633.0
Atego,Atego_18,34A,1,855.0,646.0,10830.0,11476.0,646.0
Accelo,Accelo_32,31A,1,73.0,316.0,11216.0,11532.0,316.0
Atego,Atego_33,30A,1,0.0,314.0,11220.0,11534.0,314.0
Actros,Actros_15,39,2,0.0,354.0,11304.0,11658.0,354.0
Atego quinta roda,Atego quinta roda_19,34B,2,2231.0,395.0,11304.0,11699.0,395.0
Atego quinta roda,Atego quinta roda_27,33B,2,0.0,376.0,11337.0,11713.0,376.0
Atego quinta roda,Atego quinta roda_19,39,2,0.0,120.0,11699.0,11819.0,120.0
Atego,Atego_33,31A,1,0.0,314.0,11534.0,11848.0,314.0
Atego,Atego_22,33A,1,0.0,428.0,11450.0,11878.0,428.0
Atego (ATP),Atego (ATP)_31,32A,1,88.0,677.0,11304.0,11981.0,677.0
Atego,Atego_24,32C,1,1945.0,544.0,11450.0,11994.0,544.0
Atego,Atego_18,38,1,0.0,633.0,11476.0,12109.0,633.0
Atego (ATP),Atego (ATP)_20,34A,1,738.0,650.0,11476.0,12126.0,650.0
Actros,Actros_29,32B,2,0.0,965.0,11207.0,12172.0,965.0
Atego,Atego_35,30A,1,0.0,314.0,11880.0,12194.0,314.0
Actros,Actros_34,30B,2,0.0,752.0,11550.0,12302.0,752.0
Accelo,Accelo_32,32A,1,449.0,354.0,11981.0,12335.0,354.0
Actros,Actros_29,32D,2,0.0,247.0,12172.0,12419.0,247.0
Atego,Atego_24,33A,1,0.0,428.0,11994.0,12422.0,428.0
Atego,Atego_35,31A,1,0.0,314.0,12194.0,12508.0,314.0
Atego quinta roda,Atego quinta roda_36,30B,2,0.0,326.0,12302.0,12628.0,326.0
Atego,Atego_33,32A,1,487.0,414.0,12335.0,12749.0,414.0
Atego (ATP),Atego (ATP)_20,38,1,0.0,633.0,12126.0,12759.0,633.0
Atego,Atego_21,34A,1,792.0,646.0,12126.0,12772.0,646.0
Atego (ATP),Atego (ATP)_25,32C,1,1812.0,815.0,11994.0,12809.0,815.0
Actros,Actros_34,31B,2,0.0,555.0,12302.0,12857.0,555.0
Atego (ATP),Atego (ATP)_37,30A,1,0.0,326.0,12632.0,12958.0,326.0
Atego,Atego_35,32A,1,241.0,414.0,12749.0,13163.0,414.0
Actros,Actros_29,33B,2,0.0,761.0,12419.0,13180.0,761.0
Atego (ATP),Atego (ATP)_25,33A,1,0.0,376.0,12809.0,13185.0,376.0
Atego quinta roda,Atego quinta roda_36,31B,2,229.0,330.0,12857.0,13187.0,330.0
Atego,Atego_38,30A,1,0.0,314.0,12962.0,13276.0,314.0
Atego (ATP),Atego (ATP)_37,31A,1,0.0,330.0,12958.0,13288.0,330.0
Actros,Actros_23,34B,2,499.0,1623.0,11699.0,13322.0,1623.0
Atego,Atego_26,32C,1,2213.0,544.0,12809.0,13353.0,544.0
Atego,Atego_21,38,1,0.0,633.0,12772.0,13405.0,633.0
Atego,Atego_22,34A,1,894.0,646.0,12772.0,13418.0,646.0
Accelo,Accelo_39,30A,1,0.0,253.0,13292.0,13545.0,253.0
Atego,Atego_38,31A,1,12.0,314.0,13288.0,13602.0,314.0
Actros,Actros_23,39,2,0.0,354.0,13322.0,13676.0,354.0
Atego quinta roda,Atego quinta roda_27,34B,2,1609.0,395.0,13322.0,13717.0,395.0
Atego,Atego_26,33A,1,0.0,428.0,13353.0,13781.0,428.0
Actros,Actros_34,32B,2,0.0,965.0,12857.0,13822.0,965.0
Atego quinta roda,Atego quinta roda_27,39,2,0.0,120.0,13717.0,13837.0,120.0
Accelo,Accelo_28,32C,1,2403.0,561.0,13353.0,13914.0,561.0
Accelo,Accelo_39,31A,1,57.0,316.0,13602.0,13918.0,316.0
Atego (ATP),Atego (ATP)_37,32A,1,0.0,677.0,13288.0,13965.0,677.0
Atego,Atego_22,38,1,0.0,633.0,13418.0,14051.0,633.0
Atego,Atego_24,34A,1,996.0,646.0,13418.0,14064.0,646.0
Actros,Actros_34,32D,2,0.0,247.0,13822.0,14069.0,247.0
Atego,Atego_41,30A,1,0.0,314.0,13952.0,14266.0,314.0
Accelo,Accelo_28,33A,1,0.0,369.0,13914.0,14283.0,369.0
Actros,Actros_40,30B,2,0.0,752.0,13622.0,14374.0,752.0
Atego quinta roda,Atego quinta roda_36,32B,2,635.0,557.0,13822.0,14379.0,557.0
Atego,Atego_38,32A,1,363.0,414.0,13965.0,14379.0,414.0
Accelo,Accelo_30,32C,1,2610.0,561.0,13914.0,14475.0,561.0
Accelo,Accelo_42,30A,1,0.0,253.0,14282.0,14535.0,253.0
Atego,Atego_41,31A,1,0.0,314.0,14266.0,14580.0,314.0
Atego,Atego_24,38,1,0.0,633.0,14064.0,14697.0,633.0
Atego (ATP),Atego (ATP)_25,34A,1,879.0,650.0,14064.0,14714.0,650.0
Accelo,Accelo_39,32A,1,461.0,354.0,14379.0,14733.0,354.0
Actros,Actros_34,33B,2,0.0,761.0,14069.0,14830.0,761.0
Accelo,Accelo_30,33A,1,0.0,369.0,14475.0,14844.0,369.0
Accelo,Accelo_42,31A,1,45.0,316.0,14580.0,14896.0,316.0
Actros,Actros_40,31B,2,0.0,555.0,14374.0,14929.0,555.0
Atego (ATP),Atego (ATP)_43,30A,1,0.0,326.0,14612.0,14938.0,326.0
Atego quinta roda,Atego quinta roda_36,32D,2,0.0,588.0,14379.0,14967.0,588.0
Atego,Atego_41,32A,1,153.0,414.0,14733.0,15147.0,414.0
Accelo,Accelo_44,30A,1,0.0,253.0,14942.0,15195.0,253.0
Atego (ATP),Atego (ATP)_43,31A,1,0.0,330.0,14938.0,15268.0,330.0
Atego (ATP),Atego (ATP)_31,32C,1,2494.0,815.0,14475.0,15290.0,815.0
Actros,Actros_29,34B,2,537.0,1623.0,13717.0,15340.0,1623.0
Atego quinta roda,Atego quinta roda_36,33B,2,0.0,376.0,14967.0,15343.0,376.0
Atego (ATP),Atego (ATP)_25,38,1,0.0,633.0,14714.0,15347.0,633.0
Atego,Atego_26,34A,1,933.0,646.0,14714.0,15360.0,646.0
Accelo,Accelo_42,32A,1,251.0,354.0,15147.0,15501.0,354.0
Accelo,Accelo_44,31A,1,73.0,316.0,15268.0,15584.0,316.0
Atego (ATP),Atego (ATP)_31,33A,1,0.0,376.0,15290.0,15666.0,376.0
Actros,Actros_29,39,2,0.0,354.0,15340.0,15694.0,354.0
Accelo,Accelo_32,32C,1,2955.0,561.0,15290.0,15851.0,561.0
Actros,Actros_40,32B,2,0.0,965.0,14929.0,15894.0,965.0
Atego,Atego_26,38,1,0.0,633.0,15360.0,15993.0,633.0
Actros,Actros_45,30B,2,0.0,752.0,15272.0,16024.0,752.0
Accelo,Accelo_28,34A,1,1077.0,671.0,15360.0,16031.0,671.0
Actros,Actros_40,32D,2,0.0,247.0,15894.0,16141.0,247.0
Atego (ATP),Atego (ATP)_43,32A,1,233.0,677.0,15501.0,16178.0,677.0
Accelo,Accelo_32,33A,1,0.0,369.0,15851.0,16220.0,369.0
Atego quinta roda,Atego quinta roda_46,30B,2,0.0,326.0,16024.0,16350.0,326.0
Atego,Atego_33,32C,1,3102.0,544.0,15851.0,16395.0,544.0
Accelo,Accelo_44,32A,1,594.0,354.0,16178.0,16532.0,354.0
Actros,Actros_45,31B,2,0.0,555.0,16024.0,16579.0,555.0
Accelo,Accelo_28,38,1,0.0,633.0,16031.0,16664.0,633.0
Atego,Atego_47,30A,1,0.0,314.0,16354.0,16668.0,314.0
Accelo,Accelo_30,34A,1,1187.0,671.0,16031.0,16702.0,671.0
Atego,Atego_33,33A,1,0.0,428.0,16395.0,16823.0,428.0
Actros,Actros_40,33B,2,0.0,761.0,16141.0,16902.0,761.0
Atego quinta roda,Atego quinta roda_46,31B,2,229.0,330.0,16579.0,16909.0,330.0
Atego,Atego_35,32C,1,3232.0,544.0,16395.0,16939.0,544.0
Actros,Actros_34,34B,2,510.0,1623.0,15340.0,16963.0,1623.0
Atego,Atego_47,31A,1,0.0,314.0,16668.0,16982.0,314.0
Atego (ATP),Atego (ATP)_48,30A,1,0.0,326.0,16684.0,17010.0,326.0
Actros,Actros_34,39,2,0.0,354.0,16963.0,17317.0,354.0
Atego,Atego_49,30A,1,0.0,314.0,17014.0,17328.0,314.0
Accelo,Accelo_30,38,1,0.0,633.0,16702.0,17335.0,633.0
Atego (ATP),Atego (ATP)_48,31A,1,0.0,330.0,17010.0,17340.0,330.0
Atego (ATP),Atego (ATP)_31,34A,1,1036.0,650.0,16702.0,17352.0,650.0
Atego quinta roda,Atego quinta roda_36,34B,2,1620.0,395.0,16963.0,17358.0,395.0
Atego,Atego_35,33A,1,0.0,428.0,16939.0,17367.0,428.0
Atego,Atego_47,32A,1,0.0,414.0,16982.0,17396.0,414.0
Atego quinta roda,Atego quinta roda_36,39,2,0.0,120.0,17358.0,17478.0,120.0
Actros,Actros_45,32B,2,0.0,965.0,16579.0,17544.0,965.0
Atego,Atego_49,31A,1,12.0,314.0,17340.0,17654.0,314.0
Atego (ATP),Atego (ATP)_37,32C,1,2974.0,815.0,16939.0,17754.0,815.0
Actros,Actros_45,32D,2,0.0,247.0,17544.0,17791.0,247.0
Accelo,Accelo_51,30A,1,0.0,253.0,17674.0,17927.0,253.0
Atego (ATP),Atego (ATP)_31,38,1,0.0,633.0,17352.0,17985.0,633.0
Accelo,Accelo_32,34A,1,1132.0,671.0,17352.0,18023.0,671.0
Atego (ATP),Atego (ATP)_48,32A,1,56.0,677.0,17396.0,18073.0,677.0
Actros,Actros_50,30B,2,0.0,752.0,17344.0,18096.0,752.0
Atego quinta roda,Atego quinta roda_46,32B,2,635.0,557.0,17544.0,18101.0,557.0
Atego (ATP),Atego (ATP)_37,33A,1,0.0,376.0,17754.0,18130.0,376.0
Accelo,Accelo_51,31A,1,0.0,316.0,17927.0,18243.0,316.0
Atego,Atego_38,32C,1,3375.0,544.0,17754.0,18298.0,544.0
Atego (ATP),Atego (ATP)_52,30A,1,0.0,326.0,18004.0,18330.0,326.0
Atego,Atego_49,32A,1,419.0,414.0,18073.0,18487.0,414.0
Actros,Actros_45,33B,2,0.0,761.0,17791.0,18552.0,761.0
Atego,Atego_53,30A,1,0.0,314.0,18334.0,18648.0,314.0
Actros,Actros_50,31B,2,0.0,555.0,18096.0,18651.0,555.0
Accelo,Accelo_32,38,1,0.0,633.0,18023.0,18656.0,633.0
Atego (ATP),Atego (ATP)_52,31A,1,0.0,330.0,18330.0,18660.0,330.0
Atego,Atego_33,34A,1,1200.0,646.0,18023.0,18669.0,646.0
Atego quinta roda,Atego quinta roda_46,32D,2,0.0,588.0,18101.0,18689.0,588.0
Atego,Atego_38,33A,1,0.0,428.0,18298.0,18726.0,428.0
Accelo,Accelo_51,32A,1,244.0,354.0,18487.0,18841.0,354.0
Accelo,Accelo_39,32C,1,3565.0,561.0,18298.0,18859.0,561.0
Atego,Atego_53,31A,1,12.0,314.0,18660.0,18974.0,314.0
Atego,Atego_54,30A,1,0.0,314.0,18664.0,18978.0,314.0
Actros,Actros_40,34B,2,456.0,1623.0,17358.0,18981.0,1623.0
Atego quinta roda,Atego quinta roda_46,33B,2,0.0,376.0,18689.0,19065.0,376.0
Accelo,Accelo_39,33A,1,0.0,369.0,18859.0,19228.0,369.0
Accelo,Accelo_55,30A,1,0.0,253.0,18994.0,19247.0,253.0
Atego,Atego_54,31A,1,0.0,314.0,18978.0,19292.0,314.0
Atego,Atego_33,38,1,0.0,633.0,18669.0,19302.0,633.0
Atego,Atego_35,34A,1,1302.0,646.0,18669.0,19315.0,646.0
Actros,Actros_40,39,2,0.0,354.0,18981.0,19335.0,354.0
Atego,Atego_41,32C,1,3712.0,544.0,18859.0,19403.0,544.0
Atego (ATP),Atego (ATP)_52,32A,1,181.0,677.0,18841.0,19518.0,677.0
Accelo,Accelo_55,31A,1,45.0,316.0,19292.0,19608.0,316.0
Actros,Actros_50,32B,2,0.0,965.0,18651.0,19616.0,965.0
Atego (ATP),Atego (ATP)_56,30A,1,0.0,326.0,19324.0,19650.0,326.0
Atego,Atego_41,33A,1,0.0,428.0,19403.0,19831.0,428.0
Actros,Actros_50,32D,2,0.0,247.0,19616.0,19863.0,247.0
Atego,Atego_53,32A,1,544.0,414.0,19518.0,19932.0,414.0
Atego,Atego_35,38,1,0.0,633.0,19315.0,19948.0,633.0
Accelo,Accelo_42,32C,1,3902.0,561.0,19403.0,19964.0,561.0
Atego (ATP),Atego (ATP)_37,34A,1,1185.0,650.0,19315.0,19965.0,650.0
Atego,Atego_57,30A,1,0.0,314.0,19654.0,19968.0,314.0
Atego (ATP),Atego (ATP)_56,31A,1,0.0,330.0,19650.0,19980.0,330.0
Accelo,Accelo_58,30A,1,0.0,253.0,19984.0,20237.0,253.0
Atego,Atego_57,31A,1,12.0,314.0,19980.0,20294.0,314.0
Accelo,Accelo_42,33A,1,0.0,369.0,19964.0,20333.0,369.0
Atego,Atego_54,32A,1,640.0,414.0,19932.0,20346.0,414.0
Atego (ATP),Atego (ATP)_37,38,1,0.0,633.0,19965.0,20598.0,633.0
Actros,Actros_45,34B,2,429.0,1623.0,18981.0,20604.0,1623.0
Accelo,Accelo_58,31A,1,57.0,316.0,20294.0,20610.0,316.0
Atego,Atego_38,34A,1,1239.0,646.0,19965.0,20611.0,646.0
Actros,Actros_50,33B,2,0.0,761.0,19863.0,20624.0,761.0
Accelo,Accelo_55,32A,1,738.0,354.0,20346.0,20700.0,354.0
Atego (ATP),Atego (ATP)_43,32C,1,3786.0,815.0,19964.0,20779.0,815.0
Actros,Actros_45,39,2,0.0,354.0,20604.0,20958.0,354.0
