modelo,nome,posto,entrada,saida,duracao,perna
Atego,Atego_0,30A,330.0,644.0,314.0,1
Atego,Atego_0,31A,644.0,958.0,314.0,1
Atego,Atego_1,30A,660.0,974.0,314.0,1
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego,Atego_3,30A,1320.0,1634.0,314.0,1
Actros,Actros_2,30B,990.0,1742.0,752.0,2
Atego,Atego_3,31A,1634.0,1948.0,314.0,1
Atego,Atego_4,30A,1650.0,1964.0,314.0,1
Atego,Atego_0,32A,958.0,2092.0,1134.0,1
Atego,Atego_4,31A,1964.0,2278.0,314.0,1
Actros,Actros_2,31B,1742.0,2297.0,555.0,2
Accelo,Accelo_6,30A,2310.0,2563.0,253.0,1
Actros,Actros_5,30B,1980.0,2732.0,752.0,2
Accelo,Accelo_6,31A,2563.0,2879.0,316.0,1
Atego,Atego_7,30A,2640.0,2954.0,314.0,1
Atego,Atego_1,32A,1288.0,3226.0,1938.0,1
Actros,Actros_2,32B,2297.0,3262.0,965.0,2
Atego,Atego_7,31A,2954.0,3268.0,314.0,1
Atego,Atego_8,30A,2970.0,3284.0,314.0,1
Actros,Actros_5,31B,2732.0,3287.0,555.0,2
Accelo,Accelo_9,30A,3300.0,3553.0,253.0,1
Atego,Atego_8,31A,3284.0,3598.0,314.0,1
Atego,Atego_0,32C,2092.0,3671.5,1579.5,1
Accelo,Accelo_9,31A,3553.0,3914.0,361.0,1
Atego,Atego_10,30A,3630.0,3944.0,314.0,1
Accelo,Accelo_11,30A,3960.0,4213.0,253.0,1
Actros,Actros_2,32D,3262.0,4250.0,988.0,2
Actros,Actros_5,32B,3287.0,4252.0,965.0,2
Atego,Atego_10,31A,3944.0,4258.0,314.0,1
Atego,Atego_3,32A,1948.0,4360.0,2412.0,1
Accelo,Accelo_11,31A,4213.0,4574.0,361.0,1
Atego,Atego_12,30A,4290.0,4604.0,314.0,1
Accelo,Accelo_13,30A,4620.0,4873.0,253.0,1
Atego,Atego_12,31A,4604.0,4918.0,314.0,1
Accelo,Accelo_13,31A,4873.0,5234.0,361.0,1
Actros,Actros_5,32D,4252.0,5240.0,988.0,2
Atego,Atego_1,32C,3226.0,5251.0,2025.0,1
Atego,Atego_0,33A,3671.5,5435.5,1764.0,1
Atego,Atego_4,32A,2278.0,5494.0,3216.0,1
Atego,Atego_15,30A,5280.0,5594.0,314.0,1
Actros,Actros_14,30B,4950.0,5702.0,752.0,2
Atego,Atego_15,31A,5594.0,5908.0,314.0,1
Atego,Atego_16,30A,5610.0,5924.0,314.0,1
Accelo,Accelo_17,30A,5940.0,6193.0,253.0,1
