modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Atego,Atego_1,30A,660.0,974.0,314.0,1
Atego,Atego_1,31A,974.0,1288.0,314.0,1
Atego (ATP),Atego (ATP)_2,30A,990.0,1316.0,326.0,1
Accelo,Accelo_3,30A,1320.0,1573.0,253.0,1
Atego (ATP),Atego (ATP)_2,31A,1316.0,1646.0,330.0,1
Accelo,Accelo_3,31A,1573.0,1962.0,389.0,1
Atego,Atego_4,30A,1650.0,1964.0,314.0,1
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Atego,Atego_4,31A,1964.0,2278.0,314.0,1
Accelo,Accelo_6,30A,2310.0,2563.0,253.0,1
Actros,Actros_5,30B,1980.0,2732.0,752.0,2
Accelo,Accelo_6,31A,2563.0,2879.0,316.0,1
Atego (ATP),Atego (ATP)_7,30A,2640.0,2966.0,326.0,1
Atego,Atego_1,32A,1288.0,3101.0,1813.0,1
Atego,Atego_8,30A,2970.0,3284.0,314.0,1
Actros,Actros_5,31B,2732.0,3287.0,555.0,2
Atego (ATP),Atego (ATP)_7,31A,2966.0,3296.0,330.0,1
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Atego,Atego_8,31A,3284.0,3610.0,326.0,1
Atego,Atego_9,30A,3300.0,3614.0,314.0,1
Atego,Atego_9,31A,3614.0,3928.0,314.0,1
Actros,Actros_5,32B,3287.0,4252.0,965.0,2
Atego,Atego_11,30A,3960.0,4274.0,314.0,1
Actros,Actros_10,30B,3630.0,4382.0,752.0,2
Atego (ATP),Atego (ATP)_2,32A,1646.0,4498.0,2852.0,1
Accelo,Accelo_12,30A,4290.0,4543.0,253.0,1
Atego,Atego_11,31A,4274.0,4588.0,314.0,1
Accelo,Accelo_12,31A,4543.0,4904.0,361.0,1
Atego,Atego_13,30A,4620.0,4934.0,314.0,1
Actros,Actros_10,31B,4382.0,4937.0,555.0,2
Atego,Atego_1,32C,3101.0,5125.5,2024.5,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Accelo,Accelo_14,30A,4950.0,5203.0,253.0,1
Actros,Actros_5,32D,4252.0,5240.0,988.0,2
Atego,Atego_13,31A,4934.0,5248.0,314.0,1
Accelo,Accelo_14,31A,5203.0,5564.0,361.0,1
Accelo,Accelo_3,32A,1962.0,5566.0,3604.0,1
Atego,Atego_15,30A,5280.0,5594.0,314.0,1
Actros,Actros_10,32B,4937.0,5902.0,965.0,2
Atego,Atego_15,31A,5594.0,5908.0,314.0,1
Atego,Atego_16,30A,5610.0,5924.0,314.0,1
Atego,Atego_16,31A,5924.0,6238.0,314.0,1
Atego,Atego_18,30A,6270.0,6584.0,314.0,1
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Actros,Actros_17,30B,5940.0,6692.0,752.0,2
Atego,Atego_4,32A,2278.0,6700.0,4422.0,1
Actros,Actros_10,32D,5902.0,6890.0,988.0,2
Atego,Atego_1,33A,5125.5,6893.0,1767.5,1
Atego,Atego_18,31A,6584.0,6898.0,314.0,1
Atego (ATP),Atego (ATP)_19,30A,6600.0,6926.0,326.0,1
Atego,Atego_20,30A,6930.0,7244.0,314.0,1
Actros,Actros_17,31B,6692.0,7247.0,555.0,2
Atego (ATP),Atego (ATP)_19,31A,6926.0,7256.0,330.0,1
Atego (ATP),Atego (ATP)_2,32C,4498.0,7493.0,2995.0,1
Atego,Atego_20,31A,7244.0,7570.0,326.0,1
Atego,Atego_21,30A,7260.0,7574.0,314.0,1
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Accelo,Accelo_6,32A,2879.0,7768.0,4889.0,1
Atego,Atego_21,31A,7574.0,7888.0,314.0,1
Atego,Atego_22,30A,7590.0,7904.0,314.0,1
Actros,Actros_17,32B,7247.0,8212.0,965.0,2
Atego,Atego_22,31A,7904.0,8218.0,314.0,1
Atego,Atego_23,30A,7920.0,8234.0,314.0,1
Atego,Atego_1,34A,6893.0,8359.5,1466.5,1
Atego,Atego_23,31A,8234.0,8548.0,314.0,1
Actros,Actros_5,33B,5240.0,8585.0,3345.0,2
Atego (ATP),Atego (ATP)_25,30A,8580.0,8906.0,326.0,1
Actros,Actros_24,30B,8250.0,9002.0,752.0,2
Accelo,Accelo_3,32C,5566.0,9072.0,3506.0,1
Atego (ATP),Atego (ATP)_2,33A,7493.0,9101.0,1608.0,1
Atego (ATP),Atego (ATP)_7,32A,3296.0,9165.0,5869.0,1
Actros,Actros_17,32D,8212.0,9200.0,988.0,2
Atego,Atego_26,30A,8910.0,9224.0,314.0,1
Atego (ATP),Atego (ATP)_25,31A,8906.0,9236.0,330.0,1
Atego,Atego_1,38,8359.5,9380.5,1021.0,1
Atego,Atego_26,31A,9224.0,9550.0,326.0,1
Atego,Atego_27,30A,9240.0,9554.0,314.0,1
Actros,Actros_24,31B,9002.0,9557.0,555.0,2
Accelo,Accelo_28,30A,9570.0,9823.0,253.0,1
Atego,Atego_27,31A,9554.0,9868.0,314.0,1
Accelo,Accelo_28,31A,9823.0,10184.0,361.0,1
Atego,Atego_8,32A,3610.0,10299.0,6689.0,1
Accelo,Accelo_30,30A,10230.0,10483.0,253.0,1
Actros,Actros_24,32B,9557.0,10522.0,965.0,2
Atego (ATP),Atego (ATP)_2,34A,9101.0,10575.5,1474.5,1
Atego,Atego_4,32C,6700.0,10651.5,3951.5,1
Actros,Actros_29,30B,9900.0,10652.0,752.0,2
Accelo,Accelo_3,33A,9072.0,10684.0,1612.0,1
Accelo,Accelo_30,31A,10483.0,10799.0,316.0,1
Atego,Atego_31,30A,10560.0,10874.0,314.0,1
Accelo,Accelo_32,30A,10890.0,11143.0,253.0,1
Atego,Atego_31,31A,10874.0,11188.0,314.0,1
Actros,Actros_29,31B,10652.0,11207.0,555.0,2
Atego,Atego_9,32A,3928.0,11433.0,7505.0,1
Accelo,Accelo_32,31A,11143.0,11504.0,361.0,1
Actros,Actros_24,32D,10522.0,11510.0,988.0,2
Atego,Atego_33,30A,11220.0,11534.0,314.0,1
Atego (ATP),Atego (ATP)_2,38,10575.5,11596.5,1021.0,1
Accelo,Accelo_34,30A,11550.0,11803.0,253.0,1
Atego,Atego_33,31A,11534.0,11848.0,314.0,1
Actros,Actros_10,33B,6890.0,11930.0,5040.0,2
Accelo,Accelo_3,34A,10684.0,12160.0,1476.0,1
Accelo,Accelo_34,31A,11803.0,12164.0,361.0,1
Actros,Actros_29,32B,11207.0,12172.0,965.0,2
Atego (ATP),Atego (ATP)_35,30A,11880.0,12206.0,326.0,1
Accelo,Accelo_6,32C,7768.0,12230.5,4462.5,1
Atego,Atego_4,33A,10651.5,12448.0,1796.5,1
Accelo,Accelo_36,30A,12210.0,12463.0,253.0,1
Atego (ATP),Atego (ATP)_35,31A,12206.0,12536.0,330.0,1
Atego,Atego_11,32A,4588.0,12567.0,7979.0,1
Accelo,Accelo_37,30A,12540.0,12793.0,253.0,1
Accelo,Accelo_36,31A,12463.0,12852.0,389.0,1
Actros,Actros_29,32D,12172.0,13160.0,988.0,2
Accelo,Accelo_37,31A,12793.0,13168.0,375.0,1
Accelo,Accelo_3,38,12160.0,13181.0,1021.0,1
Atego,Atego_38,30A,12870.0,13184.0,314.0,1
Accelo,Accelo_39,30A,13200.0,13453.0,253.0,1
Atego,Atego_38,31A,13184.0,13498.0,314.0,1
Accelo,Accelo_12,32A,4904.0,13635.0,8731.0,1
Accelo,Accelo_40,30A,13530.0,13783.0,253.0,1
Accelo,Accelo_39,31A,13453.0,13814.0,361.0,1
Atego,Atego_4,34A,12448.0,13914.5,1466.5,1
Accelo,Accelo_6,33A,12230.5,14031.0,1800.5,1
